# Sensor type: Respeck
# Activity type: Lying down right
# Activity subtype: Talking
# Subject id: s1915704
# Notes: first
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1695318180321,0.82592773,-0.24151611,0.5360718,1.734375,3.21875,0.03125
1695318180359,0.82958984,-0.25836182,0.5409546,4.5625,2.5625,0.203125
1695318180399,0.8334961,-0.24468994,0.5289917,0.421875,0.546875,0.34375
1695318180439,0.83032227,-0.23468018,0.5248413,0.421875,0.59375,-0.015625
1695318180480,0.83251953,-0.24127197,0.5321655,-0.453125,0.171875,-0.09375
1695318180519,0.8256836,-0.2444458,0.5309448,-0.328125,0.46875,0.09375
1695318180560,0.83862305,-0.24273682,0.527771,-1.171875,-0.28125,0.046875
1695318180600,0.83569336,-0.24298096,0.5350952,-0.390625,0.53125,0.078125
1695318180639,0.8256836,-0.24884033,0.5336304,-0.609375,0.453125,0.40625
1695318180679,0.8286133,-0.2456665,0.5319214,0.046875,0.640625,0.390625
1695318180719,0.83032227,-0.23760986,0.5270386,-0.015625,0.46875,0.484375
1695318180760,0.8249512,-0.24346924,0.5302124,-0.3125,0.125,0.359375
1695318180801,0.83154297,-0.2468872,0.5380249,-0.75,-0.078125,0.4375
1695318180841,0.8395996,-0.24249268,0.5194702,-1.609375,-0.453125,0.109375
1695318180880,0.83569336,-0.24835205,0.53533936,-0.5625,-0.90625,0.4375
1695318180920,0.82177734,-0.23321533,0.56121826,-5.359375,-2.546875,0.4375
1695318180961,0.83203125,-0.25543213,0.571228,0.03125,-1.671875,2.109375
1695318181001,0.81884766,-0.23980713,0.5009155,-7.859375,2.109375,3.21875
1695318181062,0.8120117,-0.19073486,0.51678467,-2.25,3.78125,0.984375
1695318181080,0.83203125,-0.22271729,0.5421753,1.03125,2.953125,0.21875
1695318181123,0.8249512,-0.23321533,0.5487671,0.1875,2.078125,0.515625
1695318181161,0.82836914,-0.23199463,0.53582764,0.328125,1.390625,-0.25
1695318181201,0.8322754,-0.22491455,0.5380249,-1.390625,-0.3125,-0.546875
1695318181244,0.8215332,-0.22930908,0.5499878,-1.96875,-1.703125,-0.28125
1695318181280,0.8327637,-0.23199463,0.55340576,-0.015625,-0.796875,0.21875
1695318181321,0.82910156,-0.21417236,0.545105,-0.984375,-0.0625,0.328125
1695318181361,0.82543945,-0.2185669,0.54901123,-1.1875,-0.328125,0.265625
1695318181401,0.82836914,-0.22467041,0.54803467,-1.046875,0.6875,0.296875
1695318181442,0.8215332,-0.23101807,0.5504761,-1.0,-0.046875,0.21875
1695318181480,0.83496094,-0.22930908,0.55682373,-0.328125,0.578125,0.234375
1695318181520,0.8171387,-0.21929932,0.53533936,-2.578125,1.453125,0.265625
1695318181562,0.82714844,-0.22735596,0.5597534,1.671875,2.421875,0.65625
1695318181601,0.83032227,-0.23443604,0.55267334,-0.578125,2.484375,0.796875
1695318181645,0.8383789,-0.22076416,0.54364014,-1.171875,1.8125,0.25
1695318181683,0.8286133,-0.21343994,0.5519409,-0.953125,0.734375,-0.109375
1695318181723,0.8210449,-0.21807861,0.54852295,-0.09375,0.84375,-0.015625
1695318181760,0.81518555,-0.2156372,0.54119873,-1.421875,-0.21875,0.359375
1695318181823,0.82177734,-0.21466064,0.55584717,-0.875,-0.328125,0.25
1695318181839,0.82470703,-0.22833252,0.5543823,0.484375,0.71875,0.375
1695318181882,0.82128906,-0.21173096,0.54852295,-0.390625,1.5,0.1875
1695318181928,0.8300781,-0.21514893,0.5458374,0.15625,0.796875,0.140625
1695318181963,0.8312988,-0.22418213,0.55340576,-0.84375,0.296875,-0.296875
1695318182002,0.8261719,-0.21881104,0.5477905,-0.84375,0.28125,-0.34375
1695318182050,0.8215332,-0.22149658,0.5661011,0.203125,-0.84375,0.140625
1695318182081,0.8215332,-0.2107544,0.5758667,-0.5625,0.109375,0.515625
1695318182123,0.8161621,-0.2078247,0.5380249,-1.796875,0.8125,0.640625
1695318182163,0.8251953,-0.20562744,0.557312,1.046875,1.953125,0.109375
1695318182201,0.82006836,-0.22857666,0.5634155,1.59375,2.46875,0.359375
1695318182240,0.8322754,-0.22125244,0.555603,0.03125,1.140625,0.15625
1695318182281,0.8352051,-0.21685791,0.55023193,-0.5,1.015625,0.1875
1695318182321,0.8198242,-0.21905518,0.56365967,-0.640625,0.71875,0.328125
1695318182362,0.82128906,-0.21026611,0.55511475,-0.265625,2.1875,0.921875
1695318182402,0.82006836,-0.20465088,0.5475464,-0.546875,2.171875,0.921875
1695318182441,0.8239746,-0.21661377,0.5512085,0.671875,1.796875,0.40625
1695318182483,0.82836914,-0.22418213,0.5512085,0.671875,1.046875,0.46875
1695318182520,0.82666016,-0.21832275,0.55389404,-0.109375,0.359375,0.40625
1695318182562,0.829834,-0.21343994,0.5463257,-0.28125,0.65625,0.3125
1695318182600,0.83032227,-0.21246338,0.55023193,0.046875,1.359375,-0.03125
1695318182641,0.8305664,-0.21490479,0.54608154,-1.265625,0.375,-0.03125
1695318182680,0.82543945,-0.21710205,0.53704834,-0.484375,1.109375,0.234375
1695318182720,0.8312988,-0.22564697,0.55462646,1.1875,1.09375,0.59375
1695318182762,0.8269043,-0.20684814,0.54241943,-2.03125,1.203125,-0.140625
1695318182801,0.8222656,-0.21466064,0.5560913,2.265625,1.875,0.390625
1695318182842,0.8395996,-0.22808838,0.54901123,-0.625,1.46875,0.484375
1695318182881,0.83374023,-0.20465088,0.54241943,-1.421875,1.640625,0.234375
1695318182921,0.8359375,-0.20635986,0.5375366,-0.78125,1.796875,0.265625
1695318182961,0.829834,-0.21392822,0.5409546,-0.515625,1.8125,0.40625
1695318183001,0.83032227,-0.21661377,0.5507202,-0.703125,1.578125,0.359375
1695318183043,0.8293457,-0.22149658,0.5475464,-0.859375,0.890625,0.34375
1695318183083,0.8244629,-0.21392822,0.5385132,-0.859375,0.421875,0.0
1695318183122,0.8334961,-0.21173096,0.5441284,0.015625,0.734375,0.21875
1695318183162,0.8239746,-0.2053833,0.5392456,-0.203125,0.609375,0.328125
1695318183207,0.83032227,-0.22076416,0.5409546,0.046875,1.21875,0.03125
1695318183284,0.83374023,-0.21246338,0.5404663,-0.15625,1.46875,-0.109375
1695318183299,0.83862305,-0.21295166,0.54608154,-0.46875,0.765625,-0.078125
1695318183319,0.8327637,-0.2234497,0.53289795,-0.28125,0.671875,0.03125
1695318183339,0.8232422,-0.21807861,0.54681396,1.1875,0.09375,0.375
1695318183381,0.8251953,-0.20269775,0.53411865,-1.71875,0.375,0.328125
1695318183419,0.8364258,-0.222229,0.54974365,2.34375,1.640625,0.390625
1695318183464,0.84106445,-0.21954346,0.54486084,-0.8125,0.375,-0.015625
1695318183503,0.8327637,-0.20147705,0.5375366,0.015625,0.9375,-0.09375
1695318183541,0.8322754,-0.21295166,0.5426636,-0.09375,0.25,-0.078125
1695318183582,0.83203125,-0.21539307,0.54364014,-0.625,-0.28125,-0.1875
1695318183622,0.82299805,-0.21539307,0.5499878,-0.125,-0.21875,0.53125
1695318183661,0.8312988,-0.20855713,0.55584717,0.125,0.796875,0.5
1695318183702,0.8227539,-0.21099854,0.54119873,-0.21875,0.65625,0.90625
1695318183740,0.83032227,-0.20562744,0.543396,-0.5625,1.34375,0.3125
1695318183781,0.8239746,-0.21099854,0.5529175,0.890625,1.3125,0.484375
1695318183821,0.8171387,-0.21710205,0.5531616,0.484375,0.984375,0.625
1695318183861,0.8359375,-0.22003174,0.5504761,0.125,1.046875,0.484375
1695318183905,0.8288574,-0.20635986,0.5426636,-0.9375,1.09375,-0.203125
1695318183942,0.8249512,-0.20977783,0.53582764,-0.78125,1.5,0.3125
1695318183981,0.8310547,-0.21905518,0.54315186,-0.25,1.421875,0.453125
1695318184020,0.8239746,-0.20904541,0.5392456,-1.375,1.53125,0.109375
1695318184060,0.83203125,-0.2144165,0.5536499,1.84375,2.078125,0.265625
1695318184101,0.8376465,-0.21148682,0.5477905,-0.59375,0.765625,0.015625
1695318184141,0.8269043,-0.2041626,0.53778076,-0.4375,1.609375,0.5625
1695318184182,0.8352051,-0.20904541,0.53900146,-0.96875,2.828125,0.953125
