,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ind
0,1695477712405,-0.6982422,0.11425781,-0.043945312,18.53125,15.9375,-51.4375,19.5,-42.125,-119.4375,0
1,1695477712434,-0.65625,0.043945312,-0.095703125,40.6875,21.34375,-14.5,0.0,0.0,0.0,1
2,1695477712465,-0.57910156,0.03515625,-0.14648438,3.875,49.625,24.5,0.0,0.0,0.0,2
3,1695477712524,-0.5908203,0.22265625,-0.037109375,-34.5,57.4375,66.0,0.0,0.0,0.0,3
4,1695477712554,-1.2773438,-0.7998047,0.19238281,-74.625,26.3125,118.90625,0.0,0.0,0.0,4
5,1695477712584,-0.87402344,-1.9472656,-0.4111328,-11.5,35.75,3.25,0.0,0.0,0.0,5
6,1695477712645,-0.71875,-0.56347656,-0.33398438,72.59375,-13.25,-52.28125,0.0,0.0,0.0,6
7,1695477712675,-1.4042969,0.14355469,-0.20019531,-5.34375,-22.40625,-14.5,0.0,0.0,0.0,7
8,1695477712706,-1.9179688,0.47265625,0.6142578,-25.53125,-71.84375,22.84375,0.0,0.0,0.0,8
9,1695477712765,-0.4765625,-0.10058594,-0.61816406,34.21875,0.3125,52.21875,0.0,0.0,0.0,9
10,1695477712795,-0.5859375,-0.1640625,-0.15625,30.25,-16.71875,52.25,0.0,0.0,0.0,10
11,1695477712826,-1.0585938,-0.06542969,-0.19824219,-95.96875,-39.5625,30.0625,0.0,0.0,0.0,11
12,1695477712885,-0.9199219,-0.23535156,-0.26171875,-161.90625,-28.1875,38.15625,0.0,0.0,0.0,12
13,1695477712916,-0.7939453,-0.31445312,-0.18261719,37.75,0.125,52.8125,22.625,-27.5625,-126.375,13
14,1695477712945,-0.8730469,-0.2705078,-0.12011719,68.5,20.5625,35.71875,0.0,0.0,0.0,14
15,1695477713006,-0.8671875,-0.23242188,-0.1328125,23.59375,16.84375,37.0,0.0,0.0,0.0,15
16,1695477713035,-0.8769531,-0.2919922,-0.12597656,29.09375,24.09375,41.09375,0.0,0.0,0.0,16
17,1695477713065,-0.8964844,-0.3095703,-0.1015625,30.1875,30.9375,44.625,0.0,0.0,0.0,17
18,1695477713126,-0.8876953,-0.3857422,-0.07519531,50.15625,46.1875,48.96875,0.0,0.0,0.0,18
19,1695477713154,-0.8955078,-0.31835938,-0.07324219,75.09375,41.1875,33.96875,0.0,0.0,0.0,19
20,1695477713185,-0.8701172,-0.2734375,-0.107421875,48.5625,-13.0,19.5,0.0,0.0,0.0,20
21,1695477713248,-1.3222656,-0.46972656,-0.10546875,41.84375,-44.125,1.59375,0.0,0.0,0.0,21
22,1695477713276,-0.93066406,-0.39941406,0.04296875,13.9375,-37.25,-35.75,0.0,0.0,0.0,22
23,1695477713305,-0.87402344,-0.22363281,0.013671875,-79.5,-97.65625,-100.09375,0.0,0.0,0.0,23
24,1695477713365,-1.4638672,-0.14160156,-0.107421875,-109.03125,-123.96875,-147.0,0.0,0.0,0.0,24
