,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,1697605965,0.8691406,0.054382324,0.58148193,-8.53125,2.15625,1.421875
1,1697606005,0.7727051,-0.11456299,0.6124878,1.015625,-3.0,3.640625
2,1697606045,0.65600586,-0.17510986,0.68011475,4.515625,-7.625,2.0625
3,1697606085,0.72924805,-0.14093018,0.7091675,-0.34375,-9.96875,2.109375
4,1697606125,0.8293457,-0.08355713,0.5753784,-6.9375,-0.796875,1.296875
5,1697606165,0.87890625,-0.0335083,0.5914917,-2.46875,0.734375,0.875
6,1697606205,0.85839844,-0.0491333,0.6659546,-8.078125,3.46875,-0.015625
7,1697606245,0.77783203,-0.08917236,0.6054077,-2.40625,6.390625,4.984375
8,1697606285,0.5996094,-0.058166504,0.7025757,2.4375,2.71875,5.5625
9,1697606325,0.9013672,-0.10064697,0.65179443,-9.546875,5.5,-6.109375
10,1697606365,0.9929199,-0.09234619,0.59368896,-14.703125,-6.890625,1.59375
11,1697606405,0.71240234,0.038757324,0.60443115,-2.390625,-11.84375,4.234375
12,1697606445,0.66845703,-0.055480957,0.5934448,7.03125,-14.25,-0.078125
13,1697606485,0.7219238,-0.07281494,0.5922241,5.53125,-2.921875,0.34375
14,1697606525,0.7836914,-0.06964111,0.6005249,2.78125,4.1875,0.28125
15,1697606565,0.9543457,-0.07745361,0.5687866,-6.796875,7.8125,-3.453125
16,1697606605,0.97436523,0.0680542,0.54974365,-1.4375,14.28125,5.4375
17,1697606645,0.5288086,-0.031555176,0.5140991,5.671875,6.25,14.375
18,1697606685,0.6542969,-0.014953613,0.727478,8.796875,-0.671875,1.234375
19,1697606725,0.8991699,-0.08258057,0.6588745,-4.03125,-2.875,-8.515625
20,1697606765,0.82177734,-0.07086182,0.68304443,2.6875,-7.578125,-2.375
21,1697606805,0.98339844,-0.022277832,0.66033936,-2.25,-5.4375,0.703125
22,1697606845,0.76953125,-0.06964111,0.53118896,-4.375,-5.921875,4.75
23,1697606885,0.6791992,0.026306152,0.5961304,-0.8125,-6.109375,1.609375
24,1697606925,0.7766113,0.026306152,0.6444702,2.984375,-0.453125,-2.109375
25,1697606965,0.8857422,-0.05230713,0.70062256,12.484375,3.4375,-2.390625
26,1697607005,0.8352051,-0.13336182,0.56829834,5.25,-0.1875,5.828125
27,1697607045,0.7026367,-0.030090332,0.5853882,6.78125,-2.640625,9.0
28,1697607085,0.68652344,-0.06451416,0.64056396,8.546875,0.40625,1.9375
29,1697607125,0.8156738,-0.09576416,0.651062,1.640625,4.203125,-3.234375
30,1697607165,1.0136719,-0.02911377,0.5914917,-5.625,6.0,-2.859375
31,1697607205,0.95874023,-0.05303955,0.52142334,-10.859375,1.125,0.953125
32,1697607245,0.62646484,0.0038452148,0.571228,-3.8125,-7.734375,8.4375
33,1697607285,0.67626953,0.007751465,0.6342163,-4.15625,-6.34375,-1.328125
34,1697607325,0.9453125,-0.023254395,0.65789795,-5.265625,-5.984375,-6.5
35,1697607365,0.7988281,-0.07720947,0.62371826,-1.171875,-7.53125,2.578125
36,1697607405,0.7541504,-0.029846191,0.67840576,4.453125,-8.40625,2.90625
37,1697607445,0.7487793,-0.027160645,0.6622925,3.203125,-7.75,-0.09375
38,1697607485,0.6801758,-0.066223145,0.69647217,6.46875,-3.609375,0.390625
39,1697607525,0.7885742,-0.08843994,0.6989136,2.375,1.421875,-1.484375
40,1697607565,0.748291,-0.09088135,0.6461792,2.75,0.0625,-1.78125
41,1697607605,0.7077637,-0.03692627,0.62664795,3.1875,-1.078125,-1.84375
42,1697607645,0.91625977,0.05340576,0.58343506,2.109375,11.0625,1.96875
43,1697607685,0.8613281,-0.019104004,0.56292725,5.65625,9.875,1.984375
44,1697607725,0.96728516,-0.035217285,0.5680542,-0.859375,3.546875,-2.015625
45,1697607765,0.7067871,-0.08770752,0.5697632,0.984375,6.359375,3.0625
46,1697607805,0.63671875,-0.051574707,0.58929443,4.296875,4.375,3.109375
47,1697607845,0.7910156,-0.054992676,0.71624756,8.265625,0.578125,-4.203125
48,1697607885,0.83984375,-0.12164307,0.7182007,9.53125,-2.40625,-4.3125
