timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1665619592328,-0.05908203,-0.99591064,0.08441162,1.125,0.4375,0.046875,Respeck,Desk work,31,s1912558,,Respeck_s1912558_Desk work_13-10-2022_08-07-07
1665619592373,-0.06225586,-1.0005493,0.07855224599999999,0.921875,0.109375,0.234375,Respeck,Desk work,31,s1912558,,Respeck_s1912558_Desk work_13-10-2022_08-07-07
1665619592405,-0.059326172,-1.0032349,0.08050537,0.40625,0.359375,-0.015625,Respeck,Desk work,31,s1912558,,Respeck_s1912558_Desk work_13-10-2022_08-07-07
1665619592450,-0.061767578,-0.9985961999999999,0.0758667,0.046875,0.34375,-0.140625,Respeck,Desk work,31,s1912558,,Respeck_s1912558_Desk work_13-10-2022_08-07-07
1665619592479,-0.055664062,-1.0003052,0.08099365,0.078125,0.640625,-0.015625,Respeck,Desk work,31,s1912558,,Respeck_s1912558_Desk work_13-10-2022_08-07-07
1665619592525,-0.061279297,-0.9939575,0.08856201,0.71875,0.421875,0.046875,Respeck,Desk work,31,s1912558,,Respeck_s1912558_Desk work_13-10-2022_08-07-07
1665619592568,-0.05615234400000001,-1.0025024,0.07977295,0.078125,0.546875,-0.234375,Respeck,Desk work,31,s1912558,,Respeck_s1912558_Desk work_13-10-2022_08-07-07
1665619592604,-0.060791015999999996,-0.99298096,0.08880615,0.40625,0.703125,-0.28125,Respeck,Desk work,31,s1912558,,Respeck_s1912558_Desk work_13-10-2022_08-07-07
1665619592645,-0.06616211,-0.9968872,0.08050537,0.40625,0.03125,-0.015625,Respeck,Desk work,31,s1912558,,Respeck_s1912558_Desk work_13-10-2022_08-07-07
1665619592689,-0.05615234400000001,-1.0032349,0.078308105,-0.0625,0.34375,0.109375,Respeck,Desk work,31,s1912558,,Respeck_s1912558_Desk work_13-10-2022_08-07-07
1665619592722,-0.05908203,-0.9985961999999999,0.08074951,-0.15625,0.140625,-0.21875,Respeck,Desk work,31,s1912558,,Respeck_s1912558_Desk work_13-10-2022_08-07-07
1665619592765,-0.055908203,-0.99591064,0.08514404,-0.125,0.125,-0.203125,Respeck,Desk work,31,s1912558,,Respeck_s1912558_Desk work_13-10-2022_08-07-07
1665619592796,-0.061523438,-0.99713135,0.08660889,-0.1875,0.0,-0.140625,Respeck,Desk work,31,s1912558,,Respeck_s1912558_Desk work_13-10-2022_08-07-07
1665619592838,-0.06713867,-0.99591064,0.08319092,0.171875,0.34375,-0.171875,Respeck,Desk work,31,s1912558,,Respeck_s1912558_Desk work_13-10-2022_08-07-07
1665619592886,-0.06640625,-0.9951781999999999,0.08807373,0.3125,0.4375,-0.125,Respeck,Desk work,31,s1912558,,Respeck_s1912558_Desk work_13-10-2022_08-07-07
1665619592919,-0.055419922,-0.9885864,0.097595215,0.3125,0.0625,-0.09375,Respeck,Desk work,31,s1912558,,Respeck_s1912558_Desk work_13-10-2022_08-07-07
1665619592958,-0.057373047,-1.0066528000000001,0.08538818,0.125,0.3125,0.03125,Respeck,Desk work,31,s1912558,,Respeck_s1912558_Desk work_13-10-2022_08-07-07
1665619593005,-0.05224609400000001,-0.99053955,0.086120605,-0.234375,-0.015625,0.046875,Respeck,Desk work,31,s1912558,,Respeck_s1912558_Desk work_13-10-2022_08-07-07
1665619593034,-0.05126953,-0.99835205,0.09344482400000001,0.265625,0.1875,0.078125,Respeck,Desk work,31,s1912558,,Respeck_s1912558_Desk work_13-10-2022_08-07-07
1665619593079,-0.06225586,-1.0044556,0.08856201,0.375,0.0625,-0.0625,Respeck,Desk work,31,s1912558,,Respeck_s1912558_Desk work_13-10-2022_08-07-07
1665619593125,-0.06298828,-1.0003052,0.07293701,-0.4375,0.03125,0.078125,Respeck,Desk work,31,s1912558,,Respeck_s1912558_Desk work_13-10-2022_08-07-07
