timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1665672221412,-0.8671875,-0.18457031,0.0146484375,-1.71875,-3.34375,0.15625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1912558,,Thingy_s1912558_Descending stairs_13-10-2022_22-44-13
1665672221441,-0.9707030999999999,-0.0859375,0.047851562,-5.9375,-6.1875,8.09375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1912558,,Thingy_s1912558_Descending stairs_13-10-2022_22-44-13
1665672221470,-0.8984375,-0.26757812,0.026367188,-17.09375,-8.28125,8.53125,-27.4375,-17.8125,-179.0,Thingy,Descending stairs,13,s1912558,,Thingy_s1912558_Descending stairs_13-10-2022_22-44-13
1665672221529,-1.3417968999999998,-0.12988281,-0.16113281,14.15625,0.5,-3.25,0.0,0.0,0.0,Thingy,Descending stairs,13,s1912558,,Thingy_s1912558_Descending stairs_13-10-2022_22-44-13
1665672221561,-1.6464843999999996,0.13964844,0.021484375,24.84375,3.625,-12.09375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1912558,,Thingy_s1912558_Descending stairs_13-10-2022_22-44-13
1665672221589,-1.4267578,0.017578125,-0.009765625,-5.5,-14.625,-23.03125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1912558,,Thingy_s1912558_Descending stairs_13-10-2022_22-44-13
1665672221649,-0.94433594,-0.09375,0.040039062,-6.84375,-0.53125,-0.75,0.0,0.0,0.0,Thingy,Descending stairs,13,s1912558,,Thingy_s1912558_Descending stairs_13-10-2022_22-44-13
1665672221678,-0.8417969000000001,-0.0048828125,0.06933594,-3.375,6.84375,8.15625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1912558,,Thingy_s1912558_Descending stairs_13-10-2022_22-44-13
1665672221709,-0.81152344,0.021484375,-0.060546875,5.0,18.53125,18.59375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1912558,,Thingy_s1912558_Descending stairs_13-10-2022_22-44-13
1665672221771,-0.89453125,-0.05859375,-0.12109375,13.71875,29.75,21.78125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1912558,,Thingy_s1912558_Descending stairs_13-10-2022_22-44-13
1665672221799,-1.1113281000000002,0.046875,0.015625,0.125,20.90625,14.03125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1912558,,Thingy_s1912558_Descending stairs_13-10-2022_22-44-13
1665672221829,-1.0429688,-0.07421875,0.064453125,-15.875,14.625,8.03125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1912558,,Thingy_s1912558_Descending stairs_13-10-2022_22-44-13
1665672221889,-0.96972656,-0.13867188,0.0146484375,-4.78125,13.875,9.875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1912558,,Thingy_s1912558_Descending stairs_13-10-2022_22-44-13
1665672221950,-0.96972656,-0.10449219,-0.0009765625,7.75,0.625,6.875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1912558,,Thingy_s1912558_Descending stairs_13-10-2022_22-44-13
1665672221953,-0.984375,0.013671875,-0.059570312,13.25,-17.6875,-0.875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1912558,,Thingy_s1912558_Descending stairs_13-10-2022_22-44-13
