timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1664564515494,-0.73046875,-0.0546875,-0.22167969,-10.625,0.28125,7.0625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1912558,,Thingy_s1912558_Climbing stairs_30-09-2022_20-02-35
1664564515533,-0.5,-0.099609375,-0.140625,-18.5,-8.375,5.90625,-56.25,-12.125,-164.0,Thingy,Climbing stairs,12,s1912558,,Thingy_s1912558_Climbing stairs_30-09-2022_20-02-35
1664564515574,-0.7285156,-0.17089844,-0.07128906,-13.25,-10.21875,-4.46875,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1912558,,Thingy_s1912558_Climbing stairs_30-09-2022_20-02-35
1664564515614,-1.0273438,-0.3828125,-0.061523438,-18.3125,-29.4375,7.5,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1912558,,Thingy_s1912558_Climbing stairs_30-09-2022_20-02-35
1664564515654,-0.9814453000000002,-0.4609375,-0.0107421875,19.28125,-1.65625,16.21875,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1912558,,Thingy_s1912558_Climbing stairs_30-09-2022_20-02-35
1664564515694,-0.8623046999999998,-0.16210938,-0.1875,59.96875,27.4375,13.84375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1912558,,Thingy_s1912558_Climbing stairs_30-09-2022_20-02-35
1664564515734,-0.859375,0.14257812,-0.44433594,57.84375,25.125,-1.90625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1912558,,Thingy_s1912558_Climbing stairs_30-09-2022_20-02-35
1664564515774,-1.0292969,0.26757812,-0.55078125,15.71875,2.3125,-27.59375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1912558,,Thingy_s1912558_Climbing stairs_30-09-2022_20-02-35
1664564515814,-1.2050781000000002,0.041992188,-0.40625,-14.46875,-50.375,-23.21875,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1912558,,Thingy_s1912558_Climbing stairs_30-09-2022_20-02-35
1664564515854,-1.3671875,-0.0234375,-0.2890625,6.03125,-1.84375,16.15625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1912558,,Thingy_s1912558_Climbing stairs_30-09-2022_20-02-35
1664564515894,-1.0478516,-0.030273438,-0.16699219,5.34375,10.3125,12.4375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1912558,,Thingy_s1912558_Climbing stairs_30-09-2022_20-02-35
1664564515934,-1.1542968999999998,-0.001953125,-0.23828125,-30.84375,-25.59375,5.90625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1912558,,Thingy_s1912558_Climbing stairs_30-09-2022_20-02-35
1664564515974,-1.0478516,-0.02734375,-0.06347656,-11.78125,-18.6875,16.46875,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1912558,,Thingy_s1912558_Climbing stairs_30-09-2022_20-02-35
1664564516014,-0.828125,-0.034179688,-0.13476562,-6.65625,14.09375,-4.96875,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1912558,,Thingy_s1912558_Climbing stairs_30-09-2022_20-02-35
1664564516054,-0.7519531,-0.072265625,-0.10449219,-22.40625,-0.6875,-11.78125,-55.375,-6.5625,-162.8125,Thingy,Climbing stairs,12,s1912558,,Thingy_s1912558_Climbing stairs_30-09-2022_20-02-35
1664564516094,-0.63964844,-0.18164062,0.080078125,-26.625,-15.21875,-14.40625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1912558,,Thingy_s1912558_Climbing stairs_30-09-2022_20-02-35
1664564516133,-0.62597656,-0.14160156,0.046875,0.53125,-0.9375,-29.25,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1912558,,Thingy_s1912558_Climbing stairs_30-09-2022_20-02-35
1664564516174,-0.83691406,0.08496094,-0.12988281,42.21875,33.3125,4.4375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1912558,,Thingy_s1912558_Climbing stairs_30-09-2022_20-02-35
1664564516233,-0.83496094,0.10644531,-0.17578125,21.34375,4.5625,5.90625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1912558,,Thingy_s1912558_Climbing stairs_30-09-2022_20-02-35
1664564516254,-0.87402344,0.060546875,-0.06933594,-12.84375,-16.96875,-5.09375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1912558,,Thingy_s1912558_Climbing stairs_30-09-2022_20-02-35
1664564516294,-0.86328125,-0.0126953125,-0.0068359375,-24.5625,-15.8125,-19.0625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1912558,,Thingy_s1912558_Climbing stairs_30-09-2022_20-02-35
1664564516334,-0.87109375,-0.14355469,-0.09277344,-23.28125,-4.84375,-16.3125,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1912558,,Thingy_s1912558_Climbing stairs_30-09-2022_20-02-35
1664564516374,-1.4130858999999998,-0.20703125,-0.6894531,19.6875,25.625,25.0625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1912558,,Thingy_s1912558_Climbing stairs_30-09-2022_20-02-35
1664564516414,-1.1708983999999998,0.10449219,-0.63964844,2.5,42.90625,33.8125,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1912558,,Thingy_s1912558_Climbing stairs_30-09-2022_20-02-35
1664564516454,-1.1044922,-0.21484375,-0.34472656,-23.40625,-21.125,4.125,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1912558,,Thingy_s1912558_Climbing stairs_30-09-2022_20-02-35
1664564516494,-1.0585938,-0.3154297,-0.13769531,-10.9375,-12.59375,-2.09375,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1912558,,Thingy_s1912558_Climbing stairs_30-09-2022_20-02-35
1664564516554,-1.1875,-0.20214844,-0.36132812,13.84375,27.34375,9.1875,-57.75,-4.1875,-166.5625,Thingy,Climbing stairs,12,s1912558,,Thingy_s1912558_Climbing stairs_30-09-2022_20-02-35
1664564516574,-1.0498047,-0.056640625,-0.22460938,1.28125,5.84375,2.78125,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1912558,,Thingy_s1912558_Climbing stairs_30-09-2022_20-02-35
1664564516614,-0.8095703000000001,-0.14160156,-0.15332031,-3.0625,1.875,-12.78125,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1912558,,Thingy_s1912558_Climbing stairs_30-09-2022_20-02-35
1664564516654,-0.7050781,-0.12011719,-0.15820312,8.90625,8.78125,-9.90625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1912558,,Thingy_s1912558_Climbing stairs_30-09-2022_20-02-35
1664564516696,-0.71484375,-0.09472656,-0.21679688,6.75,10.40625,2.90625,0.0,0.0,0.0,Thingy,Climbing stairs,12,s1912558,,Thingy_s1912558_Climbing stairs_30-09-2022_20-02-35
