timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,subject_id,notes,recording_id
1695641164091,-0.005859375,-0.61328125,-0.7910156,-0.0625,-0.03125,0.0625,-42.3125,-22.3125,-210.1875,Thingy,Lying down right,s1975761,,Thingy_s1975761_Lying down right_25-09-2023_12-26-45
1695641164131,-0.0009765625,-0.6123047,-0.8046875,-0.0625,-0.09375,-0.125,0.0,0.0,0.0,Thingy,Lying down right,s1975761,,Thingy_s1975761_Lying down right_25-09-2023_12-26-45
1695641164171,-0.0107421875,-0.6152344,-0.7998047,0.0,0.03125,0.0625,0.0,0.0,0.0,Thingy,Lying down right,s1975761,,Thingy_s1975761_Lying down right_25-09-2023_12-26-45
1695641164211,0.001953125,-0.6171875,-0.8095703,-0.0625,-0.03125,-0.0625,0.0,0.0,0.0,Thingy,Lying down right,s1975761,,Thingy_s1975761_Lying down right_25-09-2023_12-26-45
1695641164251,-0.001953125,-0.61621094,-0.8027344,-0.0625,-0.03125,-0.125,0.0,0.0,0.0,Thingy,Lying down right,s1975761,,Thingy_s1975761_Lying down right_25-09-2023_12-26-45
1695641164291,0.0,-0.61035156,-0.8027344,-0.0625,-0.09375,0.0,0.0,0.0,0.0,Thingy,Lying down right,s1975761,,Thingy_s1975761_Lying down right_25-09-2023_12-26-45
1695641164331,-0.005859375,-0.6113281,-0.7988281,-0.0625,-0.03125,0.0,0.0,0.0,0.0,Thingy,Lying down right,s1975761,,Thingy_s1975761_Lying down right_25-09-2023_12-26-45
1695641164371,-0.0009765625,-0.6113281,-0.7988281,0.0,0.03125,0.0,0.0,0.0,0.0,Thingy,Lying down right,s1975761,,Thingy_s1975761_Lying down right_25-09-2023_12-26-45
1695641164411,0.001953125,-0.61035156,-0.7988281,-0.0625,-0.03125,0.0625,0.0,0.0,0.0,Thingy,Lying down right,s1975761,,Thingy_s1975761_Lying down right_25-09-2023_12-26-45
1695641164451,-0.00390625,-0.6123047,-0.8105469,0.0,0.03125,-0.0625,0.0,0.0,0.0,Thingy,Lying down right,s1975761,,Thingy_s1975761_Lying down right_25-09-2023_12-26-45
1695641164491,0.0009765625,-0.6171875,-0.8046875,0.0,0.09375,0.0,0.0,0.0,0.0,Thingy,Lying down right,s1975761,,Thingy_s1975761_Lying down right_25-09-2023_12-26-45
1695641164531,-0.00390625,-0.6123047,-0.8076172,-0.0625,-0.03125,0.0,0.0,0.0,0.0,Thingy,Lying down right,s1975761,,Thingy_s1975761_Lying down right_25-09-2023_12-26-45
1695641164571,-0.001953125,-0.6191406,-0.79589844,0.0625,-0.09375,0.0,-40.9375,-20.375,-210.0625,Thingy,Lying down right,s1975761,,Thingy_s1975761_Lying down right_25-09-2023_12-26-45
1695641164611,0.0,-0.6142578,-0.8125,-0.125,-0.03125,0.0,0.0,0.0,0.0,Thingy,Lying down right,s1975761,,Thingy_s1975761_Lying down right_25-09-2023_12-26-45
1695641164651,0.001953125,-0.6044922,-0.7949219,0.0625,0.03125,0.0,0.0,0.0,0.0,Thingy,Lying down right,s1975761,,Thingy_s1975761_Lying down right_25-09-2023_12-26-45
1695641164691,0.001953125,-0.60839844,-0.8046875,0.0,0.09375,0.0625,0.0,0.0,0.0,Thingy,Lying down right,s1975761,,Thingy_s1975761_Lying down right_25-09-2023_12-26-45
1695641164731,0.0009765625,-0.6044922,-0.7949219,0.0,0.03125,0.0625,0.0,0.0,0.0,Thingy,Lying down right,s1975761,,Thingy_s1975761_Lying down right_25-09-2023_12-26-45
1695641164771,-0.0029296875,-0.6064453,-0.7998047,-0.0625,-0.03125,-0.0625,0.0,0.0,0.0,Thingy,Lying down right,s1975761,,Thingy_s1975761_Lying down right_25-09-2023_12-26-45
1695641164811,0.001953125,-0.61816406,-0.8027344,-0.0625,-0.03125,-0.125,0.0,0.0,0.0,Thingy,Lying down right,s1975761,,Thingy_s1975761_Lying down right_25-09-2023_12-26-45
1695641164851,0.00390625,-0.6074219,-0.79589844,-0.0625,-0.03125,-0.125,0.0,0.0,0.0,Thingy,Lying down right,s1975761,,Thingy_s1975761_Lying down right_25-09-2023_12-26-45
1695641164891,-0.005859375,-0.6064453,-0.7998047,0.0625,0.03125,0.0,0.0,0.0,0.0,Thingy,Lying down right,s1975761,,Thingy_s1975761_Lying down right_25-09-2023_12-26-45
1695641164931,0.0029296875,-0.6074219,-0.8046875,0.0625,-0.09375,0.125,0.0,0.0,0.0,Thingy,Lying down right,s1975761,,Thingy_s1975761_Lying down right_25-09-2023_12-26-45
1695641164971,0.0048828125,-0.61328125,-0.8095703,-0.0625,-0.03125,-0.125,0.0,0.0,0.0,Thingy,Lying down right,s1975761,,Thingy_s1975761_Lying down right_25-09-2023_12-26-45
1695641165011,-0.005859375,-0.61328125,-0.8173828,-0.0625,-0.03125,0.0625,0.0,0.0,0.0,Thingy,Lying down right,s1975761,,Thingy_s1975761_Lying down right_25-09-2023_12-26-45
1695641165051,-0.00390625,-0.6064453,-0.7998047,0.0,0.03125,-0.0625,0.0,0.0,0.0,Thingy,Lying down right,s1975761,,Thingy_s1975761_Lying down right_25-09-2023_12-26-45
1695641165091,-0.001953125,-0.609375,-0.79785156,0.0,0.03125,0.0625,-40.375,-20.8125,-210.8125,Thingy,Lying down right,s1975761,,Thingy_s1975761_Lying down right_25-09-2023_12-26-45
1695641165131,0.001953125,-0.62109375,-0.7919922,0.125,-0.03125,0.0625,0.0,0.0,0.0,Thingy,Lying down right,s1975761,,Thingy_s1975761_Lying down right_25-09-2023_12-26-45
1695641165171,0.00390625,-0.6152344,-0.80371094,0.0625,0.03125,0.0,0.0,0.0,0.0,Thingy,Lying down right,s1975761,,Thingy_s1975761_Lying down right_25-09-2023_12-26-45
1695641165211,-0.0029296875,-0.6152344,-0.8095703,0.0,-0.09375,-0.0625,0.0,0.0,0.0,Thingy,Lying down right,s1975761,,Thingy_s1975761_Lying down right_25-09-2023_12-26-45
1695641165251,0.0048828125,-0.61328125,-0.79003906,-0.125,-0.03125,0.0,0.0,0.0,0.0,Thingy,Lying down right,s1975761,,Thingy_s1975761_Lying down right_25-09-2023_12-26-45
1695641165291,-0.001953125,-0.6074219,-0.80371094,-0.125,-0.09375,-0.125,0.0,0.0,0.0,Thingy,Lying down right,s1975761,,Thingy_s1975761_Lying down right_25-09-2023_12-26-45
1695641165331,0.0009765625,-0.6113281,-0.79003906,-0.125,-0.09375,-0.0625,0.0,0.0,0.0,Thingy,Lying down right,s1975761,,Thingy_s1975761_Lying down right_25-09-2023_12-26-45
1695641165371,0.0029296875,-0.6113281,-0.80371094,-0.0625,-0.09375,-0.0625,0.0,0.0,0.0,Thingy,Lying down right,s1975761,,Thingy_s1975761_Lying down right_25-09-2023_12-26-45
1695641165411,0.0087890625,-0.60546875,-0.7998047,0.1875,0.09375,-0.0625,0.0,0.0,0.0,Thingy,Lying down right,s1975761,,Thingy_s1975761_Lying down right_25-09-2023_12-26-45
1695641165451,0.0009765625,-0.6044922,-0.8154297,0.0,0.03125,-0.0625,0.0,0.0,0.0,Thingy,Lying down right,s1975761,,Thingy_s1975761_Lying down right_25-09-2023_12-26-45
1695641165491,0.013671875,-0.61816406,-0.796875,0.0,0.03125,0.0,0.0,0.0,0.0,Thingy,Lying down right,s1975761,,Thingy_s1975761_Lying down right_25-09-2023_12-26-45
1695641165531,-0.0048828125,-0.62109375,-0.7919922,-0.0625,-0.03125,-0.0625,0.0,0.0,0.0,Thingy,Lying down right,s1975761,,Thingy_s1975761_Lying down right_25-09-2023_12-26-45
1695641165571,0.0029296875,-0.61328125,-0.8066406,-0.0625,-0.09375,-0.125,-41.375,-21.5625,-210.375,Thingy,Lying down right,s1975761,,Thingy_s1975761_Lying down right_25-09-2023_12-26-45
1695641165611,0.0,-0.6064453,-0.7861328,-0.0625,-0.15625,0.0,0.0,0.0,0.0,Thingy,Lying down right,s1975761,,Thingy_s1975761_Lying down right_25-09-2023_12-26-45
1695641165651,-0.005859375,-0.6142578,-0.80371094,-0.0625,0.03125,0.0,0.0,0.0,0.0,Thingy,Lying down right,s1975761,,Thingy_s1975761_Lying down right_25-09-2023_12-26-45
1695641165691,-0.0048828125,-0.60839844,-0.8066406,-0.0625,-0.03125,0.0,0.0,0.0,0.0,Thingy,Lying down right,s1975761,,Thingy_s1975761_Lying down right_25-09-2023_12-26-45
1695641165731,-0.0009765625,-0.61621094,-0.80078125,0.125,0.03125,0.0,0.0,0.0,0.0,Thingy,Lying down right,s1975761,,Thingy_s1975761_Lying down right_25-09-2023_12-26-45
1695641165771,-0.0087890625,-0.609375,-0.8017578,-0.125,-0.03125,-0.0625,0.0,0.0,0.0,Thingy,Lying down right,s1975761,,Thingy_s1975761_Lying down right_25-09-2023_12-26-45
