timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,recording_id
1695642641290,-0.025390625,0.019958496,-0.99468994,-0.78125,0.78125,0.28125,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642641346,-0.028076172,0.01751709,-0.991272,-0.609375,0.71875,0.328125,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642641368,-0.022216797,0.02166748,-0.9932251,-1.09375,0.78125,0.078125,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642641415,-0.030761719,0.019470215,-0.99664307,-0.15625,-1.953125,-0.015625,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642641449,-0.016113281,0.030212402,-1.0010376,6.609375,-11.296875,-1.890625,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642641492,0.0034179688,0.027282715,-0.97491455,2.9375,-4.203125,-0.265625,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642641537,0.0014648438,0.034362793,-0.99053955,-1.265625,0.921875,0.59375,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642641571,0.0043945312,0.031433105,-0.9834595,-1.625,2.6875,0.65625,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642641627,-0.0061035156,0.02508545,-0.987854,-2.484375,5.578125,0.78125,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642641649,-0.016113281,0.027038574,-0.99224854,-2.65625,5.125,0.640625,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642641696,-0.011962891,0.026306152,-0.99591064,-1.640625,3.1875,0.53125,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642641729,-0.018798828,0.02508545,-0.98760986,-1.25,2.15625,0.5,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642641774,-0.01928711,0.02166748,-0.9915161,-0.734375,-0.234375,0.328125,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642641808,-0.02709961,0.032409668,-1.0454712,12.203125,-22.375,-2.265625,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642641865,0.05078125,0.014587402,-0.9290161,7.796875,-23.59375,-3.640625,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642641886,0.047607422,0.048034668,-0.9866333,-2.421875,0.671875,0.875,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642641942,0.056884766,0.04876709,-0.97662354,-1.90625,5.578125,1.90625,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642641964,0.037109375,0.050476074,-0.9883423,-4.515625,16.5,2.171875,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642642010,0.008056641,0.03387451,-0.9981079,-4.75,14.703125,1.34375,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642642066,-0.0061035156,0.032165527,-0.9963989,-4.65625,8.703125,0.9375,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642642089,-0.014160156,0.029968262,-0.9885864,-2.03125,3.84375,0.5625,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642642147,-0.0087890625,0.027770996,-0.99005127,-1.15625,2.359375,0.359375,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642642168,-0.013183594,0.02557373,-0.9883423,-0.984375,0.828125,0.390625,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642642213,-0.026123047,0.026062012,-1.03302,5.28125,-12.6875,-1.03125,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642642248,0.07006836,0.08001709,-0.9019165,11.578125,-34.890625,-6.3125,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642642292,0.05883789,0.016540527,-0.9649048,-3.578125,-3.421875,-1.75,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642642326,0.061767578,0.042907715,-0.9727173,-1.546875,3.421875,1.1875,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642642370,0.0625,0.044128418,-0.97247314,-0.796875,9.34375,2.453125,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642642416,0.030517578,0.04534912,-0.98516846,-2.5625,18.765625,2.109375,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642642449,0.0056152344,0.038513184,-1.0056763,-4.765625,12.296875,1.0,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642642482,0.0009765625,0.028503418,-0.99224854,-1.703125,3.65625,0.40625,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642642527,0.00048828125,0.0368042,-0.98760986,-2.203125,3.53125,0.65625,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642642561,-0.00048828125,0.031433105,-0.9976196,-1.640625,3.0625,0.703125,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642642617,-0.0031738281,0.03314209,-0.9902954,-1.546875,0.578125,0.59375,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642642641,-0.020263672,0.026062012,-1.0332642,4.234375,-13.296875,-0.875,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642642685,0.07421875,0.022888184,-0.8909302,10.953125,-28.828125,-3.984375,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642642732,0.060302734,0.043640137,-0.97052,-3.0,-4.46875,-2.796875,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642642786,0.060791016,0.04534912,-0.97003174,-2.375,2.109375,1.109375,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642642809,0.059814453,0.0446167,-0.9751587,-0.640625,6.140625,1.984375,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642642866,0.045166016,0.043640137,-0.975647,-0.1875,14.65625,2.015625,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642642887,0.016845703,0.046569824,-1.0083618,-4.03125,15.15625,1.546875,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642642945,0.0036621094,0.03704834,-0.9920044,-2.40625,4.03125,0.609375,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642642967,0.008300781,0.04144287,-0.99102783,-1.625,3.5,0.78125,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642643001,0.0029296875,0.029724121,-0.987854,-2.015625,3.625,0.609375,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642643045,-0.0026855469,0.034362793,-0.9927368,-0.890625,0.328125,0.484375,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642643080,-0.0036621094,0.03338623,-1.0383911,5.34375,-17.359375,-1.1875,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642643123,0.041015625,0.07196045,-0.9963989,8.296875,-15.59375,-2.4375,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642643158,0.064453125,0.0028686523,-0.97369385,-3.109375,-3.28125,-1.71875,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642643202,0.064941406,0.04486084,-0.97442627,-1.203125,1.796875,0.875,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642643236,0.061767578,0.040222168,-0.9746704,0.453125,6.109375,1.875,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642643282,0.045898438,0.051940918,-0.9800415,0.421875,13.765625,2.0625,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642643315,0.021972656,0.042175293,-1.0025024,-3.796875,15.34375,1.34375,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642643360,0.01171875,0.046813965,-0.9924927,-2.375,5.59375,0.625,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642643404,0.010498047,0.039245605,-0.98443604,-1.09375,2.703125,0.40625,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642643462,0.0007324219,0.036071777,-0.9920044,-2.0,2.78125,0.78125,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642643484,-0.0024414062,0.03289795,-0.9981079,-1.625,-1.515625,0.5,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642643540,0.013916016,0.043884277,-1.0291138,6.875,-28.03125,-1.8125,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642643563,0.061279297,0.07171631,-0.9812622,-3.140625,-10.640625,-4.09375,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642643619,0.06347656,0.03265381,-0.97735596,-1.84375,0.40625,0.453125,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642643642,0.061767578,0.0446167,-0.9841919,-0.59375,3.109375,1.640625,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
1695642643697,0.07055664,0.059020996,-0.9746704,2.078125,7.203125,2.578125,Respeck_s1975761_Lying down on stomach_Hyperventilating_25-09-2023_12-51-21
