timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,subject_id,notes,recording_id
1695641794393,0.8486328,-0.12652588,0.4159546,-0.109375,0.90625,0.578125,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-37-14
1695641794433,0.84399414,-0.093322754,0.47113037,-3.4375,3.4375,3.15625,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-37-14
1695641794473,1.003418,-0.069885254,0.38739014,-15.125,18.765625,18.8125,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-37-14
1695641794513,0.8039551,-0.13897705,0.33270264,-16.515625,16.84375,11.578125,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-37-14
1695641794553,0.8334961,0.10882568,0.37957764,-7.03125,14.75,16.890625,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-37-14
1695641794593,0.8959961,-0.13433838,0.35931396,-2.46875,10.875,8.59375,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-37-14
1695641794633,0.89331055,-0.031799316,0.49993896,-3.890625,9.984375,7.859375,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-37-14
1695641794673,0.8852539,-0.07598877,0.43450928,-2.53125,3.953125,2.859375,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-37-14
1695641794713,0.97875977,-0.003967285,0.4310913,-2.515625,1.328125,-0.375,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-37-14
1695641794753,0.8977051,-0.0015258789,0.29632568,-12.015625,-6.84375,-3.3125,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-37-14
1695641794793,0.89624023,-0.012756348,0.31365967,-1.78125,-3.046875,0.859375,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-37-14
1695641794833,0.9584961,-0.016174316,0.33636475,5.375,-0.921875,1.765625,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-37-14
1695641794873,0.9030762,-0.03668213,0.34832764,7.53125,-4.15625,2.84375,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-37-14
1695641794913,0.8967285,0.0036010742,0.35784912,6.484375,-1.703125,3.125,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-37-14
1695641794953,0.99560547,0.13006592,0.45941162,9.921875,-4.765625,7.515625,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-37-14
1695641794993,0.81152344,-0.18121338,0.48236084,1.359375,1.734375,-0.828125,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-37-14
1695641795033,0.83251953,0.025817871,0.39276123,0.0,-4.609375,-1.4375,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-37-14
1695641795073,0.9326172,-0.05230713,0.40545654,-5.828125,-4.71875,-2.421875,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-37-14
1695641795113,0.86621094,-0.0056762695,0.340271,-8.703125,-8.0625,-2.40625,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-37-14
1695641795153,0.88720703,-0.027404785,0.3895874,-0.375,-4.0625,2.34375,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-37-14
1695641795193,0.90722656,-0.051330566,0.4677124,-1.578125,-0.65625,3.78125,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-37-14
1695641795233,0.91015625,-0.013000488,0.41644287,-1.015625,2.3125,4.734375,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-37-14
