timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,subject_id,notes,recording_id
1695642147414,0.8144531,-0.10308838,0.5656128,-0.734375,0.15625,0.625,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-43-08
1695642147454,0.8105469,-0.101135254,0.5519409,-0.8125,0.171875,0.28125,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-43-08
1695642147494,0.814209,-0.105041504,0.5722046,-0.046875,1.078125,0.09375,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-43-08
1695642147534,0.8166504,-0.10308838,0.5673218,-0.984375,0.703125,-0.265625,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-43-08
1695642147574,0.8203125,-0.10015869,0.5692749,-1.90625,-0.15625,-1.0625,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-43-08
1695642147614,0.8129883,-0.09259033,0.57440186,-2.09375,-0.046875,-0.984375,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-43-08
1695642147654,0.80029297,-0.10308838,0.5663452,-1.90625,1.21875,-1.0625,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-43-08
1695642147694,0.80566406,-0.101135254,0.56536865,-0.4375,1.46875,-0.9375,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-43-08
1695642147734,0.80688477,-0.10235596,0.5492554,-0.390625,2.328125,-0.65625,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-43-08
1695642147774,0.8041992,-0.10430908,0.57562256,0.34375,2.0625,-0.171875,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-43-08
1695642147814,0.80737305,-0.093811035,0.56781006,0.734375,3.140625,-0.203125,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-43-08
1695642147854,0.80859375,-0.09625244,0.55462646,0.453125,1.4375,0.0625,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-43-08
1695642147894,0.8112793,-0.09820557,0.53460693,0.625,1.265625,-0.125,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-43-08
1695642147934,0.8088379,-0.09307861,0.5380249,0.375,1.265625,0.40625,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-43-08
1695642147974,0.8154297,-0.089904785,0.52679443,1.234375,2.421875,0.921875,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-43-08
1695642148014,0.82666016,-0.11212158,0.5228882,1.96875,3.0,1.0,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-43-08
1695642148054,0.82421875,-0.10845947,0.5585327,3.875,3.28125,0.828125,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-43-08
1695642148094,0.82006836,-0.10089111,0.5309448,2.046875,1.203125,0.640625,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-43-08
1695642148134,0.8129883,-0.11431885,0.5458374,3.625,1.671875,1.515625,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-43-08
1695642148174,0.81518555,-0.12310791,0.5470581,1.921875,0.390625,0.765625,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-43-08
1695642148214,0.8234863,-0.113586426,0.5458374,0.828125,1.296875,0.09375,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-43-08
1695642148254,0.8195801,-0.10235596,0.5360718,0.359375,1.09375,0.53125,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-43-08
1695642148294,0.8210449,-0.11114502,0.53704834,0.234375,1.203125,0.53125,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-43-08
1695642148334,0.8342285,-0.11383057,0.5409546,-0.453125,1.078125,0.171875,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-43-08
1695642148374,0.7988281,-0.07476807,0.5231323,0.09375,-0.09375,0.625,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-43-08
1695642148414,0.8354492,-0.12628174,0.5302124,0.453125,1.40625,0.671875,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-43-08
1695642148454,0.82470703,-0.10699463,0.5507202,-0.03125,0.15625,0.34375,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-43-08
1695642148494,0.8105469,-0.11505127,0.5336304,0.265625,0.640625,0.25,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-43-08
1695642148534,0.81469727,-0.11480713,0.5477905,-0.078125,1.34375,0.609375,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-43-08
1695642148574,0.8239746,-0.11895752,0.5409546,-0.390625,1.421875,0.953125,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-43-08
1695642148614,0.8256836,-0.10479736,0.5272827,-0.90625,0.453125,0.53125,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-43-08
1695642148654,0.8305664,-0.11529541,0.5470581,-0.296875,-0.171875,0.125,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-43-08
1695642148694,0.8195801,-0.10821533,0.53656006,-0.28125,0.203125,0.484375,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-43-08
