timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,subject_id,notes,recording_id
1695643198516,0.8532715,-0.12652588,0.5192261,-1.125,-2.5,3.03125,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_13-00-38
1695643198556,0.828125,-0.07183838,0.56365967,-5.34375,-6.25,2.8125,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_13-00-38
1695643198596,0.84716797,-0.09234619,0.57928467,-5.015625,-2.0625,2.40625,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_13-00-38
1695643198636,0.8442383,-0.081848145,0.51971436,-3.140625,1.5625,1.703125,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_13-00-38
1695643198676,0.8022461,-0.047424316,0.50946045,-4.0,-0.28125,1.3125,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_13-00-38
1695643198716,0.8581543,-0.09161377,0.53167725,-5.609375,1.390625,1.484375,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_13-00-38
1695643198756,0.82421875,-0.07281494,0.5336304,-3.390625,1.796875,1.171875,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_13-00-38
1695643198796,0.84521484,-0.06817627,0.5216675,-3.03125,0.96875,1.328125,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_13-00-38
1695643198836,0.8232422,-0.06768799,0.51678467,-5.140625,0.859375,1.75,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_13-00-38
1695643198876,0.795166,-0.047424316,0.5162964,-4.21875,0.875,1.265625,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_13-00-38
1695643198916,0.8479004,-0.070617676,0.54022217,-3.25,9.265625,1.828125,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_13-00-38
1695643198956,0.8300781,-0.051574707,0.53533936,-3.015625,6.078125,1.171875,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_13-00-38
1695643198996,0.84350586,-0.050109863,0.51434326,-3.734375,3.09375,0.6875,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_13-00-38
1695643199036,0.84936523,-0.06939697,0.4935913,0.890625,2.296875,1.09375,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_13-00-38
1695643199076,0.86450195,-0.020568848,0.49749756,-2.5625,2.328125,2.25,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_13-00-38
1695643199116,0.8713379,-0.0256958,0.48236084,-1.25,7.3125,2.625,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_13-00-38
