timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,subject_id,notes,recording_id
1695641220250,-0.5930176,-0.427063,0.746521,-0.484375,0.625,0.0625,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-27-38
1695641220290,-0.59155273,-0.43121338,0.74749756,-0.84375,0.28125,0.03125,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-27-38
1695641220330,-0.59521484,-0.42559814,0.75579834,-0.125,0.671875,0.203125,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-27-38
1695641220370,-0.6020508,-0.42266846,0.7435913,-0.140625,0.671875,0.09375,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-27-38
1695641220410,-0.6044922,-0.4282837,0.7404175,-0.578125,0.234375,-0.03125,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-27-38
1695641220450,-0.5930176,-0.42486572,0.74920654,-0.796875,0.046875,0.0,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-27-38
1695641220490,-0.59594727,-0.42608643,0.7367554,-0.8125,-0.15625,-0.03125,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-27-38
1695641220530,-0.59375,-0.41973877,0.7440796,-0.6875,0.234375,0.15625,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-27-38
1695641220570,-0.5974121,-0.42877197,0.7369995,-0.921875,0.21875,0.21875,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-27-38
1695641220610,-0.6047363,-0.41900635,0.74505615,-0.9375,-0.359375,0.203125,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-27-38
1695641220650,-0.59594727,-0.42388916,0.7399292,-1.3125,-0.265625,0.171875,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-27-38
1695641220690,-0.6032715,-0.41461182,0.73968506,-2.03125,-0.09375,0.328125,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-27-38
1695641220730,-0.6008301,-0.41949463,0.74554443,-0.921875,0.09375,0.296875,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-27-38
1695641220770,-0.6022949,-0.41705322,0.7560425,0.96875,0.265625,0.53125,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-27-38
1695641220810,-0.6015625,-0.4175415,0.7267456,-1.078125,0.28125,0.046875,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-27-38
1695641220850,-0.60424805,-0.4265747,0.7509155,-1.03125,0.46875,0.125,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-27-38
1695641220890,-0.6008301,-0.41485596,0.74017334,-1.140625,-0.015625,0.359375,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-27-38
1695641220930,-0.6081543,-0.4241333,0.74334717,-0.21875,1.0625,0.328125,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-27-38
1695641220970,-0.6081543,-0.4265747,0.7460327,-0.203125,0.84375,0.1875,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-27-38
1695641221010,-0.60717773,-0.4180298,0.7418823,-0.890625,0.609375,0.359375,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-27-38
1695641221050,-0.6044922,-0.41778564,0.7411499,0.5,1.328125,0.4375,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-27-38
1695641221090,-0.6069336,-0.41973877,0.74090576,-0.3125,0.84375,0.234375,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-27-38
