timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,recording_id
1695644088865,-1.1357422,-0.24414062,0.13085938,-58.8125,-16.71875,8.59375,0.0,0.0,0.0,Thingy_s1975761_Running_Normal_25-09-2023_13-15-29
1695644088918,-1.234375,-0.40039062,-0.12207031,8.21875,-60.0625,-28.75,0.0,0.0,0.0,Thingy_s1975761_Running_Normal_25-09-2023_13-15-29
1695644088955,-0.7998047,0.06738281,0.12890625,55.5,-105.53125,-39.75,0.0,0.0,0.0,Thingy_s1975761_Running_Normal_25-09-2023_13-15-29
1695644089001,-1.4316406,-0.036132812,-0.1171875,91.40625,-125.96875,-39.4375,-67.5,25.6875,-215.625,Thingy_s1975761_Running_Normal_25-09-2023_13-15-29
1695644089024,-1.6484375,0.22363281,0.0703125,38.71875,-177.0625,-4.65625,0.0,0.0,0.0,Thingy_s1975761_Running_Normal_25-09-2023_13-15-29
1695644089070,-1.6992188,0.16796875,0.4814453,14.5625,-242.59375,5.4375,0.0,0.0,0.0,Thingy_s1975761_Running_Normal_25-09-2023_13-15-29
1695644089115,-1.6181641,-0.2529297,0.48046875,20.09375,-191.09375,-5.6875,0.0,0.0,0.0,Thingy_s1975761_Running_Normal_25-09-2023_13-15-29
1695644089159,-0.984375,0.040039062,0.64746094,75.59375,-92.28125,-21.5625,0.0,0.0,0.0,Thingy_s1975761_Running_Normal_25-09-2023_13-15-29
1695644089204,-0.50683594,-0.15039062,0.55371094,86.03125,32.59375,-19.65625,0.0,0.0,0.0,Thingy_s1975761_Running_Normal_25-09-2023_13-15-29
1695644089227,0.1328125,-0.14648438,0.46191406,56.375,63.71875,13.96875,0.0,0.0,0.0,Thingy_s1975761_Running_Normal_25-09-2023_13-15-29
1695644089270,0.060546875,-0.1953125,0.046875,19.5625,31.5,42.15625,0.0,0.0,0.0,Thingy_s1975761_Running_Normal_25-09-2023_13-15-29
1695644089315,0.20703125,0.5205078,-0.31152344,-102.625,63.3125,-14.84375,0.0,0.0,0.0,Thingy_s1975761_Running_Normal_25-09-2023_13-15-29
1695644089361,-0.73046875,-0.4326172,0.43359375,-26.71875,37.5625,-31.0,0.0,0.0,0.0,Thingy_s1975761_Running_Normal_25-09-2023_13-15-29
1695644089383,-1.9990234,0.8408203,-1.0263672,-201.15625,-149.46875,-31.875,0.0,0.0,0.0,Thingy_s1975761_Running_Normal_25-09-2023_13-15-29
1695644089429,-0.16210938,-0.16308594,0.5576172,22.625,-121.375,-8.375,0.0,0.0,0.0,Thingy_s1975761_Running_Normal_25-09-2023_13-15-29
1695644089479,-1.6337891,0.021484375,-0.19628906,-103.65625,51.09375,-21.96875,-73.8125,18.3125,-190.5625,Thingy_s1975761_Running_Normal_25-09-2023_13-15-29
1695644089520,-1.1621094,-0.25195312,0.8515625,36.59375,74.71875,-12.15625,0.0,0.0,0.0,Thingy_s1975761_Running_Normal_25-09-2023_13-15-29
1695644089569,-1.9570312,-0.045898438,0.78027344,22.96875,196.96875,20.1875,0.0,0.0,0.0,Thingy_s1975761_Running_Normal_25-09-2023_13-15-29
1695644089586,-1.9990234,0.08105469,0.5576172,8.375,268.6875,-43.875,0.0,0.0,0.0,Thingy_s1975761_Running_Normal_25-09-2023_13-15-29
1695644089632,-0.99121094,0.23046875,0.34179688,-5.84375,161.28125,21.0,0.0,0.0,0.0,Thingy_s1975761_Running_Normal_25-09-2023_13-15-29
1695644089681,-0.31054688,0.0234375,0.4580078,-51.125,89.25,26.3125,0.0,0.0,0.0,Thingy_s1975761_Running_Normal_25-09-2023_13-15-29
1695644089722,-0.025390625,-0.4326172,-0.30859375,-35.875,65.4375,-3.3125,0.0,0.0,0.0,Thingy_s1975761_Running_Normal_25-09-2023_13-15-29
1695644089750,-0.3359375,-0.015625,0.08496094,53.4375,-53.9375,3.96875,0.0,0.0,0.0,Thingy_s1975761_Running_Normal_25-09-2023_13-15-29
1695644089789,-0.6435547,-0.06640625,-0.15820312,4.53125,-110.53125,-22.09375,0.0,0.0,0.0,Thingy_s1975761_Running_Normal_25-09-2023_13-15-29
1695644089834,-1.4130859,0.5595703,0.09863281,152.90625,-176.3125,-73.4375,0.0,0.0,0.0,Thingy_s1975761_Running_Normal_25-09-2023_13-15-29
1695644089878,-1.4804688,-0.5332031,-0.25683594,9.84375,-221.1875,20.5,0.0,0.0,0.0,Thingy_s1975761_Running_Normal_25-09-2023_13-15-29
1695644089924,-1.9990234,0.60546875,1.5761719,82.59375,-163.8125,-1.71875,0.0,0.0,0.0,Thingy_s1975761_Running_Normal_25-09-2023_13-15-29
