timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,recording_id
1695642040855,-0.079833984,-0.99224854,-0.05255127,4.703125,2.6875,-0.0625,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642040888,-0.079833984,-1.0134888,-0.06524658,3.390625,1.59375,0.453125,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642040934,-0.08105469,-0.99591064,-0.08135986,4.0,-0.296875,-0.390625,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642040967,-0.07397461,-1.0027466,-0.07574463,4.796875,0.359375,-0.03125,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642041013,-0.0769043,-0.9973755,-0.09698486,4.9375,2.953125,0.015625,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642041048,-0.07861328,-0.9685669,-0.113586426,3.609375,-0.328125,-0.203125,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642041091,-0.064208984,-0.96832275,-0.11187744,1.640625,-1.765625,0.390625,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642041136,-0.06616211,-0.96417236,-0.12237549,-0.46875,-2.0625,0.671875,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642041170,-0.048339844,-0.99591064,-0.121154785,0.625,-5.71875,-0.25,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642041215,-0.09033203,-1.0083618,-0.06915283,5.375,1.0,1.375,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642041249,-0.083496094,-1.00177,-0.11895752,0.015625,3.40625,1.0625,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642041294,-0.076171875,-1.0061646,-0.105041504,0.53125,3.078125,1.125,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642041329,-0.06323242,-0.99298096,-0.116760254,0.828125,1.3125,0.109375,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642041384,-0.08520508,-1.0012817,-0.10870361,-0.484375,1.84375,0.515625,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642041406,-0.076171875,-0.99420166,-0.09991455,0.875,-0.9375,-0.078125,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642041462,-0.07836914,-0.989563,-0.117492676,-0.203125,1.21875,0.34375,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642041485,-0.076416016,-0.98931885,-0.12237549,-1.796875,-0.03125,0.15625,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642041542,-0.079833984,-1.0015259,-0.10015869,0.90625,-0.90625,0.171875,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642041565,-0.06567383,-0.98150635,-0.109191895,-0.21875,-0.765625,-0.296875,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642041610,-0.08496094,-0.98687744,-0.11895752,-1.25,-1.375,-0.1875,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642041642,-0.08227539,-0.9927368,-0.1116333,-0.796875,-1.671875,-0.484375,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642041687,-0.07788086,-0.9998169,-0.11920166,-1.484375,0.765625,0.09375,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642041732,-0.08251953,-0.98321533,-0.11505127,-1.296875,-0.1875,0.1875,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642041767,-0.07080078,-0.99713135,-0.11187744,-0.15625,-1.875,-0.265625,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642041811,-0.083984375,-0.98687744,-0.10357666,-1.234375,0.0625,0.53125,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642041845,-0.076660156,-0.9883423,-0.113098145,-2.734375,-0.734375,-0.28125,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642041890,-0.07885742,-0.9956665,-0.09674072,-2.90625,-1.21875,-0.203125,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642041925,-0.07324219,-0.9939575,-0.11065674,-3.03125,-0.703125,-0.203125,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642041969,-0.076171875,-0.9944458,-0.093811035,-1.296875,0.0625,-0.078125,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642042002,-0.0637207,-0.99298096,-0.10748291,-2.703125,0.34375,-0.375,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642042047,-0.07714844,-0.991272,-0.10015869,-2.765625,-0.078125,-0.078125,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642042104,-0.067871094,-0.99298096,-0.09210205,-1.28125,1.640625,0.265625,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642042126,-0.08325195,-0.99005127,-0.09503174,-2.5,1.703125,0.078125,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642042183,-0.0871582,-1.0022583,-0.08282471,-1.5,0.765625,0.4375,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642042205,-0.07788086,-1.0027466,-0.08111572,-0.203125,1.09375,0.734375,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642042262,-0.06713867,-0.98687744,-0.09161377,-1.65625,1.5,0.578125,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642042284,-0.09472656,-1.0064087,-0.082092285,-1.765625,0.453125,0.625,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642042318,-0.07299805,-0.99468994,-0.08453369,-3.140625,0.234375,0.953125,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642042364,-0.080078125,-0.9924927,-0.07476807,-1.8125,1.9375,1.21875,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642042407,-0.0859375,-0.9990845,-0.07232666,-2.53125,1.015625,1.171875,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642042441,-0.07104492,-0.9963989,-0.082092285,-2.21875,1.96875,1.203125,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642042487,-0.060302734,-0.986145,-0.07696533,-1.234375,2.140625,0.921875,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642042520,-0.061523438,-0.9859009,-0.07623291,-2.46875,0.84375,0.296875,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642042565,-0.06347656,-0.9961548,-0.06866455,-2.140625,1.828125,0.84375,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642042599,-0.053710938,-0.9837036,-0.07550049,-2.515625,0.140625,0.46875,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642042644,-0.07519531,-1.0022583,-0.06573486,-0.734375,-0.5,0.3125,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642042677,-0.061035156,-0.9920044,-0.06329346,-2.796875,-1.421875,-0.28125,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642042722,-0.068603516,-0.9998169,-0.059387207,0.0625,-0.34375,0.15625,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642042779,-0.08129883,-0.9985962,-0.058898926,0.78125,-0.625,0.1875,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642042813,-0.055908203,-0.9902954,-0.066223145,-0.15625,0.390625,0.421875,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642042835,-0.064453125,-1.000061,-0.06890869,-0.421875,-0.265625,0.25,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642042891,-0.079833984,-1.0007935,-0.06378174,-1.125,-1.796875,0.1875,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642042915,-0.08178711,-0.9985962,-0.054016113,-0.453125,-1.625,0.28125,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
1695642042970,-0.08935547,-0.9949341,-0.07891846,-1.34375,-0.140625,0.34375,Respeck_s1975761_Standing_Talking_25-09-2023_12-41-21
