timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,subject_id,notes,recording_id
1695641062458,-0.044921875,0.9394531,0.3095703,0.15625,-0.25,0.25,0.0,0.0,0.0,Thingy,Lying down on left,s1975761,,Thingy_s1975761_Lying down left_25-09-2023_12-25-01
1695641062498,-0.045898438,0.92871094,0.3125,0.0625,-0.125,0.375,0.0,0.0,0.0,Thingy,Lying down on left,s1975761,,Thingy_s1975761_Lying down left_25-09-2023_12-25-01
1695641062538,-0.041992188,0.9277344,0.3154297,-0.125,-0.125,0.3125,0.0,0.0,0.0,Thingy,Lying down on left,s1975761,,Thingy_s1975761_Lying down left_25-09-2023_12-25-01
1695641062578,-0.043945312,0.9238281,0.30566406,-0.125,-0.1875,0.1875,0.0,0.0,0.0,Thingy,Lying down on left,s1975761,,Thingy_s1975761_Lying down left_25-09-2023_12-25-01
1695641062618,-0.044921875,0.9267578,0.31835938,0.0,-0.0625,0.09375,-50.5625,45.5,-186.375,Thingy,Lying down on left,s1975761,,Thingy_s1975761_Lying down left_25-09-2023_12-25-01
1695641062658,-0.045898438,0.9111328,0.31152344,0.28125,0.0,0.25,0.0,0.0,0.0,Thingy,Lying down on left,s1975761,,Thingy_s1975761_Lying down left_25-09-2023_12-25-01
1695641062698,-0.041015625,0.9238281,0.3203125,0.46875,0.0,0.25,0.0,0.0,0.0,Thingy,Lying down on left,s1975761,,Thingy_s1975761_Lying down left_25-09-2023_12-25-01
1695641062738,-0.041992188,0.9277344,0.31835938,0.46875,0.25,-0.09375,0.0,0.0,0.0,Thingy,Lying down on left,s1975761,,Thingy_s1975761_Lying down left_25-09-2023_12-25-01
1695641062778,-0.040039062,0.92578125,0.3173828,0.46875,0.1875,0.03125,0.0,0.0,0.0,Thingy,Lying down on left,s1975761,,Thingy_s1975761_Lying down left_25-09-2023_12-25-01
1695641062818,-0.04296875,0.93066406,0.30273438,0.0625,-0.125,0.15625,0.0,0.0,0.0,Thingy,Lying down on left,s1975761,,Thingy_s1975761_Lying down left_25-09-2023_12-25-01
1695641062858,-0.051757812,0.93359375,0.31152344,0.0625,-0.0625,-0.03125,0.0,0.0,0.0,Thingy,Lying down on left,s1975761,,Thingy_s1975761_Lying down left_25-09-2023_12-25-01
1695641062898,-0.045898438,0.9238281,0.31640625,-0.0625,0.0,-0.03125,0.0,0.0,0.0,Thingy,Lying down on left,s1975761,,Thingy_s1975761_Lying down left_25-09-2023_12-25-01
1695641062938,-0.048828125,0.92578125,0.32128906,-0.25,-0.1875,0.09375,0.0,0.0,0.0,Thingy,Lying down on left,s1975761,,Thingy_s1975761_Lying down left_25-09-2023_12-25-01
1695641062978,-0.043945312,0.92285156,0.31152344,0.0,0.0,-0.09375,0.0,0.0,0.0,Thingy,Lying down on left,s1975761,,Thingy_s1975761_Lying down left_25-09-2023_12-25-01
1695641063018,-0.04296875,0.92871094,0.3095703,0.0625,-0.1875,0.09375,0.0,0.0,0.0,Thingy,Lying down on left,s1975761,,Thingy_s1975761_Lying down left_25-09-2023_12-25-01
1695641063058,-0.033203125,0.9277344,0.31445312,0.0625,-0.125,-0.09375,0.0,0.0,0.0,Thingy,Lying down on left,s1975761,,Thingy_s1975761_Lying down left_25-09-2023_12-25-01
1695641063098,-0.047851562,0.91796875,0.3017578,-0.0625,-0.0625,0.03125,-49.0625,46.25,-186.375,Thingy,Lying down on left,s1975761,,Thingy_s1975761_Lying down left_25-09-2023_12-25-01
1695641063138,-0.041015625,0.9248047,0.31835938,0.28125,0.1875,0.03125,0.0,0.0,0.0,Thingy,Lying down on left,s1975761,,Thingy_s1975761_Lying down left_25-09-2023_12-25-01
1695641063178,-0.045898438,0.9296875,0.3125,-0.0625,0.0,-0.03125,0.0,0.0,0.0,Thingy,Lying down on left,s1975761,,Thingy_s1975761_Lying down left_25-09-2023_12-25-01
1695641063218,-0.047851562,0.9248047,0.31347656,-0.25,-0.0625,-0.28125,0.0,0.0,0.0,Thingy,Lying down on left,s1975761,,Thingy_s1975761_Lying down left_25-09-2023_12-25-01
1695641063258,-0.044921875,0.9326172,0.31054688,-0.125,0.0625,0.09375,0.0,0.0,0.0,Thingy,Lying down on left,s1975761,,Thingy_s1975761_Lying down left_25-09-2023_12-25-01
1695641063298,-0.045898438,0.92578125,0.31347656,-0.0625,0.0,0.09375,0.0,0.0,0.0,Thingy,Lying down on left,s1975761,,Thingy_s1975761_Lying down left_25-09-2023_12-25-01
1695641063338,-0.041015625,0.92578125,0.30664062,0.0625,-0.0625,-0.03125,0.0,0.0,0.0,Thingy,Lying down on left,s1975761,,Thingy_s1975761_Lying down left_25-09-2023_12-25-01
1695641063378,-0.045898438,0.9355469,0.32421875,0.0,-0.25,0.03125,0.0,0.0,0.0,Thingy,Lying down on left,s1975761,,Thingy_s1975761_Lying down left_25-09-2023_12-25-01
1695641063418,-0.05078125,0.92285156,0.3154297,0.0,0.1875,0.15625,0.0,0.0,0.0,Thingy,Lying down on left,s1975761,,Thingy_s1975761_Lying down left_25-09-2023_12-25-01
1695641063458,-0.043945312,0.921875,0.30664062,0.21875,0.0625,0.03125,0.0,0.0,0.0,Thingy,Lying down on left,s1975761,,Thingy_s1975761_Lying down left_25-09-2023_12-25-01
1695641063498,-0.045898438,0.9277344,0.32421875,0.09375,-0.0625,0.03125,0.0,0.0,0.0,Thingy,Lying down on left,s1975761,,Thingy_s1975761_Lying down left_25-09-2023_12-25-01
1695641063538,-0.045898438,0.9267578,0.3017578,0.0,-0.1875,0.09375,0.0,0.0,0.0,Thingy,Lying down on left,s1975761,,Thingy_s1975761_Lying down left_25-09-2023_12-25-01
1695641063578,-0.0546875,0.93652344,0.31152344,0.0,0.0,0.1875,0.0,0.0,0.0,Thingy,Lying down on left,s1975761,,Thingy_s1975761_Lying down left_25-09-2023_12-25-01
1695641063618,-0.049804688,0.91796875,0.31152344,0.0,-0.0625,0.1875,-49.625,46.375,-185.125,Thingy,Lying down on left,s1975761,,Thingy_s1975761_Lying down left_25-09-2023_12-25-01
1695641063658,-0.044921875,0.92578125,0.31933594,0.09375,0.0,0.03125,0.0,0.0,0.0,Thingy,Lying down on left,s1975761,,Thingy_s1975761_Lying down left_25-09-2023_12-25-01
1695641063698,-0.05078125,0.921875,0.3076172,-0.1875,-0.125,0.15625,0.0,0.0,0.0,Thingy,Lying down on left,s1975761,,Thingy_s1975761_Lying down left_25-09-2023_12-25-01
1695641063738,-0.053710938,0.92285156,0.3173828,-0.0625,-0.0625,0.15625,0.0,0.0,0.0,Thingy,Lying down on left,s1975761,,Thingy_s1975761_Lying down left_25-09-2023_12-25-01
1695641063778,-0.041992188,0.9433594,0.31835938,-0.0625,-0.125,0.09375,0.0,0.0,0.0,Thingy,Lying down on left,s1975761,,Thingy_s1975761_Lying down left_25-09-2023_12-25-01
1695641063818,-0.055664062,0.9375,0.29785156,-0.25,-0.25,0.09375,0.0,0.0,0.0,Thingy,Lying down on left,s1975761,,Thingy_s1975761_Lying down left_25-09-2023_12-25-01
1695641063858,-0.052734375,0.9267578,0.30859375,-0.25,-0.125,0.15625,0.0,0.0,0.0,Thingy,Lying down on left,s1975761,,Thingy_s1975761_Lying down left_25-09-2023_12-25-01
