timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,subject_id,notes,recording_id
1695642200257,-0.6945801,0.057800293,-0.7293091,-4.40625,1.828125,-1.5,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-44-01
1695642200297,-0.7011719,0.06048584,-0.7341919,-4.59375,-0.28125,-2.390625,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-44-01
1695642200337,-0.69799805,0.06976318,-0.74102783,-2.6875,-2.578125,-3.140625,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-44-01
1695642200377,-0.6828613,0.06707764,-0.75201416,0.453125,-4.421875,-3.015625,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-44-01
1695642200417,-0.68237305,0.07733154,-0.7774048,0.625,-7.3125,-4.140625,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-44-01
1695642200457,-0.6760254,0.09173584,-0.7546997,-3.5,-5.875,-4.640625,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-44-01
1695642200497,-0.6220703,0.08343506,-0.755188,0.359375,-10.0,-5.71875,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-44-01
1695642200537,-0.73291016,0.07244873,-0.736145,-2.921875,-6.40625,-5.0625,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-44-01
1695642200577,-0.75512695,0.046325684,-0.67755127,-2.578125,-0.859375,-0.890625,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-44-01
1695642200617,-0.7102051,0.09246826,-0.75494385,1.28125,-7.90625,-0.171875,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-44-01
1695642200657,-0.63916016,0.08270264,-0.80133057,1.671875,-4.65625,3.53125,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-44-01
1695642200697,-0.6357422,0.097595215,-0.8430786,1.546875,-0.40625,-0.421875,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-44-01
1695642200737,-0.66918945,0.09979248,-0.7996216,-0.796875,0.546875,2.34375,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-44-01
1695642200777,-0.642334,0.07537842,-0.8062134,0.828125,-1.328125,2.65625,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-44-01
1695642200817,-0.67822266,0.077819824,-0.8189087,-1.890625,3.515625,2.453125,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-44-01
1695642200857,-0.64819336,0.066345215,-0.7871704,-2.921875,6.203125,3.21875,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-44-01
1695642200897,-0.6464844,0.062927246,-0.7571411,0.40625,5.71875,2.984375,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-44-01
1695642200937,-0.6791992,0.06707764,-0.77545166,-0.703125,4.484375,1.453125,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-44-01
1695642200977,-0.65771484,0.06317139,-0.7678833,-1.03125,4.515625,1.78125,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-44-01
1695642201017,-0.67749023,0.07537842,-0.77545166,-0.828125,2.46875,1.328125,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-44-01
1695642201057,-0.6743164,0.07269287,-0.7490845,0.703125,3.125,1.859375,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-44-01
1695642201097,-0.67529297,0.06829834,-0.76812744,-0.609375,2.671875,1.953125,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-44-01
1695642201137,-0.6772461,0.058288574,-0.7605591,-0.578125,0.75,1.96875,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-44-01
1695642201177,-0.6647949,0.053649902,-0.7661743,-1.25,0.4375,0.703125,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-44-01
1695642201217,-0.68115234,0.04827881,-0.7683716,-0.140625,-0.15625,0.015625,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-44-01
1695642201257,-0.6635742,0.058532715,-0.75494385,-0.265625,3.015625,0.5625,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-44-01
1695642201297,-0.6982422,0.066589355,-0.75787354,-0.421875,3.984375,0.984375,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-44-01
1695642201337,-0.7055664,0.05609131,-0.7581177,0.625,3.515625,1.53125,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-44-01
1695642201377,-0.69677734,0.0680542,-0.7503052,-1.671875,5.375,1.5,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-44-01
