timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,subject_id,notes,recording_id
1695641743788,-0.5175781,-0.25079346,0.89105225,4.78125,0.015625,2.0625,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-36-22
1695641743828,-0.46899414,-0.23370361,0.9266968,-8.71875,1.9375,2.28125,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-36-22
1695641743868,-0.50634766,-0.23443604,0.7626343,-18.578125,3.703125,1.921875,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-36-22
1695641743908,-0.5751953,-0.2539673,1.0236206,-14.796875,2.0625,-0.375,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-36-22
1695641743948,-0.50024414,-0.2107544,0.8624878,-3.828125,5.125,-2.34375,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-36-22
1695641743988,-0.51831055,-0.22686768,0.8981323,1.59375,4.125,0.09375,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-36-22
1695641744028,-0.49365234,-0.24615479,0.9171753,3.21875,-1.984375,-0.734375,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-36-22
1695641744068,-0.5270996,-0.21661377,0.8930054,18.25,-5.96875,-2.890625,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-36-22
1695641744108,-0.5422363,-0.269104,0.8722534,18.125,-7.296875,-4.125,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-36-22
1695641744148,-0.54589844,-0.27716064,0.87957764,21.234375,-6.578125,-2.046875,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-36-22
1695641744188,-0.5187988,-0.28155518,0.8805542,27.5625,6.265625,-0.59375,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-36-22
1695641744228,-0.5229492,-0.33673096,0.8439331,27.4375,5.859375,-1.28125,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-36-22
1695641744268,-0.5358887,-0.3574829,0.85076904,24.703125,4.546875,-2.71875,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-36-22
1695641744308,-0.5058594,-0.37164307,0.8588257,25.53125,8.09375,-2.328125,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-36-22
1695641744348,-0.50024414,-0.39483643,0.8539429,17.46875,5.671875,-2.359375,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-36-22
1695641744388,-0.4873047,-0.427063,0.8060913,12.625,3.328125,-2.21875,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-36-22
1695641744428,-0.50024414,-0.45758057,0.7941284,10.65625,3.46875,-1.609375,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-36-22
1695641744468,-0.5163574,-0.46051025,0.77801514,5.203125,0.0625,-1.578125,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-36-22
1695641744508,-0.49023438,-0.4343872,0.7897339,1.9375,-0.734375,-1.484375,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-36-22
1695641744548,-0.50634766,-0.41705322,0.7863159,-0.5625,-1.625,-0.96875,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-36-22
1695641744588,-0.52734375,-0.3838501,0.78704834,1.46875,-1.28125,-0.265625,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-36-22
1695641744628,-0.52246094,-0.32232666,0.71136475,3.609375,1.46875,2.84375,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-36-22
1695641744668,-0.55444336,-0.43341064,0.79315186,-4.390625,0.03125,2.53125,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-36-22
1695641744708,-0.5966797,-0.43121338,0.83392334,-16.046875,-5.96875,8.28125,Respeck,Lying down back,s1975761,,Respeck_s1975761_Lying down on back_25-09-2023_12-36-22
