timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,subject_id,notes,recording_id
1695643248908,-0.84716797,0.10247803,-0.5940552,0.953125,-1.203125,-1.28125,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_13-01-29
1695643248948,-0.8569336,0.11224365,-0.58428955,2.0625,0.671875,-1.1875,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_13-01-29
1695643248988,-0.8395996,0.14324951,-0.59698486,1.03125,2.71875,1.703125,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_13-01-29
1695643249028,-0.8442383,0.14935303,-0.63287354,10.609375,5.421875,5.15625,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_13-01-29
1695643249068,-0.8503418,0.05291748,-0.57696533,12.90625,12.09375,4.3125,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_13-01-29
1695643249108,-0.86328125,0.0770874,-0.5142212,7.796875,7.75,5.140625,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_13-01-29
1695643249148,-0.88720703,0.0770874,-0.53375244,4.5,4.640625,1.96875,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_13-01-29
1695643249188,-0.8754883,0.10101318,-0.5252075,0.609375,3.15625,1.171875,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_13-01-29
1695643249228,-0.86450195,0.101989746,-0.5315552,1.96875,1.359375,1.046875,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_13-01-29
1695643249268,-0.892334,0.13616943,-0.5298462,1.0,2.71875,2.265625,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_13-01-29
1695643249308,-0.8720703,0.097595215,-0.56744385,5.171875,4.9375,4.125,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_13-01-29
1695643249348,-0.88549805,0.121032715,-0.5137329,5.234375,8.40625,5.1875,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_13-01-29
1695643249388,-0.8713379,0.09197998,-0.5252075,2.421875,3.609375,4.03125,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_13-01-29
1695643249428,-0.8852539,0.10028076,-0.5232544,7.125,3.75,2.78125,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_13-01-29
1695643249468,-0.89453125,0.10028076,-0.50006104,-2.078125,5.125,2.625,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_13-01-29
