timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,subject_id,notes,recording_id
1695641118085,0.73168945,0.093688965,0.6754761,-0.234375,0.796875,-0.109375,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-25-58
1695641118125,0.72436523,0.085876465,0.66693115,-0.46875,1.421875,-0.1875,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-25-58
1695641118165,0.73461914,0.09295654,0.66741943,-0.265625,1.28125,0.015625,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-25-58
1695641118205,0.73217773,0.085632324,0.67230225,-0.0625,0.953125,0.09375,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-25-58
1695641118245,0.73828125,0.08758545,0.6791382,0.15625,1.234375,0.125,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-25-58
1695641118285,0.7319336,0.08831787,0.67230225,0.28125,1.671875,0.046875,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-25-58
1695641118325,0.732666,0.09197998,0.66400146,0.015625,0.859375,-0.15625,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-25-58
1695641118365,0.73999023,0.081970215,0.680603,-0.171875,0.984375,0.21875,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-25-58
1695641118405,0.73168945,0.093688965,0.6671753,-0.375,0.53125,0.09375,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-25-58
1695641118445,0.7495117,0.08807373,0.64593506,0.328125,2.0625,0.484375,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-25-58
1695641118485,0.7277832,0.07489014,0.68084717,-0.8125,0.140625,-0.03125,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-25-58
1695641118525,0.73950195,0.07928467,0.66522217,0.234375,2.5,0.0,Respeck,Lying down right,s1975761,,Respeck_s1975761_Lying down right_25-09-2023_12-25-58
