timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,subject_id,notes,recording_id
1695643944489,-0.08251953,-0.942688,-0.09674072,33.890625,-3.375,5.40625,Respeck,Normal walking,s1975761,,Respeck_s1975761_Walking at normal speed_25-09-2023_13-13-04
1695643944529,-0.2668457,-1.0471802,-0.3411255,-25.640625,-6.125,15.046875,Respeck,Normal walking,s1975761,,Respeck_s1975761_Walking at normal speed_25-09-2023_13-13-04
1695643944569,-0.15332031,-0.9985962,-0.093811035,-9.96875,-7.078125,3.78125,Respeck,Normal walking,s1975761,,Respeck_s1975761_Walking at normal speed_25-09-2023_13-13-04
1695643944609,-0.0690918,-1.0222778,-0.039855957,25.8125,-8.578125,4.265625,Respeck,Normal walking,s1975761,,Respeck_s1975761_Walking at normal speed_25-09-2023_13-13-04
1695643944649,-0.047607422,-1.0462036,-0.1375122,20.375,-1.0,-1.0625,Respeck,Normal walking,s1975761,,Respeck_s1975761_Walking at normal speed_25-09-2023_13-13-04
1695643944689,-0.10546875,-1.2349243,-0.17559814,49.484375,2.203125,-11.25,Respeck,Normal walking,s1975761,,Respeck_s1975761_Walking at normal speed_25-09-2023_13-13-04
1695643944729,-0.24951172,-1.2803345,-0.34698486,43.40625,7.015625,-14.421875,Respeck,Normal walking,s1975761,,Respeck_s1975761_Walking at normal speed_25-09-2023_13-13-04
1695643944769,-0.008056641,-1.2808228,-0.7600708,18.1875,8.484375,3.515625,Respeck,Normal walking,s1975761,,Respeck_s1975761_Walking at normal speed_25-09-2023_13-13-04
1695643944809,0.5058594,-0.69976807,-0.68463135,2.234375,-38.59375,-5.34375,Respeck,Normal walking,s1975761,,Respeck_s1975761_Walking at normal speed_25-09-2023_13-13-04
1695643944849,-0.084472656,-0.70025635,-0.54278564,-1.40625,-3.875,-12.9375,Respeck,Normal walking,s1975761,,Respeck_s1975761_Walking at normal speed_25-09-2023_13-13-04
1695643944889,0.09008789,-0.91192627,-0.44830322,15.484375,-17.6875,-0.078125,Respeck,Normal walking,s1975761,,Respeck_s1975761_Walking at normal speed_25-09-2023_13-13-04
1695643944929,0.013427734,-0.8567505,-0.49298096,-2.75,-0.953125,-3.953125,Respeck,Normal walking,s1975761,,Respeck_s1975761_Walking at normal speed_25-09-2023_13-13-04
1695643944969,0.0637207,-0.78863525,-0.42877197,-7.21875,-7.796875,-2.75,Respeck,Normal walking,s1975761,,Respeck_s1975761_Walking at normal speed_25-09-2023_13-13-04
1695643945009,-0.028808594,-0.7280884,-0.3591919,-4.0,-9.984375,-2.046875,Respeck,Normal walking,s1975761,,Respeck_s1975761_Walking at normal speed_25-09-2023_13-13-04
1695643945049,0.041503906,-0.7114868,-0.2576294,-5.28125,-12.421875,-2.140625,Respeck,Normal walking,s1975761,,Respeck_s1975761_Walking at normal speed_25-09-2023_13-13-04
1695643945089,-0.055664062,-0.6585083,-0.2576294,-6.25,-11.46875,-5.3125,Respeck,Normal walking,s1975761,,Respeck_s1975761_Walking at normal speed_25-09-2023_13-13-04
1695643945129,-0.018554688,-0.76348877,-0.2312622,0.5,-4.90625,-2.140625,Respeck,Normal walking,s1975761,,Respeck_s1975761_Walking at normal speed_25-09-2023_13-13-04
