timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,subject_id,notes,recording_id
1695643616139,0.44335938,-1.2371216,-0.71710205,-12.328125,-25.6875,2.75,Respeck,Descending stairs,s1975761,,Respeck_s1975761_Descending stairs_25-09-2023_13-07-36
1695643616179,0.013671875,-1.3120728,-1.2649536,62.90625,-22.828125,-20.109375,Respeck,Descending stairs,s1975761,,Respeck_s1975761_Descending stairs_25-09-2023_13-07-36
1695643616219,-0.3828125,-1.4014282,0.15203857,-103.625,19.25,16.21875,Respeck,Descending stairs,s1975761,,Respeck_s1975761_Descending stairs_25-09-2023_13-07-36
1695643616259,-0.06201172,-1.0327759,-0.44439697,61.34375,15.6875,14.015625,Respeck,Descending stairs,s1975761,,Respeck_s1975761_Descending stairs_25-09-2023_13-07-36
1695643616299,0.16967773,-0.77301025,-0.81256104,-6.125,-17.34375,-8.9375,Respeck,Descending stairs,s1975761,,Respeck_s1975761_Descending stairs_25-09-2023_13-07-36
1695643616339,0.044189453,-0.7283325,-0.15045166,-45.09375,-18.25,-10.484375,Respeck,Descending stairs,s1975761,,Respeck_s1975761_Descending stairs_25-09-2023_13-07-36
1695643616379,0.021728516,-0.54278564,-0.06964111,32.625,-12.84375,-5.484375,Respeck,Descending stairs,s1975761,,Respeck_s1975761_Descending stairs_25-09-2023_13-07-36
1695643616419,-0.021240234,-0.63067627,-0.4866333,15.171875,-16.28125,-2.75,Respeck,Descending stairs,s1975761,,Respeck_s1975761_Descending stairs_25-09-2023_13-07-36
1695643616459,-0.2607422,-0.642395,-0.19927979,-38.71875,-1.71875,-5.78125,Respeck,Descending stairs,s1975761,,Respeck_s1975761_Descending stairs_25-09-2023_13-07-36
1695643616499,-0.032226562,-0.64849854,-0.0960083,-4.953125,0.203125,8.359375,Respeck,Descending stairs,s1975761,,Respeck_s1975761_Descending stairs_25-09-2023_13-07-36
1695643616539,-0.14770508,-0.8237915,-0.440979,7.265625,10.40625,-3.71875,Respeck,Descending stairs,s1975761,,Respeck_s1975761_Descending stairs_25-09-2023_13-07-36
1695643616579,0.24853516,-0.51690674,-0.40899658,-23.390625,-23.734375,11.265625,Respeck,Descending stairs,s1975761,,Respeck_s1975761_Descending stairs_25-09-2023_13-07-36
1695643616619,0.25219727,-0.5366821,-0.08477783,7.265625,-2.625,-9.21875,Respeck,Descending stairs,s1975761,,Respeck_s1975761_Descending stairs_25-09-2023_13-07-36
1695643616659,-0.6213379,-1.4421997,-0.48101807,92.03125,49.15625,-3.6875,Respeck,Descending stairs,s1975761,,Respeck_s1975761_Descending stairs_25-09-2023_13-07-36
1695643616699,1.1733398,-1.5154419,-1.7119751,64.359375,-6.328125,47.4375,Respeck,Descending stairs,s1975761,,Respeck_s1975761_Descending stairs_25-09-2023_13-07-36
1695643616739,-0.072509766,-1.342102,-0.61431885,-65.546875,7.3125,-64.734375,Respeck,Descending stairs,s1975761,,Respeck_s1975761_Descending stairs_25-09-2023_13-07-36
1695643616779,0.092285156,-1.3145142,-0.61505127,25.953125,-32.9375,30.25,Respeck,Descending stairs,s1975761,,Respeck_s1975761_Descending stairs_25-09-2023_13-07-36
1695643616819,0.07763672,-1.2127075,-0.58966064,-26.6875,14.96875,-28.921875,Respeck,Descending stairs,s1975761,,Respeck_s1975761_Descending stairs_25-09-2023_13-07-36
1695643616859,-0.1574707,-0.53570557,-0.26715088,-61.875,-0.78125,13.4375,Respeck,Descending stairs,s1975761,,Respeck_s1975761_Descending stairs_25-09-2023_13-07-36
1695643616899,0.09399414,-0.52667236,-0.07183838,-4.703125,24.21875,-2.59375,Respeck,Descending stairs,s1975761,,Respeck_s1975761_Descending stairs_25-09-2023_13-07-36
1695643616939,0.09790039,-0.5203247,-0.2913208,2.046875,12.109375,9.234375,Respeck,Descending stairs,s1975761,,Respeck_s1975761_Descending stairs_25-09-2023_13-07-36
1695643616979,0.17382812,-0.46466064,-0.21929932,-22.3125,6.84375,-6.28125,Respeck,Descending stairs,s1975761,,Respeck_s1975761_Descending stairs_25-09-2023_13-07-36
1695643617019,-0.013427734,-0.663147,-0.26885986,23.46875,5.40625,-11.671875,Respeck,Descending stairs,s1975761,,Respeck_s1975761_Descending stairs_25-09-2023_13-07-36
1695643617059,0.12597656,-0.75323486,-0.3027954,0.640625,-5.15625,-11.640625,Respeck,Descending stairs,s1975761,,Respeck_s1975761_Descending stairs_25-09-2023_13-07-36
1695643617099,-0.18310547,-0.80718994,-0.27764893,6.078125,4.421875,-20.71875,Respeck,Descending stairs,s1975761,,Respeck_s1975761_Descending stairs_25-09-2023_13-07-36
