timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,subject_id,notes,recording_id
1695641365837,-0.009765625,-0.001953125,-1.0048828,-0.125,-0.03125,0.125,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641365877,-0.018554688,-0.001953125,-1.0205078,0.0,0.0,-0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641365917,-0.01953125,-0.0078125,-1.0253906,-0.125,0.0,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641365957,-0.017578125,-0.0029296875,-1.0097656,-0.0625,-0.09375,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641365997,-0.013671875,-0.001953125,-1.0058594,-0.0625,-0.09375,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641366037,-0.015625,-0.0087890625,-1.0078125,-0.0625,-0.09375,-0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641366077,-0.0126953125,-0.005859375,-1.0087891,0.0,0.0,-0.0625,-54.625,-23.6875,-260.4375,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641366117,-0.015625,-0.005859375,-0.9951172,-0.0625,-0.03125,-0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641366157,-0.0146484375,-0.0029296875,-1.0107422,-0.0625,-0.09375,-0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641366197,-0.0126953125,-0.0087890625,-1.0078125,0.0,0.0,-0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641366237,-0.0146484375,-0.0126953125,-1.0097656,-0.0625,-0.09375,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641366277,-0.016601562,-0.00390625,-1.0146484,-0.0625,-0.03125,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641366317,-0.0087890625,-0.0029296875,-1.0058594,-0.1875,-0.03125,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641366357,-0.001953125,-0.0029296875,-1.0058594,-0.0625,-0.09375,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641366397,-0.01953125,-0.0029296875,-1.0068359,-0.0625,0.0,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641366437,-0.0126953125,-0.0029296875,-1.0185547,-0.0625,-0.09375,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641366477,-0.016601562,-0.0087890625,-1.0205078,-0.125,-0.09375,-0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641366517,-0.0107421875,-0.0029296875,-1.0107422,0.0,0.0,-0.125,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641366557,-0.009765625,-0.0087890625,-1.0107422,0.0,0.0,0.0625,-54.625,-23.6875,-261.1875,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641366597,-0.018554688,-0.0146484375,-1.0087891,-0.125,-0.09375,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641366637,-0.0146484375,-0.009765625,-1.0029297,0.0,0.0,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641366677,-0.017578125,0.001953125,-1.0234375,0.0,0.0,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641366717,-0.0126953125,-0.0078125,-0.99902344,-0.0625,-0.09375,-0.125,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641366757,-0.0107421875,-0.0126953125,-1.0019531,-0.125,-0.09375,-0.125,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641366797,-0.017578125,-0.0126953125,-1.0039062,-0.0625,-0.09375,0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641366837,-0.0126953125,-0.0048828125,-1.0126953,0.0,0.0625,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641366877,-0.015625,-0.0048828125,-1.0097656,0.0625,-0.03125,-0.125,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641366917,-0.0107421875,-0.00390625,-0.9970703,-0.0625,-0.03125,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641366957,-0.01171875,-0.0107421875,-1.0107422,-0.03125,0.0,-0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641366997,-0.0107421875,-0.0107421875,-1.0117188,0.03125,0.09375,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641367037,-0.018554688,-0.0068359375,-1.0087891,-0.03125,-0.0625,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641367077,-0.005859375,-0.00390625,-1.0009766,0.09375,0.0625,0.125,-56.375,-22.9375,-261.9375,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641367117,-0.0078125,-0.0048828125,-1.0136719,-0.03125,-0.0625,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641367157,-0.009765625,-0.0107421875,-1.0029297,-0.03125,0.0,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641367197,-0.017578125,-0.0068359375,-1.0107422,0.03125,0.0625,-0.125,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641367237,-0.020507812,-0.0087890625,-1.0019531,-0.03125,-0.0625,-0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641367277,-0.0048828125,0.0,-1.0166016,0.09375,0.21875,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641367317,-0.005859375,-0.009765625,-1.0068359,-0.03125,0.0,0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641367357,-0.0087890625,-0.0107421875,-1.0107422,0.03125,0.0625,-0.1875,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641367397,-0.0126953125,-0.0107421875,-1.0136719,0.03125,0.15625,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641367437,-0.0146484375,-0.01171875,-1.0078125,-0.03125,0.0625,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641367477,-0.01953125,0.00390625,-1.0019531,-0.03125,-0.0625,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641367517,-0.017578125,-0.0068359375,-1.0117188,0.03125,0.0625,-0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641367557,-0.0087890625,-0.0078125,-1.0185547,0.03125,0.0625,0.0,-56.25,-23.5,-260.3125,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641367597,-0.0126953125,-0.0078125,-1.0146484,-0.03125,0.0,-0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641367637,-0.005859375,-0.0009765625,-1.0175781,-0.03125,0.0,-0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641367677,-0.015625,-0.0048828125,-1.0058594,0.03125,0.0,-0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641367717,-0.01953125,-0.0087890625,-0.99609375,-0.03125,0.0,0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641367757,-0.018554688,0.0,-1.015625,0.03125,0.21875,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641367797,-0.0146484375,0.0,-1.0166016,-0.03125,0.0,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641367837,-0.0234375,-0.0068359375,-1.0136719,-0.03125,-0.0625,-0.125,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641367877,-0.0234375,-0.001953125,-1.0019531,-0.03125,-0.0625,-0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641367917,-0.015625,-0.0078125,-1.0087891,-0.03125,-0.1875,-0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641367957,-0.0048828125,-0.001953125,-1.0048828,0.03125,0.0625,-0.125,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641367997,-0.0078125,-0.00390625,-1.0048828,0.03125,0.0625,0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641368037,-0.0068359375,-0.005859375,-1.0185547,0.03125,0.15625,0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641368077,-0.013671875,-0.0068359375,-1.0019531,-0.09375,0.0,0.0,-54.625,-22.9375,-261.1875,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641368117,-0.018554688,-0.0126953125,-1.0214844,-0.03125,0.0625,0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641368157,-0.022460938,-0.00390625,-1.0097656,-0.03125,0.0,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641368197,-0.0009765625,-0.001953125,-1.0107422,-0.03125,0.0,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641368237,-0.0068359375,0.0,-1.0029297,-0.03125,-0.0625,-0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641368277,-0.0078125,-0.0048828125,-1.0175781,-0.03125,-0.0625,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641368317,-0.0107421875,0.0009765625,-1.0097656,0.03125,0.09375,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641368357,0.0,0.0029296875,-1.0019531,-0.03125,-0.0625,0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641368397,-0.01171875,0.0,-1.0048828,-0.09375,0.0,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641368437,-0.009765625,0.0078125,-1.0039062,-0.15625,-0.0625,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641368477,-0.0146484375,-0.001953125,-1.0068359,-0.09375,0.0,0.125,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641368517,-0.0087890625,0.0,-1.0097656,0.03125,0.0625,0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641368557,-0.013671875,-0.0029296875,-1.015625,0.03125,0.09375,0.0,-56.125,-23.1875,-261.9375,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641368597,-0.0068359375,-0.0029296875,-0.99902344,0.03125,0.0625,-0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641368637,-0.015625,-0.001953125,-1.0058594,-0.03125,0.0,0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641368677,-0.0068359375,-0.00390625,-1.0107422,-0.09375,0.0,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641368717,-0.018554688,-0.0068359375,-1.0068359,0.03125,0.0625,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641368757,-0.016601562,-0.0146484375,-1.0048828,-0.09375,0.0,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641368797,-0.013671875,-0.0029296875,-1.0166016,-0.09375,-0.0625,-0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641368837,-0.0146484375,-0.0048828125,-1.0087891,-0.09375,0.0,0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641368877,-0.009765625,0.01171875,-1.015625,-0.09375,-0.0625,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641368917,-0.017578125,-0.0146484375,-1.0068359,0.03125,0.0625,-0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641368957,-0.016601562,-0.001953125,-1.0048828,0.03125,0.0625,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641368997,-0.0078125,-0.0087890625,-1.0048828,-0.03125,0.0625,0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641369037,-0.0048828125,-0.0029296875,-1.0058594,-0.03125,0.0,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641369077,-0.013671875,-0.0087890625,-1.0126953,-0.15625,-0.125,-0.125,-55.9375,-23.8125,-261.8125,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641369117,-0.017578125,-0.0009765625,-1.0039062,-0.03125,-0.0625,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641369157,-0.021484375,-0.0029296875,-1.0136719,0.03125,0.0625,0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641369197,-0.0068359375,-0.005859375,-1.0126953,-0.03125,0.0,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641369237,-0.009765625,-0.0078125,-1.015625,-0.03125,0.0,-0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641369277,-0.016601562,-0.0068359375,-1.0117188,-0.09375,0.09375,-0.125,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641369317,-0.013671875,-0.0029296875,-1.0166016,0.03125,0.09375,0.125,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641369357,-0.015625,-0.0087890625,-1.0175781,-0.03125,0.0,0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641369397,-0.01953125,-0.0009765625,-1.0126953,-0.03125,0.0,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641369437,-0.017578125,-0.0087890625,-1.0126953,0.15625,0.09375,-0.1875,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641369477,-0.0107421875,-0.0126953125,-1.0185547,-0.03125,0.09375,0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641369517,-0.013671875,-0.00390625,-1.0078125,-0.15625,0.0,0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641369557,-0.015625,-0.0107421875,-1.0,0.03125,0.0625,0.0625,-56.125,-22.625,-260.875,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641369597,-0.017578125,-0.0078125,-1.0166016,0.03125,0.0625,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641369637,-0.01171875,-0.0048828125,-1.0097656,-0.09375,-0.125,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641369677,-0.0078125,-0.00390625,-1.0126953,-0.09375,-0.0625,-0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641369717,-0.013671875,-0.00390625,-1.0087891,0.09375,0.09375,-0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641369757,-0.0068359375,-0.0048828125,-1.0058594,-0.09375,-0.0625,0.0,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
1695641369797,-0.005859375,-0.01171875,-1.0078125,0.03125,0.09375,-0.0625,0.0,0.0,0.0,Thingy,Lying down on stomach,s1975761,,Thingy_s1975761_Lying down on stomach_25-09-2023_12-30-07
