timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,recording_id
1695641364677,-0.0068359375,0.005859375,-1.0,-0.125,-0.03125,-0.0625,0.0,0.0,0.0,Thingy_s1975761_Lying down on stomach_Normal_25-09-2023_12-30-07
1695641364722,-0.013671875,-0.0146484375,-1.0146484,0.0,0.0,0.0625,0.0,0.0,0.0,Thingy_s1975761_Lying down on stomach_Normal_25-09-2023_12-30-07
1695641364769,-0.0107421875,-0.0068359375,-1.0166016,-0.0625,-0.03125,0.125,0.0,0.0,0.0,Thingy_s1975761_Lying down on stomach_Normal_25-09-2023_12-30-07
1695641364812,-0.0107421875,-0.0068359375,-1.0175781,-0.125,-0.09375,-0.0625,0.0,0.0,0.0,Thingy_s1975761_Lying down on stomach_Normal_25-09-2023_12-30-07
1695641364835,-0.0068359375,-0.0029296875,-1.0166016,-0.0625,-0.03125,0.0,0.0,0.0,0.0,Thingy_s1975761_Lying down on stomach_Normal_25-09-2023_12-30-07
1695641364879,-0.0078125,-0.0068359375,-1.0214844,0.0625,0.0625,0.0,0.0,0.0,0.0,Thingy_s1975761_Lying down on stomach_Normal_25-09-2023_12-30-07
1695641364924,-0.0078125,-0.0078125,-1.0087891,-0.0625,-0.03125,-0.0625,0.0,0.0,0.0,Thingy_s1975761_Lying down on stomach_Normal_25-09-2023_12-30-07
1695641364947,-0.0078125,-0.0087890625,-1.0,-0.0625,-0.09375,0.0,0.0,0.0,0.0,Thingy_s1975761_Lying down on stomach_Normal_25-09-2023_12-30-07
1695641364992,-0.017578125,-0.001953125,-1.0078125,0.0,0.0625,0.0,0.0,0.0,0.0,Thingy_s1975761_Lying down on stomach_Normal_25-09-2023_12-30-07
1695641365039,-0.0009765625,-0.0009765625,-1.0009766,0.0,-0.03125,0.0,0.0,0.0,0.0,Thingy_s1975761_Lying down on stomach_Normal_25-09-2023_12-30-07
1695641365083,-0.0126953125,-0.001953125,-1.0068359,-0.0625,-0.15625,0.0,-56.5625,-24.5625,-262.125,Thingy_s1975761_Lying down on stomach_Normal_25-09-2023_12-30-07
1695641365107,-0.0087890625,-0.0048828125,-1.0126953,-0.0625,-0.03125,-0.0625,0.0,0.0,0.0,Thingy_s1975761_Lying down on stomach_Normal_25-09-2023_12-30-07
1695641365150,-0.0146484375,-0.0029296875,-1.0009766,-0.0625,-0.09375,0.0625,0.0,0.0,0.0,Thingy_s1975761_Lying down on stomach_Normal_25-09-2023_12-30-07
1695641365195,-0.013671875,-0.013671875,-1.0029297,-0.0625,-0.15625,0.0625,0.0,0.0,0.0,Thingy_s1975761_Lying down on stomach_Normal_25-09-2023_12-30-07
1695641365241,-0.017578125,-0.0029296875,-1.0244141,0.0,0.0,0.0,0.0,0.0,0.0,Thingy_s1975761_Lying down on stomach_Normal_25-09-2023_12-30-07
1695641365310,-0.01171875,-0.0029296875,-1.0166016,-0.125,-0.03125,0.0625,0.0,0.0,0.0,Thingy_s1975761_Lying down on stomach_Normal_25-09-2023_12-30-07
1695641365311,-0.0107421875,0.0029296875,-1.0146484,0.0,0.0,0.125,0.0,0.0,0.0,Thingy_s1975761_Lying down on stomach_Normal_25-09-2023_12-30-07
1695641365353,-0.016601562,-0.005859375,-1.0097656,-0.0625,-0.09375,0.0625,0.0,0.0,0.0,Thingy_s1975761_Lying down on stomach_Normal_25-09-2023_12-30-07
1695641365398,-0.016601562,-0.009765625,-1.0078125,0.0,0.0,0.0625,0.0,0.0,0.0,Thingy_s1975761_Lying down on stomach_Normal_25-09-2023_12-30-07
1695641365443,-0.001953125,0.005859375,-1.0136719,-0.0625,-0.03125,0.0625,0.0,0.0,0.0,Thingy_s1975761_Lying down on stomach_Normal_25-09-2023_12-30-07
1695641365466,-0.009765625,-0.0048828125,-1.0029297,-0.0625,-0.09375,0.0,0.0,0.0,0.0,Thingy_s1975761_Lying down on stomach_Normal_25-09-2023_12-30-07
