timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,recording_id
1695644166967,-0.8671875,0.11328125,0.3720703,3.3125,-34.53125,1.78125,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644167010,-0.8779297,0.10449219,0.36523438,2.84375,-24.84375,1.15625,-69.3125,9.1875,-171.375,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644167054,-0.85058594,0.15136719,0.37597656,7.90625,-17.09375,1.03125,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644167076,-0.87597656,0.12109375,0.39453125,13.875,-13.96875,-0.96875,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644167121,-0.8847656,0.14453125,0.36914062,10.96875,-5.65625,-3.3125,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644167171,-0.87597656,0.16210938,0.37304688,13.34375,0.4375,-6.03125,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644167215,-0.91015625,0.140625,0.3935547,13.875,5.5,-8.5625,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644167256,-0.83691406,0.16015625,0.3779297,14.3125,6.84375,-10.4375,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644167279,-0.82714844,0.15136719,0.3486328,5.34375,21.0,-11.90625,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644167324,-0.8671875,0.15039062,0.3642578,1.4375,31.5,-14.09375,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644167370,-1.0849609,0.24414062,0.34375,8.8125,24.96875,-12.40625,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644167416,-0.9921875,0.09765625,0.4423828,13.8125,4.40625,-0.625,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644167437,-1.0380859,0.12207031,0.3515625,-4.5625,11.84375,-1.21875,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644167483,-0.9794922,-0.048828125,0.24121094,13.53125,-1.875,-3.3125,-68.375,9.0625,-173.625,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644167527,-0.9433594,0.17480469,0.15332031,11.75,12.46875,-4.15625,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644167574,-0.98535156,0.056640625,0.27539062,5.59375,0.125,-5.25,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644167594,-0.98046875,0.0546875,0.21679688,-4.96875,0.4375,-11.25,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644167640,-1.0029297,0.030273438,0.25,-3.21875,6.40625,-12.28125,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644167687,-0.99316406,0.06640625,0.23730469,-8.875,17.90625,-10.25,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644167729,-0.94433594,0.091796875,0.17871094,-16.6875,23.21875,-11.59375,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644167777,-0.9794922,0.052734375,0.171875,-11.75,27.40625,-0.25,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644167796,-0.97265625,-0.022460938,0.24804688,-6.6875,16.1875,-3.71875,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644167841,-1.0,0.028320312,0.27246094,-12.25,12.71875,-7.34375,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644167887,-0.9453125,0.005859375,0.21972656,-13.53125,5.875,-9.15625,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644167931,-0.9863281,0.0126953125,0.25195312,-5.03125,5.3125,-8.25,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644167955,-0.9921875,0.0126953125,0.2705078,-9.0625,16.5625,-5.25,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644168001,-0.9375,0.033203125,0.17480469,-13.34375,14.96875,-0.96875,-71.25,5.125,-178.125,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644168045,-0.9580078,0.036132812,0.20898438,-17.5625,8.8125,3.96875,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644168090,-0.95410156,-0.0048828125,0.17480469,-17.5,2.9375,6.34375,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644168137,-0.95410156,-0.046875,0.17871094,-17.0625,9.21875,8.96875,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644168156,-0.98046875,0.015625,0.22363281,-18.46875,11.4375,8.96875,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644168202,-1.0224609,-0.00390625,0.14648438,-34.21875,13.625,11.90625,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644168246,-0.9375,-0.052734375,0.14746094,-20.78125,10.6875,15.375,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644168295,-1.0097656,-0.053710938,0.14453125,-2.71875,13.1875,10.75,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644168317,-1.0009766,0.041992188,0.19042969,-1.25,21.8125,-6.03125,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644168358,-1.0361328,0.09277344,0.048828125,0.75,19.34375,2.1875,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644168404,-0.97753906,0.0546875,0.0068359375,7.0,10.625,8.28125,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644168451,-1.0458984,0.19921875,0.024414062,9.4375,-1.28125,11.03125,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644168493,-1.0898438,0.19140625,0.16210938,-2.46875,-6.53125,8.34375,-71.5625,8.125,-183.5,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644168518,-1.0556641,0.13769531,0.11230469,-7.84375,-13.125,5.5,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644168560,-1.0263672,0.12207031,0.13671875,-21.8125,-35.6875,7.6875,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644168606,-1.0048828,0.09277344,0.1484375,-16.34375,-50.21875,9.15625,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644168653,-0.89746094,0.08105469,0.16894531,2.03125,-59.625,4.8125,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644168673,-0.9375,-0.0009765625,0.44335938,4.3125,-66.9375,1.03125,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644168719,-0.9199219,0.111328125,0.28320312,9.71875,-52.28125,3.40625,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644168764,-0.9433594,0.09765625,0.35546875,22.96875,-51.5,-0.625,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644168809,-0.890625,0.125,0.4267578,21.28125,-49.96875,-6.40625,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644168855,-0.81152344,0.16699219,0.4609375,20.28125,-35.5,-6.65625,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644168877,-0.7998047,0.12011719,0.41308594,18.09375,-25.25,-5.625,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644168921,-0.8691406,0.125,0.47070312,19.5,-15.0625,-4.71875,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644168966,-0.8417969,0.12792969,0.43066406,16.03125,-3.78125,-6.53125,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644169012,-0.81640625,0.11816406,0.4296875,11.3125,1.84375,-12.40625,-68.5625,9.625,-167.875,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644169038,-0.7949219,0.08203125,0.4482422,13.8125,14.34375,-18.625,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644169078,-0.84472656,0.13867188,0.43554688,16.6875,20.53125,-19.09375,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644169125,-0.89160156,0.171875,0.37890625,29.875,19.125,-16.65625,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644169171,-0.8378906,0.099609375,0.4091797,20.34375,38.71875,-10.6875,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644169192,-1.1259766,0.13378906,0.5136719,30.65625,22.59375,4.5,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644169236,-1.2607422,0.18847656,0.3701172,6.375,-21.65625,5.71875,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644169282,-0.703125,0.01171875,0.23339844,4.3125,-1.5625,-8.0625,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644169325,-1.0898438,0.05859375,0.23339844,39.15625,-2.0625,0.59375,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644169375,-0.86328125,0.19042969,0.18457031,-0.53125,4.65625,-9.21875,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644169394,-1.0400391,0.09667969,0.2734375,-5.84375,2.5,-7.4375,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644169438,-1.0625,0.08496094,0.2607422,-16.75,10.21875,-6.28125,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644169494,-1.0009766,0.06738281,0.34375,-18.28125,14.15625,-8.4375,-68.25,10.375,-171.625,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644169528,-0.9042969,0.068359375,0.2705078,-22.25,17.78125,-5.75,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644169551,-0.9814453,0.047851562,0.33984375,-2.78125,19.25,-2.09375,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644169596,-0.92578125,0.0068359375,0.33007812,-2.28125,16.90625,-2.1875,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644169644,-0.9355469,0.021484375,0.29882812,-2.0,12.71875,-6.28125,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644169689,-0.98046875,0.018554688,0.3154297,1.3125,12.15625,-6.65625,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644169730,-0.95214844,-0.05859375,0.2109375,2.34375,15.5,-6.09375,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644169754,-0.9404297,0.03515625,0.3125,5.65625,17.28125,-5.1875,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644169801,-0.97558594,0.01953125,0.3232422,0.53125,13.875,-4.28125,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644169844,-0.9394531,-0.033203125,0.19433594,-4.84375,13.75,-3.96875,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644169893,-0.93847656,-0.005859375,0.2548828,-0.53125,16.125,-2.5625,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644169911,-0.9404297,-0.037109375,0.234375,2.46875,12.9375,-0.125,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644169956,-0.9111328,-0.034179688,0.17773438,-1.875,12.40625,5.25,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644170002,-0.96875,0.01953125,0.27539062,-0.15625,11.375,5.125,-71.25,5.875,-176.75,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644170052,-0.9326172,0.04296875,0.2763672,-7.40625,16.6875,12.3125,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644170093,-1.0859375,0.041992188,0.21191406,9.96875,-1.09375,17.5625,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644170113,-1.0644531,0.22753906,0.10058594,4.71875,1.0625,-9.84375,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644170159,-0.92285156,0.16113281,0.11816406,-20.78125,8.1875,-1.78125,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644170206,-1.1425781,0.09375,0.23632812,6.0625,-1.40625,14.71875,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644170250,-1.0625,0.09082031,0.13183594,-0.40625,12.40625,18.96875,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644170270,-1.0898438,0.17578125,0.1796875,0.03125,3.84375,9.28125,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644170317,-0.99902344,0.203125,0.17089844,-10.46875,-12.625,15.125,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644170363,-1.0,0.15722656,0.23632812,-14.3125,-28.0625,10.25,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644170420,-0.92578125,0.064453125,0.17871094,-11.625,-37.53125,7.25,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644170452,-0.9082031,0.13867188,0.25195312,0.03125,-49.1875,9.34375,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644170473,-0.94433594,0.14550781,0.2998047,9.5,-43.4375,8.40625,-71.5625,12.5,-173.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644170519,-0.90527344,0.12890625,0.36132812,1.4375,-44.3125,5.96875,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644170564,-0.8779297,0.17578125,0.31835938,13.15625,-38.0625,-2.6875,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644170608,-0.8613281,0.13476562,0.41796875,13.75,-26.71875,-4.09375,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644170631,-0.8798828,0.1953125,0.34960938,7.71875,-20.6875,-4.71875,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644170677,-0.88964844,0.20996094,0.41015625,9.65625,-22.5625,-3.4375,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644170722,-0.8701172,0.15917969,0.37890625,3.9375,-18.59375,-1.03125,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644170766,-0.8847656,0.13671875,0.42089844,17.0625,-9.5625,-1.28125,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644170836,-0.84765625,0.17480469,0.4375,8.28125,0.0625,-4.46875,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644170839,-0.85839844,0.1484375,0.4091797,9.0625,5.625,-8.3125,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644170879,-0.8232422,0.15332031,0.42089844,7.78125,10.21875,-10.125,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644170924,-0.93847656,0.22363281,0.4033203,11.375,8.4375,-10.125,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644170968,-0.80859375,0.12597656,0.40820312,9.0625,14.90625,-9.78125,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644170991,-0.7919922,0.08886719,0.39648438,-1.75,37.5,-16.84375,-69.3125,11.75,-168.9375,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644171036,-1.0166016,0.18847656,0.37402344,4.90625,45.375,-16.71875,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644171082,-1.2011719,0.27246094,0.40820312,14.375,5.125,-5.875,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644171128,-0.82421875,0.103515625,0.5263672,6.375,-10.5,7.375,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644171151,-0.84765625,0.08691406,0.515625,-8.9375,-10.3125,-5.6875,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644171199,-1.1171875,-0.07910156,0.18554688,30.0625,1.53125,-11.0,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644171239,-0.8964844,0.10839844,0.14257812,11.0625,21.5,-7.625,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644171284,-1.0644531,0.13183594,0.34570312,19.875,2.8125,5.4375,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
1695644171397,-1.015625,0.046875,0.19921875,-12.53125,10.375,-0.1875,0.0,0.0,0.0,Thingy_s1975761_Shuffle walking_Normal_25-09-2023_13-16-45
