timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,subject_id,notes,recording_id
1695641987014,-0.2019043,-0.97369385,0.24554443,1.40625,1.515625,0.359375,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-40-28
1695641987054,-0.20288086,-0.96588135,0.2453003,-0.3125,2.296875,-0.140625,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-40-28
1695641987094,-0.19628906,-0.96588135,0.2489624,3.6875,3.953125,0.171875,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-40-28
1695641987134,-0.21044922,-0.9741821,0.24407959,2.53125,3.625,0.125,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-40-28
1695641987174,-0.21704102,-0.95635986,0.23651123,-0.578125,3.84375,0.265625,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-40-28
1695641987214,-0.19335938,-0.96173096,0.23651123,-0.890625,2.0,-0.40625,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-40-28
1695641987254,-0.20092773,-0.97247314,0.22918701,1.296875,3.375,-0.375,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-40-28
1695641987294,-0.19238281,-0.95758057,0.22845459,-0.203125,3.0625,-0.546875,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-40-28
1695641987334,-0.2084961,-0.9663696,0.23553467,-0.296875,2.0625,-0.5625,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-40-28
1695641987374,-0.18969727,-0.96661377,0.23309326,0.40625,1.3125,-0.0625,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-40-28
1695641987414,-0.20483398,-0.9649048,0.21673584,0.640625,1.359375,0.015625,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-40-28
1695641987454,-0.20898438,-0.9639282,0.22821045,0.828125,1.21875,0.421875,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-40-28
1695641987494,-0.19604492,-0.9570923,0.21844482,0.421875,-0.484375,0.40625,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-40-28
1695641987534,-0.19702148,-0.9536743,0.21502686,0.921875,-0.84375,0.734375,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-40-28
