timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,subject_id,notes,recording_id
1695640789802,-0.026367188,-0.97906494,0.07977295,-1.6875,-2.90625,-1.328125,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-20-30
1695640789842,-0.04248047,-1.0064087,0.08831787,-2.5,2.140625,0.171875,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-20-30
1695640789882,-0.03930664,-0.9944458,0.09075928,-1.8125,2.109375,0.53125,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-20-30
1695640789922,-0.03149414,-0.9990845,0.098083496,-0.15625,1.078125,0.546875,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-20-30
1695640789962,-0.03564453,-0.99053955,0.09490967,-1.375,0.265625,0.234375,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-20-30
1695640790002,-0.040771484,-1.00177,0.09906006,-1.96875,0.5625,0.265625,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-20-30
1695640790042,-0.045654297,-0.9973755,0.08880615,-3.328125,-0.546875,-0.09375,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-20-30
1695640790082,-0.049804688,-0.9998169,0.10687256,-3.421875,-1.40625,-0.4375,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-20-30
1695640790122,-0.040527344,-0.99713135,0.10321045,-3.5,-1.390625,-0.09375,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-20-30
1695640790162,-0.048828125,-0.9993286,0.109313965,-2.9375,-0.046875,-0.078125,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-20-30
1695640790202,-0.047607422,-0.9956665,0.116882324,-0.96875,1.125,0.671875,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-20-30
1695640790242,-0.047851562,-0.99176025,0.1083374,-2.0,0.46875,0.0625,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-20-30
1695640790282,-0.045410156,-0.99176025,0.11859131,-1.1875,0.8125,0.203125,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-20-30
1695640790322,-0.047607422,-0.98760986,0.10247803,-1.625,0.015625,0.375,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-20-30
1695640790362,-0.036376953,-1.0049438,0.11419678,1.0625,1.421875,0.78125,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-20-30
1695640790402,-0.036865234,-0.99346924,0.10858154,-3.265625,0.078125,-0.171875,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-20-30
