timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,subject_id,notes,recording_id
1695642379570,-0.17211914,-0.98150635,0.17645264,-0.734375,0.90625,0.21875,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-47-00
1695642379610,-0.18139648,-0.98028564,0.17523193,-0.546875,0.71875,0.296875,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-47-00
1695642379650,-0.18603516,-0.9854126,0.18499756,0.984375,1.140625,0.4375,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-47-00
1695642379690,-0.17358398,-1.0061646,0.2296753,5.71875,14.234375,1.546875,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-47-00
1695642379730,-0.2397461,-0.97662354,0.18792725,2.9375,5.765625,0.515625,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-47-00
1695642379770,-0.16479492,-0.9758911,0.1876831,6.203125,1.984375,1.1875,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-47-00
1695642379810,-0.1381836,-0.9627075,0.1395874,10.109375,9.796875,1.359375,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-47-00
1695642379850,-0.1809082,-0.9932251,0.14324951,7.953125,8.125,1.1875,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-47-00
1695642379890,-0.19091797,-1.003479,0.11956787,3.1875,-1.640625,0.21875,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-47-00
1695642379930,-0.1772461,-0.960022,0.09637451,-0.671875,-4.90625,-0.109375,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-47-00
1695642379970,-0.052001953,-0.92144775,0.031677246,7.609375,-2.03125,5.671875,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-47-00
1695642380010,-0.1809082,-0.9961548,0.07342529,-9.578125,-3.796875,1.1875,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-47-00
1695642380050,-0.15429688,-0.9976196,0.17254639,0.96875,0.59375,0.265625,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-47-00
1695642380090,-0.15063477,-0.98565674,0.10662842,-5.28125,2.421875,1.03125,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-47-00
1695642380130,-0.18188477,-0.9902954,0.13665771,-5.53125,1.78125,-0.609375,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-47-00
1695642380170,-0.18334961,-1.0115356,0.27557373,7.09375,14.96875,-0.953125,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-47-00
1695642380210,-0.15063477,-1.03302,0.1293335,11.25,20.515625,1.390625,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-47-00
1695642380250,-0.22387695,-0.9717407,0.19744873,19.703125,7.625,1.625,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-47-00
1695642380290,-0.15332031,-1.0066528,0.07879639,11.921875,-4.0,0.5625,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-47-00
1695642380330,-0.13330078,-0.99102783,0.059509277,-1.703125,0.390625,-0.6875,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-47-00
1695642380370,-0.16235352,-0.98883057,0.070739746,-2.078125,-2.953125,-1.328125,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-47-00
1695642380410,-0.16552734,-0.93292236,0.028503418,-1.578125,-11.171875,-0.34375,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-47-00
1695642380450,-0.1262207,-0.96417236,-0.0068969727,-7.84375,-3.96875,4.984375,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-47-00
1695642380490,-0.13208008,-0.9673462,0.08831787,-6.859375,-5.5,0.78125,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-47-00
1695642380530,-0.14770508,-1.0112915,0.121520996,-1.78125,0.359375,2.25,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-47-00
1695642380570,-0.1459961,-0.98516846,0.06439209,-8.984375,3.203125,0.109375,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-47-00
1695642380610,-0.13696289,-1.0230103,0.18792725,1.359375,10.15625,-0.609375,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-47-00
1695642380650,-0.14697266,-1.0379028,0.13934326,11.609375,26.15625,-0.578125,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-47-00
1695642380690,-0.24682617,-1.0230103,0.22381592,20.921875,16.546875,1.625,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-47-00
