timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,subject_id,notes,recording_id
1695641319258,0.1015625,0.035827637,-0.9829712,-0.28125,0.9375,0.3125,Respeck,Lying down on stomach,s1975761,,Respeck_s1975761_Lying down on stomach_25-09-2023_12-29-19
1695641319298,0.10083008,0.03289795,-0.9829712,-0.25,1.109375,0.375,Respeck,Lying down on stomach,s1975761,,Respeck_s1975761_Lying down on stomach_25-09-2023_12-29-19
1695641319338,0.099853516,0.03289795,-0.9795532,-0.25,1.09375,0.421875,Respeck,Lying down on stomach,s1975761,,Respeck_s1975761_Lying down on stomach_25-09-2023_12-29-19
1695641319378,0.09863281,0.032409668,-0.98321533,-0.21875,1.015625,0.3125,Respeck,Lying down on stomach,s1975761,,Respeck_s1975761_Lying down on stomach_25-09-2023_12-29-19
1695641319418,0.09472656,0.03338623,-0.9793091,-0.0625,1.265625,0.5,Respeck,Lying down on stomach,s1975761,,Respeck_s1975761_Lying down on stomach_25-09-2023_12-29-19
1695641319458,0.09716797,0.035583496,-0.9829712,-0.234375,0.984375,0.40625,Respeck,Lying down on stomach,s1975761,,Respeck_s1975761_Lying down on stomach_25-09-2023_12-29-19
1695641319498,0.09692383,0.035339355,-0.9788208,-0.375,1.015625,0.390625,Respeck,Lying down on stomach,s1975761,,Respeck_s1975761_Lying down on stomach_25-09-2023_12-29-19
1695641319538,0.09765625,0.03778076,-0.9800415,-0.375,1.0,0.296875,Respeck,Lying down on stomach,s1975761,,Respeck_s1975761_Lying down on stomach_25-09-2023_12-29-19
1695641319578,0.09838867,0.034362793,-0.9871216,-0.46875,0.921875,0.375,Respeck,Lying down on stomach,s1975761,,Respeck_s1975761_Lying down on stomach_25-09-2023_12-29-19
1695641319618,0.10083008,0.03387451,-0.98272705,-0.546875,0.59375,0.40625,Respeck,Lying down on stomach,s1975761,,Respeck_s1975761_Lying down on stomach_25-09-2023_12-29-19
1695641319658,0.10449219,0.035095215,-0.98394775,-0.453125,0.53125,0.28125,Respeck,Lying down on stomach,s1975761,,Respeck_s1975761_Lying down on stomach_25-09-2023_12-29-19
1695641319698,0.103759766,0.035339355,-0.987854,-0.296875,0.875,0.3125,Respeck,Lying down on stomach,s1975761,,Respeck_s1975761_Lying down on stomach_25-09-2023_12-29-19
1695641319738,0.099121094,0.03265381,-0.9834595,-0.5,0.671875,0.296875,Respeck,Lying down on stomach,s1975761,,Respeck_s1975761_Lying down on stomach_25-09-2023_12-29-19
1695641319778,0.099853516,0.038269043,-0.9841919,-0.484375,1.0,0.28125,Respeck,Lying down on stomach,s1975761,,Respeck_s1975761_Lying down on stomach_25-09-2023_12-29-19
1695641319818,0.10107422,0.034851074,-0.9805298,-0.34375,0.859375,0.3125,Respeck,Lying down on stomach,s1975761,,Respeck_s1975761_Lying down on stomach_25-09-2023_12-29-19
1695641319858,0.09448242,0.032165527,-0.9829712,-0.484375,0.640625,0.390625,Respeck,Lying down on stomach,s1975761,,Respeck_s1975761_Lying down on stomach_25-09-2023_12-29-19
1695641319898,0.09643555,0.03363037,-0.98028564,-0.5,0.734375,0.1875,Respeck,Lying down on stomach,s1975761,,Respeck_s1975761_Lying down on stomach_25-09-2023_12-29-19
1695641319938,0.0949707,0.03704834,-0.98223877,-0.34375,0.9375,0.421875,Respeck,Lying down on stomach,s1975761,,Respeck_s1975761_Lying down on stomach_25-09-2023_12-29-19
1695641319978,0.09106445,0.04095459,-0.99005127,-0.484375,0.859375,0.453125,Respeck,Lying down on stomach,s1975761,,Respeck_s1975761_Lying down on stomach_25-09-2023_12-29-19
1695641320018,0.095947266,0.034362793,-0.9800415,-0.46875,0.828125,0.390625,Respeck,Lying down on stomach,s1975761,,Respeck_s1975761_Lying down on stomach_25-09-2023_12-29-19
1695641320058,0.095703125,0.03778076,-0.98272705,-0.484375,0.875,0.28125,Respeck,Lying down on stomach,s1975761,,Respeck_s1975761_Lying down on stomach_25-09-2023_12-29-19
1695641320098,0.09057617,0.02923584,-0.98394775,-0.46875,0.875,0.25,Respeck,Lying down on stomach,s1975761,,Respeck_s1975761_Lying down on stomach_25-09-2023_12-29-19
1695641320138,0.09667969,0.034851074,-0.98101807,-0.515625,0.84375,0.359375,Respeck,Lying down on stomach,s1975761,,Respeck_s1975761_Lying down on stomach_25-09-2023_12-29-19
1695641320178,0.091796875,0.03753662,-0.98101807,-0.453125,0.953125,0.25,Respeck,Lying down on stomach,s1975761,,Respeck_s1975761_Lying down on stomach_25-09-2023_12-29-19
1695641320218,0.092285156,0.035583496,-0.9817505,-0.4375,0.671875,0.390625,Respeck,Lying down on stomach,s1975761,,Respeck_s1975761_Lying down on stomach_25-09-2023_12-29-19
1695641320258,0.09106445,0.030212402,-0.97979736,-0.4375,0.9375,0.234375,Respeck,Lying down on stomach,s1975761,,Respeck_s1975761_Lying down on stomach_25-09-2023_12-29-19
1695641320298,0.09082031,0.034362793,-0.9788208,-0.5625,0.84375,0.28125,Respeck,Lying down on stomach,s1975761,,Respeck_s1975761_Lying down on stomach_25-09-2023_12-29-19
1695641320338,0.09375,0.035339355,-0.98321533,-0.484375,0.828125,0.296875,Respeck,Lying down on stomach,s1975761,,Respeck_s1975761_Lying down on stomach_25-09-2023_12-29-19
1695641320378,0.09472656,0.03363037,-0.98638916,-0.453125,0.875,0.375,Respeck,Lying down on stomach,s1975761,,Respeck_s1975761_Lying down on stomach_25-09-2023_12-29-19
1695641320418,0.09057617,0.03289795,-0.987854,-0.65625,0.84375,0.375,Respeck,Lying down on stomach,s1975761,,Respeck_s1975761_Lying down on stomach_25-09-2023_12-29-19
