timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,subject_id,notes,recording_id
1695644221493,-0.08251953,-0.97076416,-0.25201416,-1.34375,-8.59375,6.5,Respeck,Normal walking,s1975761,,Respeck_s1975761_Walking at normal speed_25-09-2023_13-17-41
1695644221533,-0.071777344,-0.97247314,-0.22076416,-5.0625,-11.078125,4.28125,Respeck,Normal walking,s1975761,,Respeck_s1975761_Walking at normal speed_25-09-2023_13-17-41
1695644221573,-0.13549805,-0.991272,-0.14801025,-5.359375,-10.96875,3.234375,Respeck,Normal walking,s1975761,,Respeck_s1975761_Walking at normal speed_25-09-2023_13-17-41
1695644221613,-0.14404297,-1.0264282,-0.13800049,-1.609375,-11.078125,3.890625,Respeck,Normal walking,s1975761,,Respeck_s1975761_Walking at normal speed_25-09-2023_13-17-41
1695644221653,-0.11035156,-1.0083618,-0.18145752,-1.8125,-9.78125,4.328125,Respeck,Normal walking,s1975761,,Respeck_s1975761_Walking at normal speed_25-09-2023_13-17-41
1695644221693,-0.10546875,-1.0269165,-0.19146729,7.65625,-6.78125,2.984375,Respeck,Normal walking,s1975761,,Respeck_s1975761_Walking at normal speed_25-09-2023_13-17-41
1695644221733,-0.047851562,-0.9631958,-0.17852783,1.1875,-7.9375,3.71875,Respeck,Normal walking,s1975761,,Respeck_s1975761_Walking at normal speed_25-09-2023_13-17-41
1695644221773,-0.09277344,-0.9678345,-0.27423096,12.625,-7.421875,1.234375,Respeck,Normal walking,s1975761,,Respeck_s1975761_Walking at normal speed_25-09-2023_13-17-41
1695644221813,-0.024902344,-0.96710205,-0.23516846,6.109375,-10.40625,1.828125,Respeck,Normal walking,s1975761,,Respeck_s1975761_Walking at normal speed_25-09-2023_13-17-41
1695644221853,0.036132812,-0.96759033,-0.36895752,11.625,-18.890625,2.265625,Respeck,Normal walking,s1975761,,Respeck_s1975761_Walking at normal speed_25-09-2023_13-17-41
1695644221893,0.18896484,-0.87701416,-0.21173096,-1.796875,-24.25,-0.546875,Respeck,Normal walking,s1975761,,Respeck_s1975761_Walking at normal speed_25-09-2023_13-17-41
