timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,subject_id,notes,recording_id
1695644031784,0.59106445,-0.58013916,-0.54815674,-26.859375,-3.234375,-25.0625,Respeck,Running,s1975761,,Respeck_s1975761_Running_25-09-2023_13-14-31
1695644031824,-0.46777344,-0.958313,-0.33087158,2.84375,-12.390625,-1.984375,Respeck,Running,s1975761,,Respeck_s1975761_Running_25-09-2023_13-14-31
1695644031864,0.68603516,-0.5227661,-1.2041626,32.296875,-11.84375,6.59375,Respeck,Running,s1975761,,Respeck_s1975761_Running_25-09-2023_13-14-31
1695644031904,0.083496094,-1.0405884,-0.973938,4.640625,2.046875,-8.34375,Respeck,Running,s1975761,,Respeck_s1975761_Running_25-09-2023_13-14-31
1695644031944,0.5578613,-1.3401489,-1.1836548,32.703125,-5.515625,15.453125,Respeck,Running,s1975761,,Respeck_s1975761_Running_25-09-2023_13-14-31
1695644031984,0.114990234,-1.7007446,-1.1282349,-10.84375,12.015625,-23.015625,Respeck,Running,s1975761,,Respeck_s1975761_Running_25-09-2023_13-14-31
1695644032024,-0.28857422,-1.2463989,-0.85040283,-30.71875,16.03125,-7.703125,Respeck,Running,s1975761,,Respeck_s1975761_Running_25-09-2023_13-14-31
1695644032064,-0.057128906,-0.3411255,-0.28204346,-88.296875,29.5625,21.921875,Respeck,Running,s1975761,,Respeck_s1975761_Running_25-09-2023_13-14-31
1695644032104,0.21704102,0.276062,0.07513428,-77.390625,1.78125,-2.578125,Respeck,Running,s1975761,,Respeck_s1975761_Running_25-09-2023_13-14-31
1695644032144,-0.0007324219,0.10809326,0.2333374,-34.125,4.890625,-15.453125,Respeck,Running,s1975761,,Respeck_s1975761_Running_25-09-2023_13-14-31
1695644032184,0.06762695,-0.074279785,-0.2354126,-1.765625,32.09375,-2.171875,Respeck,Running,s1975761,,Respeck_s1975761_Running_25-09-2023_13-14-31
1695644032224,0.6311035,-0.08721924,-0.9458618,93.703125,-50.96875,21.75,Respeck,Running,s1975761,,Respeck_s1975761_Running_25-09-2023_13-14-31
1695644032264,0.033447266,-1.0293579,-0.45269775,77.703125,30.84375,-18.6875,Respeck,Running,s1975761,,Respeck_s1975761_Running_25-09-2023_13-14-31
1695644032304,-0.2849121,-0.90338135,-0.57354736,-24.71875,22.609375,16.984375,Respeck,Running,s1975761,,Respeck_s1975761_Running_25-09-2023_13-14-31
1695644032344,0.07543945,-1.517395,-2.0,85.8125,9.0,15.296875,Respeck,Running,s1975761,,Respeck_s1975761_Running_25-09-2023_13-14-31
1695644032384,-0.0043945312,-2.0,-1.1052856,-17.640625,32.859375,-10.21875,Respeck,Running,s1975761,,Respeck_s1975761_Running_25-09-2023_13-14-31
1695644032424,-0.33813477,-1.8721313,-1.1531372,-60.875,31.765625,-4.59375,Respeck,Running,s1975761,,Respeck_s1975761_Running_25-09-2023_13-14-31
1695644032464,0.10644531,-0.51031494,-0.46636963,-83.703125,21.109375,25.109375,Respeck,Running,s1975761,,Respeck_s1975761_Running_25-09-2023_13-14-31
