timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,subject_id,notes,recording_id
1695643660827,-0.9589844,-0.0009765625,0.3046875,-19.6875,-71.8125,-16.1875,0.0,0.0,0.0,Thingy,Descending stairs,s1975761,,Thingy_s1975761_Descending stairs_25-09-2023_13-08-21
1695643660867,-0.7910156,0.01953125,0.5859375,34.03125,-79.78125,-16.625,0.0,0.0,0.0,Thingy,Descending stairs,s1975761,,Thingy_s1975761_Descending stairs_25-09-2023_13-08-21
1695643660907,-0.9951172,-0.111328125,0.5888672,29.6875,-87.375,-1.90625,0.0,0.0,0.0,Thingy,Descending stairs,s1975761,,Thingy_s1975761_Descending stairs_25-09-2023_13-08-21
1695643660947,-0.79296875,0.044921875,0.4892578,15.46875,-34.75,13.0625,0.0,0.0,0.0,Thingy,Descending stairs,s1975761,,Thingy_s1975761_Descending stairs_25-09-2023_13-08-21
1695643660987,-0.6455078,0.01953125,0.4765625,-23.53125,7.4375,11.53125,-74.125,20.875,-195.0625,Thingy,Descending stairs,s1975761,,Thingy_s1975761_Descending stairs_25-09-2023_13-08-21
1695643661027,-0.53515625,0.022460938,0.39941406,-47.40625,38.78125,2.5,0.0,0.0,0.0,Thingy,Descending stairs,s1975761,,Thingy_s1975761_Descending stairs_25-09-2023_13-08-21
1695643661067,-0.55859375,0.022460938,0.29296875,-45.875,42.09375,-0.4375,0.0,0.0,0.0,Thingy,Descending stairs,s1975761,,Thingy_s1975761_Descending stairs_25-09-2023_13-08-21
1695643661107,-0.58496094,-0.09082031,0.265625,-18.21875,36.84375,0.90625,0.0,0.0,0.0,Thingy,Descending stairs,s1975761,,Thingy_s1975761_Descending stairs_25-09-2023_13-08-21
1695643661147,-0.78515625,0.03515625,0.39453125,-16.3125,39.78125,-9.90625,0.0,0.0,0.0,Thingy,Descending stairs,s1975761,,Thingy_s1975761_Descending stairs_25-09-2023_13-08-21
1695643661187,-0.7392578,0.041015625,0.2890625,-10.15625,8.71875,-7.75,0.0,0.0,0.0,Thingy,Descending stairs,s1975761,,Thingy_s1975761_Descending stairs_25-09-2023_13-08-21
1695643661227,-0.72265625,-0.01171875,0.31054688,-10.78125,10.34375,-2.625,0.0,0.0,0.0,Thingy,Descending stairs,s1975761,,Thingy_s1975761_Descending stairs_25-09-2023_13-08-21
1695643661267,-1.0449219,0.25976562,0.4814453,0.59375,24.5625,-15.8125,0.0,0.0,0.0,Thingy,Descending stairs,s1975761,,Thingy_s1975761_Descending stairs_25-09-2023_13-08-21
1695643661307,-1.2421875,-0.22070312,0.28222656,-32.3125,-39.625,-9.03125,0.0,0.0,0.0,Thingy,Descending stairs,s1975761,,Thingy_s1975761_Descending stairs_25-09-2023_13-08-21
1695643661347,-1.3486328,0.20996094,0.22363281,38.25,-21.4375,3.21875,0.0,0.0,0.0,Thingy,Descending stairs,s1975761,,Thingy_s1975761_Descending stairs_25-09-2023_13-08-21
1695643661387,-1.6396484,0.00390625,0.13574219,25.78125,-14.625,2.6875,0.0,0.0,0.0,Thingy,Descending stairs,s1975761,,Thingy_s1975761_Descending stairs_25-09-2023_13-08-21
1695643661427,-0.8486328,-0.10839844,0.31933594,-21.9375,7.46875,-24.1875,0.0,0.0,0.0,Thingy,Descending stairs,s1975761,,Thingy_s1975761_Descending stairs_25-09-2023_13-08-21
1695643661467,-1.2587891,-0.16503906,0.34570312,-17.90625,56.25,-17.78125,0.0,0.0,0.0,Thingy,Descending stairs,s1975761,,Thingy_s1975761_Descending stairs_25-09-2023_13-08-21
