timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,subject_id,notes,recording_id
1695642917047,-0.6940918,0.0914917,-0.74298096,-0.359375,1.46875,0.34375,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-55-56
1695642917087,-0.6970215,0.09124756,-0.73687744,0.359375,0.609375,0.59375,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-55-56
1695642917127,-0.69433594,0.08758545,-0.73809814,-0.46875,1.046875,0.65625,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-55-56
1695642917167,-0.6899414,0.093444824,-0.72540283,0.59375,1.734375,0.328125,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-55-56
1695642917207,-0.70532227,0.08685303,-0.72735596,0.125,1.6875,0.453125,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-55-56
1695642917247,-0.7023926,0.09490967,-0.73394775,-0.140625,1.734375,0.203125,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-55-56
1695642917287,-0.70410156,0.09320068,-0.7354126,-0.359375,1.3125,0.640625,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-55-56
1695642917327,-0.70947266,0.09564209,-0.73223877,-0.375,1.546875,0.609375,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-55-56
1695642917367,-0.7055664,0.09637451,-0.737854,-0.578125,1.9375,0.6875,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-55-56
1695642917407,-0.717041,0.09906006,-0.74298096,0.4375,0.671875,0.6875,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-55-56
1695642917447,-0.6965332,0.10223389,-0.7305298,2.234375,0.921875,0.65625,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-55-56
1695642917487,-0.7126465,0.09173584,-0.7276001,0.75,1.359375,0.640625,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-55-56
1695642917527,-0.7043457,0.09295654,-0.7305298,0.015625,0.484375,0.6875,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-55-56
1695642917567,-0.7089844,0.10223389,-0.72979736,0.78125,1.796875,0.515625,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-55-56
1695642917607,-0.71191406,0.10394287,-0.72979736,1.15625,1.46875,0.71875,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-55-56
1695642917647,-0.7080078,0.101501465,-0.72857666,1.28125,1.515625,0.578125,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-55-56
1695642917687,-0.7050781,0.10858154,-0.73272705,1.171875,1.53125,0.640625,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-55-56
1695642917727,-0.7109375,0.109802246,-0.7151489,2.125,2.359375,0.5625,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-55-56
1695642917767,-0.7077637,0.10369873,-0.73687744,2.75,1.90625,0.296875,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-55-56
1695642917807,-0.70581055,0.11175537,-0.7334595,0.640625,0.015625,0.65625,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-55-56
1695642917847,-0.7072754,0.10662842,-0.72979736,1.578125,0.6875,0.453125,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-55-56
1695642917887,-0.7043457,0.11029053,-0.72442627,3.015625,2.140625,0.578125,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-55-56
1695642917927,-0.7092285,0.117614746,-0.72198486,1.9375,1.59375,0.59375,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-55-56
1695642917967,-0.7138672,0.12200928,-0.72662354,2.875,1.9375,0.53125,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-55-56
1695642918007,-0.71118164,0.121276855,-0.7161255,0.984375,1.375,0.796875,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-55-56
1695642918047,-0.7141113,0.12713623,-0.7229614,2.03125,1.796875,0.90625,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-55-56
1695642918087,-0.72021484,0.11785889,-0.70977783,2.171875,2.515625,0.8125,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-55-56
1695642918127,-0.7167969,0.1281128,-0.72613525,1.9375,1.59375,0.734375,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-55-56
1695642918167,-0.7192383,0.12200928,-0.71661377,1.234375,1.8125,0.609375,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-55-56
1695642918207,-0.72216797,0.13763428,-0.7161255,1.40625,1.34375,0.59375,Respeck,Lying down on left,s1975761,,Respeck_s1975761_Lying down left_25-09-2023_12-55-56
