timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,subject_id,notes,recording_id
1695640843285,-0.37597656,-0.33398438,0.8544922,0.09375,-0.21875,-0.15625,0.0,0.0,0.0,Thingy,Sitting,s1975761,,Thingy_s1975761_Sitting_25-09-2023_12-21-22
1695640843325,-0.37402344,-0.328125,0.8828125,0.03125,0.03125,-0.03125,0.0,0.0,0.0,Thingy,Sitting,s1975761,,Thingy_s1975761_Sitting_25-09-2023_12-21-22
1695640843365,-0.37402344,-0.328125,0.8623047,-0.03125,-0.03125,-0.09375,0.0,0.0,0.0,Thingy,Sitting,s1975761,,Thingy_s1975761_Sitting_25-09-2023_12-21-22
1695640843405,-0.3671875,-0.32910156,0.8564453,0.09375,-0.09375,-0.21875,0.0,0.0,0.0,Thingy,Sitting,s1975761,,Thingy_s1975761_Sitting_25-09-2023_12-21-22
1695640843445,-0.3701172,-0.32226562,0.8671875,0.09375,-0.09375,-0.28125,0.0,0.0,0.0,Thingy,Sitting,s1975761,,Thingy_s1975761_Sitting_25-09-2023_12-21-22
1695640843485,-0.36621094,-0.32617188,0.87402344,0.03125,0.09375,0.125,0.0,0.0,0.0,Thingy,Sitting,s1975761,,Thingy_s1975761_Sitting_25-09-2023_12-21-22
1695640843525,-0.3701172,-0.3232422,0.875,-0.15625,0.15625,0.0625,0.0,0.0,0.0,Thingy,Sitting,s1975761,,Thingy_s1975761_Sitting_25-09-2023_12-21-22
1695640843565,-0.36914062,-0.32128906,0.86816406,0.03125,0.09375,0.1875,0.0,0.0,0.0,Thingy,Sitting,s1975761,,Thingy_s1975761_Sitting_25-09-2023_12-21-22
1695640843605,-0.3671875,-0.328125,0.86816406,-0.03125,0.15625,0.125,-34.5,2.125,-146.75,Thingy,Sitting,s1975761,,Thingy_s1975761_Sitting_25-09-2023_12-21-22
1695640843645,-0.3701172,-0.32421875,0.8779297,-0.03125,0.09375,0.125,0.0,0.0,0.0,Thingy,Sitting,s1975761,,Thingy_s1975761_Sitting_25-09-2023_12-21-22
1695640843685,-0.37890625,-0.32714844,0.86035156,0.09375,0.09375,0.0,0.0,0.0,0.0,Thingy,Sitting,s1975761,,Thingy_s1975761_Sitting_25-09-2023_12-21-22
1695640843725,-0.3623047,-0.31933594,0.8623047,-0.09375,0.15625,0.125,0.0,0.0,0.0,Thingy,Sitting,s1975761,,Thingy_s1975761_Sitting_25-09-2023_12-21-22
1695640843765,-0.37304688,-0.32226562,0.8623047,0.03125,-0.03125,0.0625,0.0,0.0,0.0,Thingy,Sitting,s1975761,,Thingy_s1975761_Sitting_25-09-2023_12-21-22
1695640843805,-0.3720703,-0.3330078,0.8623047,-0.09375,-0.15625,0.0625,0.0,0.0,0.0,Thingy,Sitting,s1975761,,Thingy_s1975761_Sitting_25-09-2023_12-21-22
1695640843845,-0.36914062,-0.32128906,0.85839844,0.03125,0.09375,0.125,0.0,0.0,0.0,Thingy,Sitting,s1975761,,Thingy_s1975761_Sitting_25-09-2023_12-21-22
1695640843885,-0.37304688,-0.32128906,0.87109375,-0.09375,0.03125,0.0625,0.0,0.0,0.0,Thingy,Sitting,s1975761,,Thingy_s1975761_Sitting_25-09-2023_12-21-22
1695640843925,-0.37109375,-0.3154297,0.8779297,-0.09375,-0.03125,0.125,0.0,0.0,0.0,Thingy,Sitting,s1975761,,Thingy_s1975761_Sitting_25-09-2023_12-21-22
1695640843965,-0.36816406,-0.32128906,0.8623047,-0.03125,0.1875,0.0625,0.0,0.0,0.0,Thingy,Sitting,s1975761,,Thingy_s1975761_Sitting_25-09-2023_12-21-22
1695640844005,-0.3720703,-0.32910156,0.86621094,-0.03125,0.03125,0.0625,0.0,0.0,0.0,Thingy,Sitting,s1975761,,Thingy_s1975761_Sitting_25-09-2023_12-21-22
1695640844045,-0.36816406,-0.31933594,0.8652344,-0.09375,0.03125,-0.0625,0.0,0.0,0.0,Thingy,Sitting,s1975761,,Thingy_s1975761_Sitting_25-09-2023_12-21-22
1695640844085,-0.37109375,-0.32128906,0.86328125,-0.09375,-0.15625,0.125,-33.4375,4.5625,-147.1875,Thingy,Sitting,s1975761,,Thingy_s1975761_Sitting_25-09-2023_12-21-22
1695640844125,-0.3671875,-0.33007812,0.8828125,-0.09375,0.03125,0.1875,0.0,0.0,0.0,Thingy,Sitting,s1975761,,Thingy_s1975761_Sitting_25-09-2023_12-21-22
1695640844165,-0.37597656,-0.31933594,0.8671875,-0.09375,-0.03125,0.0625,0.0,0.0,0.0,Thingy,Sitting,s1975761,,Thingy_s1975761_Sitting_25-09-2023_12-21-22
1695640844205,-0.36914062,-0.3251953,0.8701172,0.03125,0.03125,0.0,0.0,0.0,0.0,Thingy,Sitting,s1975761,,Thingy_s1975761_Sitting_25-09-2023_12-21-22
1695640844245,-0.36523438,-0.328125,0.86328125,-0.09375,0.03125,0.0,0.0,0.0,0.0,Thingy,Sitting,s1975761,,Thingy_s1975761_Sitting_25-09-2023_12-21-22
1695640844285,-0.3720703,-0.32128906,0.87597656,-0.09375,0.03125,0.1875,0.0,0.0,0.0,Thingy,Sitting,s1975761,,Thingy_s1975761_Sitting_25-09-2023_12-21-22
1695640844325,-0.36914062,-0.33203125,0.8720703,-0.21875,0.03125,0.0,0.0,0.0,0.0,Thingy,Sitting,s1975761,,Thingy_s1975761_Sitting_25-09-2023_12-21-22
1695640844365,-0.37304688,-0.3232422,0.859375,-0.03125,0.15625,0.125,0.0,0.0,0.0,Thingy,Sitting,s1975761,,Thingy_s1975761_Sitting_25-09-2023_12-21-22
1695640844405,-0.36328125,-0.31933594,0.8642578,-0.09375,0.03125,0.125,0.0,0.0,0.0,Thingy,Sitting,s1975761,,Thingy_s1975761_Sitting_25-09-2023_12-21-22
1695640844445,-0.37597656,-0.32617188,0.8613281,-0.03125,0.03125,0.125,0.0,0.0,0.0,Thingy,Sitting,s1975761,,Thingy_s1975761_Sitting_25-09-2023_12-21-22
1695640844485,-0.36914062,-0.33007812,0.8544922,-0.09375,-0.03125,0.1875,0.0,0.0,0.0,Thingy,Sitting,s1975761,,Thingy_s1975761_Sitting_25-09-2023_12-21-22
1695640844525,-0.36523438,-0.31933594,0.8691406,-0.28125,0.15625,0.25,0.0,0.0,0.0,Thingy,Sitting,s1975761,,Thingy_s1975761_Sitting_25-09-2023_12-21-22
1695640844565,-0.36914062,-0.3330078,0.8808594,-0.09375,0.03125,0.46875,0.0,0.0,0.0,Thingy,Sitting,s1975761,,Thingy_s1975761_Sitting_25-09-2023_12-21-22
1695640844605,-0.38183594,-0.32226562,0.86621094,-0.09375,-0.03125,0.34375,-34.5,4.25,-147.5,Thingy,Sitting,s1975761,,Thingy_s1975761_Sitting_25-09-2023_12-21-22
1695640844645,-0.3779297,-0.32617188,0.8652344,-0.09375,0.03125,0.3125,0.0,0.0,0.0,Thingy,Sitting,s1975761,,Thingy_s1975761_Sitting_25-09-2023_12-21-22
1695640844685,-0.37402344,-0.32128906,0.86816406,-0.03125,0.15625,0.3125,0.0,0.0,0.0,Thingy,Sitting,s1975761,,Thingy_s1975761_Sitting_25-09-2023_12-21-22
1695640844725,-0.36816406,-0.32226562,0.8808594,-0.03125,0.15625,0.3125,0.0,0.0,0.0,Thingy,Sitting,s1975761,,Thingy_s1975761_Sitting_25-09-2023_12-21-22
1695640844765,-0.375,-0.3203125,0.8613281,-0.03125,0.09375,0.25,0.0,0.0,0.0,Thingy,Sitting,s1975761,,Thingy_s1975761_Sitting_25-09-2023_12-21-22
1695640844805,-0.36523438,-0.32421875,0.8613281,-0.09375,0.03125,0.3125,0.0,0.0,0.0,Thingy,Sitting,s1975761,,Thingy_s1975761_Sitting_25-09-2023_12-21-22
1695640844845,-0.3720703,-0.32421875,0.8671875,-0.03125,0.03125,0.34375,0.0,0.0,0.0,Thingy,Sitting,s1975761,,Thingy_s1975761_Sitting_25-09-2023_12-21-22
1695640844885,-0.37695312,-0.3203125,0.8623047,-0.15625,-0.09375,0.1875,0.0,0.0,0.0,Thingy,Sitting,s1975761,,Thingy_s1975761_Sitting_25-09-2023_12-21-22
