timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,recording_id
1695640841485,-0.37109375,-0.3251953,0.8671875,0.15625,0.03125,0.03125,0.0,0.0,0.0,Thingy_s1975761_Sitting_Normal_25-09-2023_12-21-22
1695640841531,-0.3720703,-0.33203125,0.8613281,0.15625,-0.03125,0.03125,0.0,0.0,0.0,Thingy_s1975761_Sitting_Normal_25-09-2023_12-21-22
1695640841553,-0.36816406,-0.3251953,0.8515625,0.21875,0.03125,0.03125,0.0,0.0,0.0,Thingy_s1975761_Sitting_Normal_25-09-2023_12-21-22
1695640841599,-0.37402344,-0.31933594,0.8574219,0.15625,-0.09375,0.03125,-32.25,3.625,-146.625,Thingy_s1975761_Sitting_Normal_25-09-2023_12-21-22
1695640841642,-0.37402344,-0.32421875,0.875,0.03125,-0.09375,-0.03125,0.0,0.0,0.0,Thingy_s1975761_Sitting_Normal_25-09-2023_12-21-22
1695640841688,-0.37597656,-0.3232422,0.8808594,0.21875,-0.03125,-0.15625,0.0,0.0,0.0,Thingy_s1975761_Sitting_Normal_25-09-2023_12-21-22
1695640841713,-0.35742188,-0.328125,0.8623047,0.15625,-0.21875,-0.21875,0.0,0.0,0.0,Thingy_s1975761_Sitting_Normal_25-09-2023_12-21-22
1695640841756,-0.36914062,-0.32714844,0.86328125,0.09375,-0.09375,0.03125,0.0,0.0,0.0,Thingy_s1975761_Sitting_Normal_25-09-2023_12-21-22
1695640841801,-0.3701172,-0.3251953,0.87890625,-0.15625,0.03125,0.09375,0.0,0.0,0.0,Thingy_s1975761_Sitting_Normal_25-09-2023_12-21-22
1695640841845,-0.37109375,-0.32128906,0.8574219,0.03125,0.15625,0.03125,0.0,0.0,0.0,Thingy_s1975761_Sitting_Normal_25-09-2023_12-21-22
1695640841867,-0.3701172,-0.32128906,0.85839844,0.03125,0.03125,-0.03125,0.0,0.0,0.0,Thingy_s1975761_Sitting_Normal_25-09-2023_12-21-22
1695640841915,-0.36035156,-0.3203125,0.8535156,0.15625,0.03125,0.46875,0.0,0.0,0.0,Thingy_s1975761_Sitting_Normal_25-09-2023_12-21-22
1695640841959,-0.3798828,-0.3203125,0.86035156,-0.03125,-0.15625,0.03125,0.0,0.0,0.0,Thingy_s1975761_Sitting_Normal_25-09-2023_12-21-22
1695640842003,-0.3671875,-0.328125,0.86816406,-0.21875,-0.09375,-0.15625,0.0,0.0,0.0,Thingy_s1975761_Sitting_Normal_25-09-2023_12-21-22
1695640842026,-0.37402344,-0.33007812,0.8691406,0.09375,0.03125,-0.09375,0.0,0.0,0.0,Thingy_s1975761_Sitting_Normal_25-09-2023_12-21-22
1695640842070,-0.37402344,-0.31835938,0.8642578,-0.09375,-0.03125,-0.09375,-33.3125,3.625,-146.3125,Thingy_s1975761_Sitting_Normal_25-09-2023_12-21-22
1695640842116,-0.3642578,-0.32226562,0.87109375,0.09375,-0.03125,0.03125,0.0,0.0,0.0,Thingy_s1975761_Sitting_Normal_25-09-2023_12-21-22
1695640842161,-0.3779297,-0.32226562,0.8613281,0.15625,-0.09375,-0.15625,0.0,0.0,0.0,Thingy_s1975761_Sitting_Normal_25-09-2023_12-21-22
1695640842205,-0.37402344,-0.31640625,0.8671875,0.09375,-0.09375,-0.34375,0.0,0.0,0.0,Thingy_s1975761_Sitting_Normal_25-09-2023_12-21-22
1695640842229,-0.37890625,-0.3232422,0.8652344,0.15625,0.03125,-0.34375,0.0,0.0,0.0,Thingy_s1975761_Sitting_Normal_25-09-2023_12-21-22
1695640842296,-0.37109375,-0.31933594,0.86035156,0.21875,-0.15625,-0.21875,0.0,0.0,0.0,Thingy_s1975761_Sitting_Normal_25-09-2023_12-21-22
