timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,recording_id
1695642762318,-0.11206055,-0.9817505,-0.09210205,-2.21875,0.734375,-0.984375,Respeck_s1975761_Standing_Singing_25-09-2023_12-53-23
1695642762374,-0.10888672,-1.0037231,-0.0881958,-0.640625,-1.328125,-1.140625,Respeck_s1975761_Standing_Singing_25-09-2023_12-53-23
1695642762397,-0.11450195,-0.9883423,-0.06866455,-0.859375,-0.828125,-1.078125,Respeck_s1975761_Standing_Singing_25-09-2023_12-53-23
1695642762441,-0.13549805,-0.987854,-0.08453369,-1.640625,-1.375,-0.96875,Respeck_s1975761_Standing_Singing_25-09-2023_12-53-23
1695642762475,-0.12451172,-0.9817505,-0.078430176,-2.6875,-2.21875,-0.859375,Respeck_s1975761_Standing_Singing_25-09-2023_12-53-23
1695642762521,-0.11816406,-0.98321533,-0.08258057,-2.234375,-1.421875,-0.484375,Respeck_s1975761_Standing_Singing_25-09-2023_12-53-23
1695642762554,-0.12768555,-0.9795532,-0.06817627,-2.953125,-1.671875,-0.140625,Respeck_s1975761_Standing_Singing_25-09-2023_12-53-23
1695642762610,-0.11230469,-0.98028564,-0.06964111,-1.921875,-3.515625,0.171875,Respeck_s1975761_Standing_Singing_25-09-2023_12-53-23
1695642762669,-0.123535156,-0.9939575,-0.06817627,-1.890625,-0.65625,0.125,Respeck_s1975761_Standing_Singing_25-09-2023_12-53-23
1695642762677,-0.13110352,-1.003479,-0.094055176,-2.015625,-0.609375,0.5,Respeck_s1975761_Standing_Singing_25-09-2023_12-53-23
1695642762735,-0.118652344,-1.0042114,-0.06085205,1.515625,2.125,1.3125,Respeck_s1975761_Standing_Singing_25-09-2023_12-53-23
1695642762756,-0.1171875,-1.0037231,-0.089416504,0.125,2.875,1.59375,Respeck_s1975761_Standing_Singing_25-09-2023_12-53-23
1695642762803,-0.114990234,-0.9939575,-0.07354736,2.90625,1.921875,1.453125,Respeck_s1975761_Standing_Singing_25-09-2023_12-53-23
