timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,subject_id,notes,recording_id
1695641633162,-0.08935547,-1.0552368,0.036071777,1.109375,11.296875,5.140625,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-34-33
1695641633202,-0.0769043,-1.0320435,-0.036193848,14.21875,-1.140625,5.828125,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-34-33
1695641633242,0.017333984,-1.010315,-0.09063721,0.296875,11.0625,5.84375,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-34-33
1695641633282,-0.064941406,-1.0315552,-0.03277588,-9.65625,4.46875,5.34375,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-34-33
1695641633322,-0.111083984,-1.0496216,-0.10870361,25.53125,17.078125,-1.59375,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-34-33
1695641633362,0.07348633,-0.9692993,0.1786499,-36.90625,13.78125,-2.75,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-34-33
1695641633402,-0.08935547,-1.017395,-0.08917236,20.515625,2.421875,11.046875,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-34-33
1695641633442,0.043701172,-0.9651489,0.035583496,-5.6875,5.328125,-0.859375,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-34-33
1695641633482,-0.04272461,-0.99176025,-0.043762207,7.890625,0.15625,4.5,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-34-33
1695641633522,-0.0126953125,-0.9907837,-0.11578369,5.703125,1.421875,-0.6875,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-34-33
1695641633562,-0.009765625,-1.0801392,-0.0881958,0.328125,2.078125,-0.71875,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-34-33
1695641633602,-0.016357422,-0.99420166,-0.08087158,-3.046875,-0.328125,1.296875,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-34-33
1695641633642,-0.013671875,-1.034729,-0.11065674,-1.796875,1.640625,2.515625,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-34-33
1695641633682,0.032470703,-0.9898071,-0.39801025,25.71875,11.296875,7.25,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-34-33
1695641633722,0.08081055,-1.008606,0.13861084,-22.78125,6.625,0.84375,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-34-33
1695641633762,-0.10571289,-1.0049438,-0.030334473,10.71875,4.046875,4.53125,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-34-33
1695641633802,0.005126953,-1.0923462,0.08343506,-2.59375,-0.765625,1.671875,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-34-33
1695641633842,-0.035888672,-0.99542236,-0.11407471,8.890625,-8.328125,-0.84375,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-34-33
1695641633882,0.072021484,-0.98028564,-0.1741333,-6.046875,-7.984375,-10.140625,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-34-33
1695641633922,-0.0690918,-0.95513916,-0.057434082,3.359375,-1.09375,-5.34375,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-34-33
1695641633962,-0.0041503906,-0.9168091,-0.17730713,3.0625,-0.1875,2.0625,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-34-33
1695641634002,0.031982422,-0.99591064,-0.14654541,-4.75,1.421875,-1.046875,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-34-33
1695641634042,0.029785156,-1.0652466,-0.09674072,-5.46875,3.75,2.625,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-34-33
1695641634082,0.0073242188,-0.9351196,-0.22662354,2.640625,15.09375,11.125,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-34-33
1695641634122,0.19726562,-1.0056763,0.024597168,-18.171875,12.390625,9.046875,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-34-33
1695641634162,-0.08496094,-0.94732666,-0.023254395,8.640625,-7.921875,6.03125,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-34-33
1695641634202,-0.009521484,-1.0293579,-0.047180176,3.359375,-5.5625,-6.046875,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-34-33
1695641634242,0.035888672,-1.0044556,-0.14385986,0.28125,-5.1875,-3.203125,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-34-33
1695641634282,0.015380859,-0.96661377,-0.10797119,-0.578125,-0.640625,-4.515625,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-34-33
1695641634322,-0.038330078,-1.015686,-0.05328369,-0.671875,0.546875,0.28125,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-34-33
1695641634362,0.052246094,-0.93756104,-0.116760254,-0.59375,0.890625,2.921875,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-34-33
1695641634402,0.047851562,-1.0042114,-0.121398926,-3.359375,1.671875,-1.4375,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-34-33
1695641634442,-0.011230469,-1.0159302,-0.08306885,-5.0625,0.84375,1.515625,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-34-33
1695641634482,-0.015625,-1.0752563,0.029724121,-15.0625,9.375,4.21875,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-34-33
1695641634522,0.008056641,-0.93341064,-0.17706299,7.484375,15.90625,12.078125,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-34-33
1695641634562,-0.048583984,-0.9985962,0.10028076,-14.796875,1.140625,-4.390625,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-34-33
1695641634602,0.06762695,-0.9365845,-0.12506104,13.484375,-6.0625,-4.03125,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-34-33
1695641634642,0.017578125,-0.97125244,-0.12799072,2.109375,-0.734375,-2.4375,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-34-33
1695641634682,0.023925781,-1.0222778,-0.04840088,-0.265625,1.203125,-0.34375,Respeck,Sitting,s1975761,,Respeck_s1975761_Sitting_25-09-2023_12-34-33
