timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,recording_id
1695641895945,-0.017333984,0.016784668,-0.99005127,-1.171875,-0.6875,8.15625,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641895990,-0.034423828,0.020690918,-0.9932251,-0.734375,-0.578125,7.421875,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641896056,-0.024169922,0.022644043,-0.99884033,-0.703125,-0.25,5.375,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641896068,-0.049804688,0.016784668,-0.99005127,-0.484375,-0.4375,4.9375,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641896124,-0.052490234,0.01361084,-0.98516846,-0.15625,-0.15625,3.0625,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641896147,-0.036865234,0.014099121,-0.98760986,0.875,0.859375,0.109375,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641896205,-0.03955078,0.014587402,-0.99664307,1.265625,-0.453125,0.421875,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641896226,0.10107422,0.042663574,-1.0222778,13.65625,-12.015625,8.328125,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641896272,-0.010009766,0.057800293,-1.003479,20.953125,-32.25,10.59375,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641896305,-0.0034179688,0.07244873,-1.0032349,-0.953125,-27.234375,13.078125,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641896349,-0.036621094,-0.04547119,-0.90045166,-2.265625,-16.875,0.890625,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641896383,0.07714844,0.06048584,-0.9961548,-5.90625,13.078125,2.828125,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641896428,0.06274414,0.06097412,-0.9805298,1.609375,9.5625,1.171875,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641896461,0.048339844,0.08074951,-0.9927368,-0.09375,13.21875,2.421875,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641896506,0.027832031,0.06585693,-1.0020142,-2.6875,11.984375,0.859375,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641896540,0.028076172,0.062927246,-0.989563,-1.15625,4.578125,0.25,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641896587,0.022460938,0.06072998,-0.99542236,0.796875,-2.140625,0.15625,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641896630,0.107421875,0.08074951,-1.0703735,-2.015625,-30.6875,0.453125,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641896664,0.08935547,0.046813965,-0.8960571,5.328125,-72.046875,3.15625,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641896709,0.16845703,0.06121826,-0.82647705,-6.796875,11.875,1.171875,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641896742,0.11230469,0.050231934,-0.9710083,-3.140625,40.359375,0.828125,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641896800,0.07104492,0.050476074,-1.0169067,2.21875,25.375,4.625,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641896822,0.039794922,0.06756592,-1.0022583,3.109375,11.4375,2.53125,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641896877,0.03955078,0.06048584,-1.0022583,-0.125,2.296875,0.84375,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641896900,0.044189453,0.07293701,-1.0071411,-2.609375,-7.9375,0.234375,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641896945,0.072509766,0.11444092,-1.4016724,2.703125,-78.890625,-1.640625,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641896979,0.061523438,0.1149292,-0.4800415,21.296875,-88.09375,8.890625,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641897024,0.41479492,0.027038574,-0.7984009,-2.515625,-2.03125,-0.140625,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641897057,0.3076172,0.020202637,-0.7241821,-18.046875,63.5625,0.421875,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641897114,0.029785156,0.040222168,-1.3403931,-13.296875,135.375,9.171875,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641897138,0.06347656,0.02532959,-1.0283813,5.25,13.578125,5.875,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641897182,0.051757812,0.04852295,-1.0039673,-0.734375,1.625,1.5625,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641897226,0.057861328,0.061950684,-0.9837036,-2.484375,-1.140625,0.328125,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641897260,0.057861328,0.057556152,-0.9951782,-4.015625,-4.453125,-0.5,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641897305,0.053955078,0.03363037,-1.242981,-6.34375,-34.796875,-0.859375,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641897339,0.1796875,0.055847168,-0.78497314,19.625,-100.03125,-8.8125,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641897384,0.29516602,0.06317139,-0.76031494,-1.9375,11.46875,-0.265625,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641897417,0.19604492,0.023620605,-0.8088989,-12.09375,73.203125,2.078125,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641897473,0.052001953,0.058044434,-1.1870728,1.171875,39.125,7.421875,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641897498,0.06567383,0.054870605,-1.0056763,4.421875,10.4375,3.390625,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641897553,0.060302734,0.050964355,-0.9924927,-0.984375,0.6875,0.78125,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641897575,0.064453125,0.05316162,-0.98883057,-2.890625,-1.078125,0.171875,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641897642,0.061523438,0.05291748,-0.991272,-3.765625,-3.828125,-0.203125,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641897654,0.080566406,0.042419434,-1.020813,-4.0625,-11.625,-0.765625,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641897700,0.11645508,0.027770996,-0.9578247,-1.21875,-68.390625,-1.1875,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641897733,0.21191406,0.039001465,-0.80792236,-0.34375,2.234375,-0.34375,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641897777,0.14672852,0.027526855,-0.9507446,-2.78125,41.765625,-0.875,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641897811,0.07910156,0.03289795,-1.0657349,0.90625,25.640625,1.59375,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641897856,0.07397461,0.04095459,-1.0120239,1.859375,7.875,1.984375,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641897935,0.07910156,0.04168701,-0.9915161,-1.25,-1.140625,0.171875,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641897938,0.0859375,0.03778076,-1.0076294,-3.921875,-8.390625,-0.625,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641897980,0.1003418,0.022399902,-0.98565674,-2.25,-25.25,-0.265625,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641898014,0.14331055,0.02923584,-1.0046997,-1.125,-34.328125,0.046875,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641898059,-0.234375,-0.1519165,-0.98516846,-3.484375,-42.5625,-34.390625,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641898092,0.40185547,-0.012023926,-0.7605591,3.3125,2.046875,-2.546875,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641898138,0.22290039,0.015808105,-0.835022,-0.46875,53.234375,-1.96875,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641898172,0.08300781,0.0099487305,-1.0903931,0.703125,58.109375,0.125,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641898216,0.05444336,0.02532959,-1.0359497,8.5,19.234375,5.65625,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641898273,0.052734375,0.04095459,-1.0181274,2.78125,4.421875,1.5625,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641898295,0.061279297,0.04046631,-0.98321533,-1.265625,0.734375,0.59375,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641898352,0.053466797,0.03753662,-0.9883423,-2.296875,6.015625,1.0,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641898374,0.049804688,0.028503418,-0.9812622,-5.203125,1.03125,2.0,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641898422,0.05029297,0.02947998,-0.9751587,-1.734375,1.5,0.8125,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641898453,0.04711914,0.029968262,-0.97662354,-2.03125,10.34375,1.84375,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641898499,0.029052734,0.027038574,-0.9829712,-1.875,7.125,0.40625,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641898531,0.024902344,0.03265381,-0.987854,-1.140625,9.890625,-0.171875,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641898577,0.008056641,0.024353027,-0.9944458,-0.25,3.09375,-0.71875,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641898609,0.0126953125,0.024108887,-0.991272,-0.625,1.203125,-0.03125,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641898656,0.0073242188,0.0211792,-0.9849243,1.96875,0.046875,-0.515625,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641898689,0.010009766,0.03338623,-0.9932251,-0.28125,2.59375,0.484375,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641898745,0.011474609,0.028503418,-1.0249634,6.546875,-12.71875,-0.96875,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641898768,0.034179688,0.03704834,-0.96954346,8.359375,-20.296875,-0.984375,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641898812,0.10864258,0.041931152,-1.0234985,-0.734375,-14.28125,2.890625,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641898848,0.045166016,0.06072998,-1.1592407,5.328125,-82.078125,1.796875,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641898891,0.23071289,0.08416748,-0.6904907,-1.375,-22.96875,-1.34375,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641898925,0.19311523,0.05340576,-0.8987427,-7.03125,37.859375,-0.6875,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641898971,0.115722656,0.04095459,-1.0029907,-7.703125,54.4375,0.53125,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641899026,0.07446289,0.04046631,-1.0491333,1.28125,19.359375,2.234375,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641899050,0.06591797,0.04046631,-1.0059204,0.71875,6.4375,1.6875,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641899105,0.06323242,0.046569824,-0.99102783,-0.3125,-0.046875,0.5,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641899128,0.06689453,0.039489746,-0.9951782,-0.875,-5.0625,-0.421875,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641899185,0.07714844,0.042907715,-1.0110474,-1.71875,-11.578125,-0.609375,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641899206,0.118896484,0.042175293,-0.9776001,3.640625,-60.96875,-2.4375,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641899251,0.1706543,0.03656006,-0.85162354,-4.953125,22.890625,0.546875,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641899286,0.109375,0.0289917,-1.0488892,-3.734375,33.796875,0.359375,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641899331,0.08105469,0.027038574,-0.97979736,2.09375,16.75,1.796875,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641899364,0.059570312,0.047790527,-1.0115356,3.390625,10.484375,2.296875,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
1695641899408,0.0625,0.04095459,-0.99053955,0.53125,1.703125,0.859375,Respeck_s1975761_Lying down on stomach_Coughing_25-09-2023_12-38-56
