timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id,ind
1695295496447,-0.8720703,0.029296875,0.10058594,38.1875,-95.0,-95.3125,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Thingy_s2047783_Ascending stairs_Normal_21-09-2023_12-25-56,0
1695295496487,-0.85839844,-0.31152344,0.07910156,57.71875,-97.59375,-105.15625,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Thingy_s2047783_Ascending stairs_Normal_21-09-2023_12-25-56,1
1695295496527,-0.58691406,-0.047851562,0.09277344,74.90625,-98.9375,-102.15625,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Thingy_s2047783_Ascending stairs_Normal_21-09-2023_12-25-56,2
1695295496567,-0.43066406,-0.021484375,0.07324219,88.03125,-87.71875,-78.96875,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Thingy_s2047783_Ascending stairs_Normal_21-09-2023_12-25-56,3
1695295496607,-0.3984375,0.048828125,0.24121094,64.59375,-58.84375,-55.84375,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Thingy_s2047783_Ascending stairs_Normal_21-09-2023_12-25-56,4
1695295496647,-0.48339844,-0.14453125,0.30273438,42.4375,-18.09375,-54.0625,-70.1875,4.25,-28.125,Thingy,Ascending stairs,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Thingy_s2047783_Ascending stairs_Normal_21-09-2023_12-25-56,5
1695295496687,-0.42773438,-0.21386719,0.3642578,1.25,25.375,-43.5625,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Thingy_s2047783_Ascending stairs_Normal_21-09-2023_12-25-56,6
1695295496727,-0.52246094,-0.2626953,0.49316406,-5.28125,50.34375,-22.15625,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Thingy_s2047783_Ascending stairs_Normal_21-09-2023_12-25-56,7
1695295496767,-0.61035156,-0.32128906,0.43945312,-4.5,72.25,14.21875,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Thingy_s2047783_Ascending stairs_Normal_21-09-2023_12-25-56,8
1695295496807,-0.6455078,-0.2265625,0.4970703,-16.46875,86.46875,67.625,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Thingy_s2047783_Ascending stairs_Normal_21-09-2023_12-25-56,9
