timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id,ind
1695295252218,0.3347168,0.06951904,-0.8623657,-0.671875,0.109375,-0.40625,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Normal_21-09-2023_12-21-32,11
1695295252258,0.3347168,0.070251465,-0.8596802,-0.75,0.3125,-0.28125,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Normal_21-09-2023_12-21-32,12
1695295252298,0.32739258,0.07269287,-0.8652954,-0.53125,0.265625,-0.375,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Normal_21-09-2023_12-21-32,13
1695295252338,0.33129883,0.07342529,-0.8569946,-0.46875,0.078125,-0.28125,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Normal_21-09-2023_12-21-32,14
1695295252378,0.32299805,0.073913574,-0.87091064,-0.546875,0.40625,-0.34375,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Normal_21-09-2023_12-21-32,36
1695295252418,0.3232422,0.07928467,-0.87042236,-0.578125,0.25,-0.328125,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Normal_21-09-2023_12-21-32,37
1695295252458,0.32250977,0.07904053,-0.86798096,-0.8125,0.09375,-0.40625,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Normal_21-09-2023_12-21-32,38
1695295252498,0.3244629,0.0770874,-0.8677368,-0.8125,-0.015625,-0.390625,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Normal_21-09-2023_12-21-32,39
1695295252538,0.32250977,0.07269287,-0.8652954,-0.5,0.3125,-0.3125,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Normal_21-09-2023_12-21-32,40
1695295252578,0.3232422,0.07928467,-0.86968994,-0.71875,0.15625,-0.4375,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Normal_21-09-2023_12-21-32,41
1695295252618,0.3310547,0.07366943,-0.8694458,-0.765625,0.03125,-0.328125,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Normal_21-09-2023_12-21-32,42
1695295252658,0.32592773,0.078063965,-0.8677368,-0.71875,0.125,-0.421875,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Normal_21-09-2023_12-21-32,43
1695295252698,0.32202148,0.08099365,-0.86798096,-0.609375,0.203125,-0.40625,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Normal_21-09-2023_12-21-32,44
