timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id,ind
1695310469099,0.4284668,-0.31622314,-0.7632446,-0.203125,0.75,-0.765625,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,0
1695310469139,0.41381836,-0.3118286,-0.77789307,-0.125,1.203125,-0.703125,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,1
1695310469179,0.4189453,-0.30474854,-0.7439575,-0.625,2.09375,-1.328125,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,2
1695310469219,0.41015625,-0.31402588,-0.78009033,2.15625,4.421875,-1.78125,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,3
1695310469259,0.42456055,-0.2966919,-0.7732544,1.0,4.421875,-2.703125,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,4
1695310469299,0.40161133,-0.3196411,-0.78863525,1.65625,5.484375,-3.671875,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,5
1695310469339,0.38427734,-0.31011963,-0.77008057,3.65625,3.75,-1.921875,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,6
1695310469379,0.3828125,-0.30914307,-0.79107666,2.609375,3.28125,-0.84375,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,7
1695310469419,0.37426758,-0.30670166,-0.81085205,1.90625,3.453125,-0.84375,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,8
1695310469459,0.3791504,-0.2949829,-0.80841064,0.421875,0.265625,0.65625,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,9
1695310469499,0.38891602,-0.2979126,-0.7984009,-2.46875,0.40625,-0.171875,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,10
1695310469539,0.3798828,-0.30010986,-0.7905884,-0.671875,-0.625,0.28125,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,11
1695310469579,0.38061523,-0.29766846,-0.7827759,-0.84375,-0.859375,0.484375,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,12
1695310469619,0.39453125,-0.2930298,-0.7971802,-0.53125,-0.890625,0.671875,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,13
1695310469659,0.39379883,-0.30548096,-0.7905884,-0.625,-0.890625,0.3125,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,14
1695310469699,0.38867188,-0.29058838,-0.80596924,-1.671875,-0.5,0.265625,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,15
1695310469739,0.39672852,-0.2962036,-0.7737427,-0.8125,-1.0,0.171875,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,16
1695310469779,0.39697266,-0.30352783,-0.7803345,0.203125,0.8125,-0.015625,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,17
1695310469819,0.39282227,-0.29644775,-0.7839966,1.625,1.203125,0.09375,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,18
1695310469859,0.390625,-0.2913208,-0.7901001,2.015625,3.34375,-0.09375,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,19
1695310469899,0.39404297,-0.28619385,-0.77227783,3.1875,4.46875,-0.171875,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,20
1695310469939,0.37963867,-0.2871704,-0.8164673,4.03125,6.015625,0.0,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,21
1695310469979,0.3857422,-0.2703247,-0.8101196,1.046875,4.5,-0.9375,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,22
1695310470019,0.3618164,-0.29278564,-0.8423462,1.0625,3.390625,-1.046875,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,23
1695310470059,0.36865234,-0.27252197,-0.802063,-1.515625,0.078125,-0.59375,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,24
1695310470099,0.36547852,-0.27423096,-0.8213501,-1.125,1.015625,-0.21875,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,25
1695310470139,0.36206055,-0.28497314,-0.8032837,-1.390625,-0.921875,0.3125,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,26
1695310470179,0.3762207,-0.27716064,-0.81256104,-1.40625,-1.015625,0.390625,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,27
1695310470219,0.36523438,-0.28546143,-0.8118286,-1.375,-1.640625,1.109375,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,28
1695310470259,0.375,-0.27716064,-0.81573486,-2.703125,-3.09375,0.828125,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,29
1695310470299,0.37158203,-0.2756958,-0.8023071,-2.546875,-3.65625,1.390625,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,30
1695310470339,0.39379883,-0.2756958,-0.80352783,-4.984375,-3.5625,0.59375,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,31
1695310470379,0.38452148,-0.29205322,-0.76275635,-1.359375,-3.359375,0.921875,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,32
1695310470419,0.39208984,-0.2835083,-0.79644775,-2.078125,-1.21875,0.875,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,33
1695310470459,0.40014648,-0.29107666,-0.77545166,0.390625,-2.84375,1.9375,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,34
1695310470499,0.40771484,-0.28277588,-0.83013916,-2.375,-2.890625,1.265625,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,35
1695310470539,0.41552734,-0.284729,-0.8023071,-4.3125,-5.171875,1.4375,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,36
1695310470579,0.41235352,-0.2913208,-0.79888916,-5.3125,-0.96875,-1.390625,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,37
1695310470619,0.38671875,-0.3015747,-0.7437134,-4.203125,-1.421875,0.65625,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,38
1695310470659,0.41552734,-0.2930298,-0.77178955,-1.484375,1.546875,0.46875,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,39
1695310470699,0.4116211,-0.2942505,-0.7769165,-2.40625,1.03125,0.390625,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,40
1695310470739,0.4260254,-0.30108643,-0.79034424,-1.0,2.265625,-1.078125,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,41
1695310470779,0.4086914,-0.30010986,-0.7715454,0.359375,2.40625,-0.84375,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,42
1695310470819,0.4116211,-0.29815674,-0.80670166,-1.234375,2.578125,-1.75,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,43
1695310470859,0.39013672,-0.3057251,-0.77545166,-0.953125,1.21875,-0.75,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,44
1695310470899,0.4025879,-0.30230713,-0.7949829,-1.546875,1.171875,-0.953125,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,45
1695310470939,0.3972168,-0.30181885,-0.78302,-2.0625,0.421875,-0.671875,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,46
1695310470979,0.40112305,-0.30596924,-0.7761841,-0.71875,0.875,-0.9375,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,47
1695310471019,0.39331055,-0.29937744,-0.77227783,0.4375,0.515625,-0.328125,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,48
1695310471059,0.3918457,-0.29840088,-0.7737427,1.8125,3.078125,-0.46875,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,49
1695310471099,0.40014648,-0.30548096,-0.83135986,0.125,1.890625,-0.640625,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,50
1695310471139,0.38427734,-0.30621338,-0.78912354,-2.609375,-0.5,-0.953125,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,51
1695310471179,0.39379883,-0.3027954,-0.78790283,-0.25,-0.09375,-0.125,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,52
1695310471219,0.3840332,-0.30670166,-0.7803345,-1.625,-0.5,0.03125,Respeck,Lying down on stomach,-1,s2047783,,X:\Projects\A-work\UoE\Y4\PDIOT\pdiot-data\2023\s2047783\Respeck_s2047783_Lying down on stomach_Singing_21-09-2023_16-35-07,53
