timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes
1696245986089,-0.6279297,-0.005859375,0.7861328,-0.40625,-0.3125,-0.28125,0.0,0.0,0.0,Thingy,Lying down on left,-1,s2091784,
1696245986133,-0.62402344,0.0078125,0.79785156,-0.21875,0.0625,-0.28125,0.0,0.0,0.0,Thingy,Lying down on left,-1,s2091784,
1696245986156,-0.62109375,0.0087890625,0.79003906,0.1875,-0.1875,-0.09375,0.0,0.0,0.0,Thingy,Lying down on left,-1,s2091784,
1696245986200,-0.6269531,-0.001953125,0.7988281,0.5625,-0.125,0.21875,0.0,0.0,0.0,Thingy,Lying down on left,-1,s2091784,
1696245986234,-0.61621094,0.0029296875,0.80078125,-0.125,-0.5625,-0.34375,0.0,0.0,0.0,Thingy,Lying down on left,-1,s2091784,
1696245986279,-0.6201172,0.0146484375,0.7910156,-0.1875,-0.4375,0.03125,0.0,0.0,0.0,Thingy,Lying down on left,-1,s2091784,
1696245986313,-0.61621094,0.0078125,0.8027344,0.3125,-0.125,0.09375,0.0,0.0,0.0,Thingy,Lying down on left,-1,s2091784,
1696245986361,-0.62597656,0.0107421875,0.79296875,0.125,-0.3125,0.21875,0.0,0.0,0.0,Thingy,Lying down on left,-1,s2091784,
1696245986403,-0.6171875,0.0048828125,0.7998047,-0.34375,-0.3125,-0.15625,-60.125,-7.75,-110.3125,Thingy,Lying down on left,-1,s2091784,
1696245986448,-0.6152344,0.005859375,0.8027344,-0.21875,-0.1875,0.09375,0.0,0.0,0.0,Thingy,Lying down on left,-1,s2091784,
1696245986493,-0.625,0.0146484375,0.7988281,0.3125,0.25,0.40625,0.0,0.0,0.0,Thingy,Lying down on left,-1,s2091784,
1696245986515,-0.6230469,0.0068359375,0.80078125,-0.125,-0.125,0.09375,0.0,0.0,0.0,Thingy,Lying down on left,-1,s2091784,
1696245986594,-0.6308594,0.00390625,0.79003906,-0.21875,-0.25,-0.09375,0.0,0.0,0.0,Thingy,Lying down on left,-1,s2091784,
1696245986596,-0.625,0.0048828125,0.78125,0.125,0.0,0.21875,0.0,0.0,0.0,Thingy,Lying down on left,-1,s2091784,
1696245986639,-0.63183594,-0.005859375,0.7939453,-0.28125,0.1875,0.15625,0.0,0.0,0.0,Thingy,Lying down on left,-1,s2091784,
1696245986673,-0.6201172,0.001953125,0.79589844,-0.28125,-0.25,0.03125,0.0,0.0,0.0,Thingy,Lying down on left,-1,s2091784,
1696245986718,-0.62402344,-0.0009765625,0.7861328,0.5,-0.6875,0.59375,0.0,0.0,0.0,Thingy,Lying down on left,-1,s2091784,
1696245986763,-0.62109375,-0.001953125,0.7998047,-0.34375,-0.0625,-0.09375,0.0,0.0,0.0,Thingy,Lying down on left,-1,s2091784,
1696245986808,-0.61816406,0.01171875,0.79589844,-0.71875,-0.125,-0.5,0.0,0.0,0.0,Thingy,Lying down on left,-1,s2091784,
1696245986853,-0.62109375,0.0048828125,0.7939453,-0.1875,-0.0625,0.03125,0.0,0.0,0.0,Thingy,Lying down on left,-1,s2091784,
1696245986876,-0.62597656,0.00390625,0.7861328,0.0,-0.3125,0.53125,0.0,0.0,0.0,Thingy,Lying down on left,-1,s2091784,
1696245986920,-0.62109375,0.0087890625,0.81152344,-0.1875,-0.125,0.21875,-60.0,-6.875,-109.875,Thingy,Lying down on left,-1,s2091784,
1696245986954,-0.6220703,0.0107421875,0.7988281,-0.0625,-0.5625,-0.28125,0.0,0.0,0.0,Thingy,Lying down on left,-1,s2091784,
1696245986999,-0.62109375,0.01171875,0.7919922,0.625,-0.0625,0.28125,0.0,0.0,0.0,Thingy,Lying down on left,-1,s2091784,
1696245987033,-0.6171875,0.0126953125,0.7871094,0.125,-0.1875,0.21875,0.0,0.0,0.0,Thingy,Lying down on left,-1,s2091784,
1696245987078,-0.61816406,0.0029296875,0.7949219,-0.0625,-0.5625,0.09375,0.0,0.0,0.0,Thingy,Lying down on left,-1,s2091784,
1696245987123,-0.6152344,0.0107421875,0.8027344,-0.0625,-0.0625,-0.15625,0.0,0.0,0.0,Thingy,Lying down on left,-1,s2091784,
1696245987168,-0.61816406,0.0107421875,0.80078125,0.0,0.65625,-0.15625,0.0,0.0,0.0,Thingy,Lying down on left,-1,s2091784,
1696245987213,-0.6171875,0.0087890625,0.8027344,0.0,0.59375,-0.21875,0.0,0.0,0.0,Thingy,Lying down on left,-1,s2091784,
1696245987235,-0.6142578,0.0078125,0.8095703,0.0,0.375,-0.40625,0.0,0.0,0.0,Thingy,Lying down on left,-1,s2091784,
1696245987280,-0.61621094,0.0029296875,0.8066406,0.125,0.90625,-0.28125,0.0,0.0,0.0,Thingy,Lying down on left,-1,s2091784,
1696245987314,-0.62597656,0.0107421875,0.7988281,-0.21875,1.09375,-0.09375,0.0,0.0,0.0,Thingy,Lying down on left,-1,s2091784,
1696245987359,-0.6220703,0.009765625,0.8017578,0.125,0.78125,0.21875,0.0,0.0,0.0,Thingy,Lying down on left,-1,s2091784,
1696245987392,-0.6220703,0.0009765625,0.8017578,0.375,0.1875,0.46875,-61.5,-6.125,-110.875,Thingy,Lying down on left,-1,s2091784,
1696245987438,-0.62597656,-0.0078125,0.8017578,-0.78125,0.78125,-0.21875,0.0,0.0,0.0,Thingy,Lying down on left,-1,s2091784,
1696245987482,-0.6298828,0.005859375,0.7871094,-0.96875,0.78125,-0.5,0.0,0.0,0.0,Thingy,Lying down on left,-1,s2091784,
1696245987528,-0.6376953,0.00390625,0.7998047,0.0625,0.25,0.15625,0.0,0.0,0.0,Thingy,Lying down on left,-1,s2091784,
