timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes
1696248969076,0.0036621094,-0.9585571,0.2970581,-1.09375,-0.421875,-0.125,Respeck,Sitting,-1,s2091784,
1696248969123,0.0036621094,-0.95806885,0.29632568,-0.71875,-0.9375,-0.203125,Respeck,Sitting,-1,s2091784,
1696248969152,0.001953125,-0.944397,0.29315186,-0.9375,-0.6875,-0.125,Respeck,Sitting,-1,s2091784,
1696248969218,0.0007324219,-0.9417114,0.2970581,-1.0,-0.921875,-0.40625,Respeck,Sitting,-1,s2091784,
1696248969286,0.0029296875,-0.9614868,0.2909546,-1.359375,-0.46875,-0.796875,Respeck,Sitting,-1,s2091784,
1696248969305,-0.0007324219,-0.9585571,0.29486084,-1.6875,-0.21875,-1.109375,Respeck,Sitting,-1,s2091784,
1696248969349,-0.0012207031,-0.9421997,0.3053589,-1.390625,-0.78125,-0.75,Respeck,Sitting,-1,s2091784,
1696248969362,-0.010253906,-0.94659424,0.30828857,-0.625,-1.0625,-0.515625,Respeck,Sitting,-1,s2091784,
1696248969392,-0.0021972656,-0.9468384,0.2946167,-0.375,-0.203125,0.03125,Respeck,Sitting,-1,s2091784,
1696248969437,-0.0012207031,-0.96051025,0.29974365,-0.328125,-0.546875,-0.125,Respeck,Sitting,-1,s2091784,
1696248969482,-0.01586914,-0.9492798,0.2970581,0.109375,-2.71875,0.8125,Respeck,Sitting,-1,s2091784,
1696248969512,-0.005859375,-0.9439087,0.2999878,0.9375,-3.140625,1.6875,Respeck,Sitting,-1,s2091784,
1696248969557,0.004638672,-0.9500122,0.30267334,0.09375,-1.25,0.328125,Respeck,Sitting,-1,s2091784,
1696248969604,-0.008300781,-0.9590454,0.2999878,-0.765625,-0.96875,-0.234375,Respeck,Sitting,-1,s2091784,
1696248969636,0.0029296875,-0.95513916,0.29510498,-0.40625,-0.140625,-0.328125,Respeck,Sitting,-1,s2091784,
1696248969680,0.0061035156,-0.9480591,0.29266357,-1.21875,0.296875,-0.34375,Respeck,Sitting,-1,s2091784,
1696248969753,-0.0007324219,-0.93536377,0.291687,-0.4375,-0.28125,-0.359375,Respeck,Sitting,-1,s2091784,
1696248969758,-0.0063476562,-0.9534302,0.30438232,0.625,-0.15625,0.421875,Respeck,Sitting,-1,s2091784,
1696248969797,-0.0063476562,-0.9553833,0.29803467,0.703125,-0.1875,0.25,Respeck,Sitting,-1,s2091784,
1696248969827,0.005859375,-0.94854736,0.29364014,-0.046875,-0.9375,0.046875,Respeck,Sitting,-1,s2091784,
1696248969885,0.004638672,-0.95562744,0.2987671,0.75,-1.59375,0.171875,Respeck,Sitting,-1,s2091784,
1696248969916,-0.0048828125,-0.9480591,0.2814331,0.484375,-1.0625,0.109375,Respeck,Sitting,-1,s2091784,
1696248969947,-0.0087890625,-0.9480591,0.2843628,-0.1875,-0.875,-0.203125,Respeck,Sitting,-1,s2091784,
1696248970024,0.0012207031,-0.9500122,0.2958374,-0.1875,-1.359375,0.171875,Respeck,Sitting,-1,s2091784,
1696248970071,0.011230469,-0.9607544,0.29974365,0.359375,-1.0625,-0.109375,Respeck,Sitting,-1,s2091784,
1696248970073,-0.004638672,-0.9517212,0.29071045,1.078125,-0.109375,-0.109375,Respeck,Sitting,-1,s2091784,
1696248970112,-0.0056152344,-0.9524536,0.29315186,-0.09375,-1.453125,-0.3125,Respeck,Sitting,-1,s2091784,
