timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes
1696242409605,0.46484375,-0.8130493,0.30828857,0.453125,-1.921875,-0.453125,Respeck,Descending stairs,-1,s2091784,
1696242409652,0.42993164,-0.7822876,0.30438232,0.609375,1.78125,-1.625,Respeck,Descending stairs,-1,s2091784,
1696242409695,0.421875,-0.77471924,0.33709717,2.4375,2.78125,-1.359375,Respeck,Descending stairs,-1,s2091784,
1696242409733,0.43969727,-0.7925415,0.30169678,4.796875,1.921875,-2.21875,Respeck,Descending stairs,-1,s2091784,
1696242409773,0.41308594,-0.7815552,0.27215576,5.78125,2.71875,-3.984375,Respeck,Descending stairs,-1,s2091784,
1696242409817,0.40649414,-0.77301025,0.28411865,4.640625,2.953125,-4.078125,Respeck,Descending stairs,-1,s2091784,
1696242409900,0.38671875,-0.74664307,0.26898193,4.125,4.46875,-3.59375,Respeck,Descending stairs,-1,s2091784,
1696242409904,0.42871094,-0.6838989,0.23797607,4.734375,5.734375,-2.328125,Respeck,Descending stairs,-1,s2091784,
1696242409920,0.3515625,-0.6099243,0.24310303,6.71875,5.5625,-3.65625,Respeck,Descending stairs,-1,s2091784,
1696242409965,0.3010254,-0.63897705,0.25286865,8.453125,6.53125,-4.390625,Respeck,Descending stairs,-1,s2091784,
1696242410010,0.39086914,-0.7630005,0.28778076,3.71875,-3.75,-10.0,Respeck,Descending stairs,-1,s2091784,
1696242410040,0.35986328,-0.7788696,0.32000732,1.546875,-5.84375,-4.125,Respeck,Descending stairs,-1,s2091784,
1696242410085,0.34887695,-0.7893677,0.27386475,-1.859375,-4.59375,-3.03125,Respeck,Descending stairs,-1,s2091784,
1696242410130,0.40673828,-1.0054321,0.20037842,-1.71875,-12.46875,-4.65625,Respeck,Descending stairs,-1,s2091784,
1696242410174,0.7043457,-1.505188,0.1552124,-6.5625,-17.46875,2.9375,Respeck,Descending stairs,-1,s2091784,
1696242410212,0.52905273,-1.0408325,0.16131592,-13.6875,1.375,0.234375,Respeck,Descending stairs,-1,s2091784,
1696242410250,0.5905762,-0.9812622,0.23406982,-1.5,3.34375,-4.140625,Respeck,Descending stairs,-1,s2091784,
1696242410280,0.4868164,-1.0960083,0.3114624,-5.25,-6.34375,-2.453125,Respeck,Descending stairs,-1,s2091784,
1696242410325,0.35546875,-1.0159302,0.22088623,-5.203125,6.40625,-0.859375,Respeck,Descending stairs,-1,s2091784,
1696242410370,0.39160156,-0.89141846,0.11932373,-2.21875,-3.25,-1.78125,Respeck,Descending stairs,-1,s2091784,
1696242410400,0.43847656,-0.84820557,0.14935303,-3.078125,-4.984375,0.890625,Respeck,Descending stairs,-1,s2091784,
1696242410445,0.34033203,-0.75616455,0.14178467,1.609375,13.4375,0.171875,Respeck,Descending stairs,-1,s2091784,
