timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,ind
1696250795800,-0.4987793,0.04534912,0.8744507,0.359375,-1.09375,-0.15625,Respeck,Lying down back,-1,s2091784,,46
1696250795840,-0.4951172,0.04901123,0.8583374,-1.421875,-1.203125,-0.609375,Respeck,Lying down back,-1,s2091784,,47
1696250795880,-0.4946289,0.042175293,0.855896,-1.46875,-0.328125,-0.28125,Respeck,Lying down back,-1,s2091784,,48
1696250795920,-0.49121094,0.043151855,0.8578491,-1.6875,0.734375,0.359375,Respeck,Lying down back,-1,s2091784,,49
1696250795960,-0.49291992,0.03729248,0.8678589,-1.03125,1.078125,-0.046875,Respeck,Lying down back,-1,s2091784,,50
1696250796000,-0.5019531,0.034851074,0.9098511,2.921875,-0.328125,0.515625,Respeck,Lying down back,-1,s2091784,,51
1696250796040,-0.5036621,0.027282715,0.88568115,0.5625,-1.3125,0.34375,Respeck,Lying down back,-1,s2091784,,52
1696250796080,-0.5,0.03265381,0.8751831,-0.046875,-0.875,-0.28125,Respeck,Lying down back,-1,s2091784,,53
1696250796120,-0.49047852,0.038513184,0.86517334,-1.234375,-1.046875,-0.703125,Respeck,Lying down back,-1,s2091784,,54
1696250796160,-0.48168945,0.043640137,0.852478,-1.34375,-0.375,0.109375,Respeck,Lying down back,-1,s2091784,,55
1696250796200,-0.49023438,0.04876709,0.85980225,-1.78125,1.421875,-0.078125,Respeck,Lying down back,-1,s2091784,,56
1696250796240,-0.49243164,0.034606934,0.87957764,-1.15625,0.90625,-0.5,Respeck,Lying down back,-1,s2091784,,57
1696250796280,-0.5107422,0.020935059,0.92352295,3.25,-0.65625,0.625,Respeck,Lying down back,-1,s2091784,,58
1696250796320,-0.49658203,0.030700684,0.9008179,2.4375,-1.03125,0.484375,Respeck,Lying down back,-1,s2091784,,59
1696250796360,-0.4892578,0.036315918,0.86273193,-1.671875,-0.328125,-0.390625,Respeck,Lying down back,-1,s2091784,,60
1696250796400,-0.47753906,0.042175293,0.857605,-1.625,-1.921875,-0.59375,Respeck,Lying down back,-1,s2091784,,61
1696250796440,-0.4777832,0.045837402,0.8666382,-1.09375,-0.109375,0.0625,Respeck,Lying down back,-1,s2091784,,62
1696250796480,-0.49316406,0.034118652,0.8756714,-1.25,1.421875,0.109375,Respeck,Lying down back,-1,s2091784,,63
1696250796520,-0.5065918,0.031188965,0.90448,1.828125,0.4375,0.328125,Respeck,Lying down back,-1,s2091784,,64
1696250796560,-0.49389648,0.02557373,0.8908081,1.046875,-0.84375,0.3125,Respeck,Lying down back,-1,s2091784,,65
1696250796600,-0.49291992,0.04046631,0.87786865,0.203125,-1.890625,0.0,Respeck,Lying down back,-1,s2091784,,66
1696250796640,-0.49438477,0.022155762,0.84295654,-2.859375,-0.953125,-0.5,Respeck,Lying down back,-1,s2091784,,67
1696250796680,-0.4873047,0.030700684,0.88812256,-0.546875,0.046875,-0.171875,Respeck,Lying down back,-1,s2091784,,68
