timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes
1696249108114,0.71777344,-0.0022583008,0.7133179,2.046875,-3.484375,0.09375,Respeck,Lying down right,-1,s2091784,
1696249108159,0.71362305,0.0006713867,0.69818115,1.609375,-0.59375,0.5625,Respeck,Lying down right,-1,s2091784,
1696249108205,0.72216797,-0.0071411133,0.6947632,0.1875,-0.46875,0.625,Respeck,Lying down right,-1,s2091784,
1696249108234,0.720459,-0.004211426,0.6950073,-1.34375,-0.4375,0.0,Respeck,Lying down right,-1,s2091784,
1696249108281,0.7158203,-0.010314941,0.6774292,-0.921875,-0.796875,-0.59375,Respeck,Lying down right,-1,s2091784,
1696249108326,0.704834,-0.006652832,0.6893921,-1.546875,-0.9375,0.125,Respeck,Lying down right,-1,s2091784,
1696249108356,0.7180176,-0.0044555664,0.6989136,0.234375,-1.484375,0.40625,Respeck,Lying down right,-1,s2091784,
1696249108399,0.7182617,0.0006713867,0.6930542,0.3125,-0.59375,0.46875,Respeck,Lying down right,-1,s2091784,
1696249108445,0.7194824,0.0053100586,0.6889038,-0.53125,-1.703125,0.03125,Respeck,Lying down right,-1,s2091784,
1696249108476,0.71191406,-0.0025024414,0.6937866,-0.5,-0.875,0.21875,Respeck,Lying down right,-1,s2091784,
1696249108520,0.71875,-0.009094238,0.7015991,0.9375,-1.265625,0.15625,Respeck,Lying down right,-1,s2091784,
1696249108564,0.7167969,0.0053100586,0.6779175,-1.265625,-0.625,0.328125,Respeck,Lying down right,-1,s2091784,
1696249108635,0.7331543,0.009460449,0.6937866,-2.15625,-0.9375,0.546875,Respeck,Lying down right,-1,s2091784,
1696249108647,0.7565918,0.0065307617,0.7260132,2.234375,-2.734375,1.421875,Respeck,Lying down right,-1,s2091784,
1696249108686,0.734375,0.023376465,0.70111084,3.234375,-0.03125,2.03125,Respeck,Lying down right,-1,s2091784,
1696249108744,0.70825195,0.03314209,0.6742554,2.609375,0.03125,1.09375,Respeck,Lying down right,-1,s2091784,
1696249108793,0.66015625,-0.0064086914,0.68255615,0.71875,-0.375,-0.65625,Respeck,Lying down right,-1,s2091784,
1696249108806,0.63256836,-0.032043457,0.7164917,-1.0,4.609375,-0.46875,Respeck,Lying down right,-1,s2091784,
1696249108835,0.689209,-0.034973145,0.69744873,-3.34375,0.375,0.109375,Respeck,Lying down right,-1,s2091784,
1696249108880,0.75,-0.02154541,0.71429443,0.8125,-5.046875,-0.125,Respeck,Lying down right,-1,s2091784,
1696249108909,0.7697754,-0.00079345703,0.70526123,-2.265625,-0.734375,-0.875,Respeck,Lying down right,-1,s2091784,
1696249108954,0.7236328,0.004333496,0.68182373,-2.390625,1.390625,-0.75,Respeck,Lying down right,-1,s2091784,
1696249109000,0.69970703,-0.007873535,0.6884155,1.203125,2.6875,-0.28125,Respeck,Lying down right,-1,s2091784,
1696249109029,0.7312012,-0.013977051,0.6727905,5.34375,2.28125,-0.1875,Respeck,Lying down right,-1,s2091784,
1696249109075,0.7421875,0.00091552734,0.66815186,-1.109375,-0.84375,-0.078125,Respeck,Lying down right,-1,s2091784,
1696249109120,0.74975586,-0.003479004,0.70184326,-3.234375,-0.265625,-0.046875,Respeck,Lying down right,-1,s2091784,
1696249109149,0.7167969,-0.006652832,0.7098999,-0.015625,0.640625,0.1875,Respeck,Lying down right,-1,s2091784,
1696249109194,0.7089844,0.0038452148,0.6754761,-2.984375,1.6875,0.265625,Respeck,Lying down right,-1,s2091784,
1696249109240,0.7141113,0.015075684,0.6774292,-1.578125,2.078125,-0.65625,Respeck,Lying down right,-1,s2091784,
1696249109269,0.7338867,0.0036010742,0.6696167,-1.890625,2.078125,-0.796875,Respeck,Lying down right,-1,s2091784,
