timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,ind
1696250647446,0.024169922,-1.0037231,-0.002746582,-1.0,-0.96875,-2.515625,Respeck,Standing,-1,s2091784,,31
1696250647486,0.020751953,-1.0010376,-0.0049438477,-0.21875,0.375,-0.25,Respeck,Standing,-1,s2091784,,32
1696250647526,0.0073242188,-0.9873657,-0.019836426,-1.171875,0.078125,-0.328125,Respeck,Standing,-1,s2091784,,33
1696250647566,0.0031738281,-0.99053955,-0.004699707,-0.671875,-0.375,-1.515625,Respeck,Standing,-1,s2091784,,34
1696250647606,0.011474609,-0.99224854,-0.0012817383,-1.203125,-0.25,-0.375,Respeck,Standing,-1,s2091784,,35
1696250647646,0.011962891,-0.98760986,-0.016662598,0.90625,1.515625,0.9375,Respeck,Standing,-1,s2091784,,36
1696250647686,0.012939453,-0.9788208,-0.015686035,0.8125,1.421875,0.953125,Respeck,Standing,-1,s2091784,,37
1696250647726,0.022705078,-1.019104,-0.046203613,-3.15625,-1.109375,-0.078125,Respeck,Standing,-1,s2091784,,38
1696250647766,0.017333984,-1.034729,-0.0115356445,-0.0625,-3.625,-0.421875,Respeck,Standing,-1,s2091784,,39
1696250647806,0.0126953125,-0.9854126,-0.00982666,0.484375,0.921875,1.65625,Respeck,Standing,-1,s2091784,,40
1696250647846,0.0087890625,-0.9907837,-0.030334473,-1.265625,-1.9375,0.484375,Respeck,Standing,-1,s2091784,,41
1696250647886,0.0068359375,-0.99224854,-0.0256958,-1.0625,-3.921875,-0.9375,Respeck,Standing,-1,s2091784,,42
1696250647926,0.008056641,-1.0071411,-0.011779785,-0.609375,-0.140625,-0.296875,Respeck,Standing,-1,s2091784,,43
1696250647966,0.012451172,-0.99005127,-0.02960205,-1.171875,-0.703125,-0.015625,Respeck,Standing,-1,s2091784,,44
1696250648006,0.01586914,-0.9961548,-0.016174316,-2.0,-1.78125,-1.375,Respeck,Standing,-1,s2091784,,45
1696250648046,0.018066406,-1.000061,-0.006164551,-0.5,0.265625,-0.484375,Respeck,Standing,-1,s2091784,,46
1696250648086,-0.0087890625,-0.9963989,-0.002746582,-0.734375,1.859375,0.390625,Respeck,Standing,-1,s2091784,,47
1696250648126,0.010986328,-0.9976196,-0.02960205,-0.203125,-2.234375,-0.21875,Respeck,Standing,-1,s2091784,,48
1696250648166,0.027832031,-1.00177,-0.012756348,-0.078125,-1.140625,-0.734375,Respeck,Standing,-1,s2091784,,49
1696250648206,0.018066406,-1.0044556,-0.027893066,-0.0625,0.109375,0.015625,Respeck,Standing,-1,s2091784,,50
1696250648246,0.0075683594,-0.9963989,-0.015930176,-0.15625,-1.09375,-0.265625,Respeck,Standing,-1,s2091784,,51
1696250648286,0.0021972656,-0.9949341,-0.0095825195,-1.390625,-1.734375,-0.6875,Respeck,Standing,-1,s2091784,,52
1696250648326,0.0014648438,-0.99786377,-0.00982666,-0.921875,-1.96875,-0.609375,Respeck,Standing,-1,s2091784,,53
1696250648366,0.009033203,-0.99346924,-0.006164551,0.34375,-0.9375,0.359375,Respeck,Standing,-1,s2091784,,54
1696250648406,0.006591797,-0.9898071,-0.012023926,-0.40625,-0.53125,0.1875,Respeck,Standing,-1,s2091784,,55
1696250648446,0.0075683594,-1.0029907,-0.018127441,-1.453125,-2.1875,-0.65625,Respeck,Standing,-1,s2091784,,56
1696250648486,0.009521484,-0.9963989,-0.010559082,-0.859375,-0.859375,-0.046875,Respeck,Standing,-1,s2091784,,57
1696250648526,0.010986328,-1.0066528,-0.019592285,-0.03125,-0.359375,0.265625,Respeck,Standing,-1,s2091784,,58
1696250648566,0.0087890625,-0.99298096,-0.0154418945,-1.6875,-1.234375,-0.390625,Respeck,Standing,-1,s2091784,,59
1696250648606,-0.0014648438,-1.0066528,0.0033569336,-1.28125,-2.5,-0.4375,Respeck,Standing,-1,s2091784,,60
