timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes
1696246514955,-0.89160156,-0.1796875,0.62890625,14.65625,102.25,41.15625,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2091784,
1696246514990,-0.87597656,-0.171875,0.5517578,32.875,118.34375,36.15625,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2091784,
1696246515058,-0.6171875,-0.15332031,0.38476562,41.59375,126.53125,36.875,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2091784,
1696246515060,-0.69921875,-0.0390625,0.32226562,62.28125,124.875,27.125,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2091784,
1696246515102,-0.8486328,-0.00390625,0.31152344,77.0,121.15625,10.46875,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2091784,
1696246515135,-1.0410156,0.10058594,0.2861328,49.28125,111.875,2.34375,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2091784,
1696246515181,-0.79003906,0.06542969,0.36914062,34.6875,63.40625,35.34375,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2091784,
1696246515226,-0.75390625,-0.001953125,0.2685547,28.90625,65.96875,15.8125,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2091784,
1696246515260,-0.98046875,-0.0068359375,0.25585938,-31.09375,62.375,-13.40625,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2091784,
1696246515304,-0.9472656,-0.07421875,0.20800781,-57.53125,33.09375,-8.53125,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2091784,
1696246515350,-1.0693359,0.06640625,0.18066406,23.875,7.8125,-8.78125,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2091784,
1696246515394,-1.0019531,0.040039062,-0.0146484375,39.9375,-7.75,-7.375,-81.125,-15.4375,-152.0,Thingy,Miscellaneous movements,-1,s2091784,
1696246515417,-0.9892578,0.10644531,0.0390625,17.125,8.3125,-14.9375,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2091784,
1696246515462,-0.98339844,0.08886719,-0.00390625,1.0625,-1.34375,-5.0,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2091784,
1696246515496,-0.9941406,-0.041992188,0.06542969,-10.90625,7.625,4.90625,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2091784,
1696246515541,-0.99121094,-0.048828125,0.14160156,-28.25,6.84375,-9.03125,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2091784,
1696246515575,-1.0009766,0.009765625,0.09375,-0.96875,-6.90625,-4.3125,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2091784,
1696246515619,-0.97558594,-0.047851562,0.047851562,-6.09375,-9.21875,-1.875,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2091784,
1696246515664,-0.9628906,-0.03125,0.12597656,-5.78125,-10.625,-5.71875,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2091784,
1696246515710,-0.9248047,-0.036132812,0.09765625,-12.0625,-28.3125,-6.34375,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2091784,
1696246515755,-0.9941406,0.018554688,0.20800781,-8.59375,-26.78125,-7.78125,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2091784,
1696246515777,-0.8466797,-0.06640625,0.07421875,-21.03125,-76.09375,-1.5625,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2091784,
1696246515822,-0.9609375,-0.056640625,0.2685547,-2.53125,-51.75,-7.125,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2091784,
1696246515868,-1.0908203,-0.12207031,0.25976562,-87.75,-92.28125,-10.40625,-81.875,-15.6875,-147.8125,Thingy,Miscellaneous movements,-1,s2091784,
1696246515901,-0.89453125,-0.091796875,0.40820312,-51.625,-69.03125,-22.03125,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2091784,
1696246515991,-0.8496094,-0.1484375,0.38085938,-35.6875,-79.28125,-21.65625,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2091784,
1696246515993,-0.7685547,-0.17675781,0.4248047,-42.09375,-73.1875,-34.34375,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2091784,
1696246516024,-0.80371094,-0.19042969,0.47070312,-51.78125,-67.125,-33.25,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2091784,
1696246516069,-0.83496094,-0.2578125,0.44726562,-22.625,-84.78125,-36.78125,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2091784,
1696246516115,-0.7832031,-0.17675781,0.4765625,-5.53125,-79.90625,-37.34375,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2091784,
1696246516136,-0.81347656,-0.12011719,0.5527344,5.28125,-80.6875,-36.90625,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2091784,
1696246516182,-0.75390625,-0.13964844,0.6816406,-0.59375,-78.625,-37.6875,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2091784,
1696246516216,-0.70214844,-0.16308594,0.6982422,3.75,-78.5625,-38.1875,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2091784,
1696246516261,-0.7158203,-0.29003906,0.7470703,-0.59375,-72.625,-25.6875,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2091784,
1696246516295,-0.6777344,-0.5410156,0.70214844,-16.09375,-63.90625,-21.03125,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2091784,
1696246516340,-0.7207031,-0.45996094,0.8144531,-13.34375,-40.09375,-25.6875,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2091784,
1696246516384,-0.65527344,-0.4033203,0.7841797,-11.34375,-41.3125,-19.625,-81.75,-23.8125,-128.3125,Thingy,Miscellaneous movements,-1,s2091784,
1696246516429,-0.6230469,-0.2685547,0.9013672,-4.6875,-29.96875,-14.09375,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2091784,
1696246516475,-0.44628906,-0.4248047,0.82714844,0.9375,-25.03125,-8.46875,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2091784,
1696246516497,-0.5449219,-0.390625,0.8378906,3.6875,-20.4375,-8.65625,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2091784,
1696246516542,-0.5761719,-0.38671875,0.82910156,0.09375,-14.03125,-1.6875,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2091784,
1696246516576,-0.5361328,-0.29785156,0.8095703,4.53125,-12.4375,-2.84375,0.0,0.0,0.0,Thingy,Miscellaneous movements,-1,s2091784,
