timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,ind
1696248627594,0.08154297,-0.066223145,-0.99884033,-0.03125,-0.6875,-0.046875,Respeck,Lying down on stomach,-1,s2091784,,0
1696248627634,0.080566406,-0.062072754,-1.0010376,-0.390625,-0.15625,-0.078125,Respeck,Lying down on stomach,-1,s2091784,,1
1696248627674,0.07885742,-0.06402588,-1.0027466,-0.328125,-0.53125,0.0,Respeck,Lying down on stomach,-1,s2091784,,2
1696248627714,0.08520508,-0.06451416,-0.9944458,0.515625,-0.671875,-0.125,Respeck,Lying down on stomach,-1,s2091784,,3
1696248627754,0.080322266,-0.06744385,-1.0005493,-0.0625,-0.8125,-0.171875,Respeck,Lying down on stomach,-1,s2091784,,4
1696248627794,0.07714844,-0.06695557,-0.99346924,0.015625,-0.859375,-0.078125,Respeck,Lying down on stomach,-1,s2091784,,5
1696248627834,0.07861328,-0.06085205,-0.99957275,-0.125,-1.09375,-0.109375,Respeck,Lying down on stomach,-1,s2091784,,6
1696248627874,0.08227539,-0.066467285,-0.9963989,-0.3125,-0.640625,-0.125,Respeck,Lying down on stomach,-1,s2091784,,7
1696248627914,0.07788086,-0.06011963,-0.9937134,-0.09375,-0.75,0.0625,Respeck,Lying down on stomach,-1,s2091784,,8
1696248627954,0.083984375,-0.06524658,-0.9927368,-0.484375,-0.4375,-0.109375,Respeck,Lying down on stomach,-1,s2091784,,9
1696248627994,0.088134766,-0.062561035,-1.0007935,-0.484375,-0.796875,-0.21875,Respeck,Lying down on stomach,-1,s2091784,,10
1696248628034,0.0871582,-0.06500244,-0.99957275,-0.640625,-0.28125,-0.1875,Respeck,Lying down on stomach,-1,s2091784,,11
1696248628074,0.08642578,-0.06500244,-0.99835205,-0.265625,-0.421875,-0.203125,Respeck,Lying down on stomach,-1,s2091784,,12
1696248628114,0.08520508,-0.065979004,-0.9951782,-0.125,-0.28125,-0.125,Respeck,Lying down on stomach,-1,s2091784,,13
1696248628154,0.083984375,-0.065979004,-1.0025024,-0.34375,-0.578125,-0.109375,Respeck,Lying down on stomach,-1,s2091784,,14
1696248628194,0.08935547,-0.0647583,-0.9837036,-0.078125,-0.390625,-0.03125,Respeck,Lying down on stomach,-1,s2091784,,15
1696248628234,0.08496094,-0.06085205,-0.9961548,-0.171875,-0.890625,-0.140625,Respeck,Lying down on stomach,-1,s2091784,,16
1696248628274,0.08496094,-0.06060791,-1.0061646,-0.484375,-0.640625,-0.171875,Respeck,Lying down on stomach,-1,s2091784,,17
1696248628314,0.083496094,-0.062316895,-0.9956665,-0.734375,-1.125,-0.171875,Respeck,Lying down on stomach,-1,s2091784,,18
1696248628354,0.08544922,-0.061828613,-0.9976196,-0.546875,-1.046875,-0.03125,Respeck,Lying down on stomach,-1,s2091784,,19
1696248628394,0.084228516,-0.06915283,-0.99591064,-1.140625,-0.90625,-0.078125,Respeck,Lying down on stomach,-1,s2091784,,20
1696248628434,0.08325195,-0.06451416,-0.9920044,-0.703125,-0.890625,-0.15625,Respeck,Lying down on stomach,-1,s2091784,,21
1696248628474,0.08520508,-0.066711426,-1.003479,-0.96875,-0.703125,-0.28125,Respeck,Lying down on stomach,-1,s2091784,,22
1696248628514,0.09106445,-0.06768799,-0.99664307,-0.515625,-0.4375,-0.171875,Respeck,Lying down on stomach,-1,s2091784,,23
1696248628554,0.083496094,-0.0725708,-0.99713135,-0.46875,-0.421875,-0.15625,Respeck,Lying down on stomach,-1,s2091784,,24
1696248628594,0.08227539,-0.06549072,-0.99664307,-0.109375,-0.390625,0.015625,Respeck,Lying down on stomach,-1,s2091784,,25
1696248628634,0.09082031,-0.070617676,-0.9746704,-0.875,0.28125,-0.03125,Respeck,Lying down on stomach,-1,s2091784,,26
1696248628674,0.08496094,-0.0713501,-1.015686,-1.625,-0.390625,0.046875,Respeck,Lying down on stomach,-1,s2091784,,27
1696248628714,0.08618164,-0.06573486,-0.9451294,-0.8125,0.1875,-0.0625,Respeck,Lying down on stomach,-1,s2091784,,28
1696248628754,0.0847168,-0.07305908,-1.0164185,-2.59375,-3.375,-0.046875,Respeck,Lying down on stomach,-1,s2091784,,29
1696248628794,0.08911133,-0.070373535,-1.0396118,-3.265625,-5.265625,-0.234375,Respeck,Lying down on stomach,-1,s2091784,,30
1696248628834,0.103515625,-0.07501221,-1.0593872,-2.40625,-0.578125,0.0625,Respeck,Lying down on stomach,-1,s2091784,,31
