timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes
1696242741920,-0.89746094,0.16699219,-0.2763672,11.8125,7.90625,3.96875,0.0,0.0,0.0,Thingy,Running,-1,s2091784,
1696242741950,-0.8925781,0.16894531,-0.28125,-9.40625,9.125,1.59375,0.0,0.0,0.0,Thingy,Running,-1,s2091784,
1696242741995,-0.9785156,0.12597656,-0.27441406,-12.40625,9.96875,0.71875,0.0,0.0,0.0,Thingy,Running,-1,s2091784,
1696242742040,-0.98339844,0.08691406,-0.25878906,-15.21875,9.3125,0.25,0.0,0.0,0.0,Thingy,Running,-1,s2091784,
1696242742062,-0.9316406,0.119140625,-0.24707031,-17.53125,17.625,-8.625,0.0,0.0,0.0,Thingy,Running,-1,s2091784,
1696242742108,-0.9667969,0.18945312,-0.265625,-20.59375,19.1875,-9.40625,-100.625,13.6875,-119.625,Thingy,Running,-1,s2091784,
1696242742142,-0.91503906,0.19042969,-0.25585938,-5.75,19.625,-0.90625,0.0,0.0,0.0,Thingy,Running,-1,s2091784,
1696242742186,-0.9296875,0.20019531,-0.25390625,12.75,19.875,9.5,0.0,0.0,0.0,Thingy,Running,-1,s2091784,
1696242742219,-0.90722656,0.15527344,-0.23730469,0.0,12.84375,9.28125,0.0,0.0,0.0,Thingy,Running,-1,s2091784,
1696242742276,-0.9824219,0.1171875,-0.25976562,-35.84375,3.375,8.96875,0.0,0.0,0.0,Thingy,Running,-1,s2091784,
1696242742310,-0.9941406,0.078125,-0.25390625,-34.1875,-13.40625,15.3125,0.0,0.0,0.0,Thingy,Running,-1,s2091784,
1696242742355,-0.9873047,0.08300781,-0.296875,34.21875,-34.9375,21.46875,0.0,0.0,0.0,Thingy,Running,-1,s2091784,
1696242742399,-1.0703125,0.22363281,-0.421875,79.03125,-35.90625,25.625,0.0,0.0,0.0,Thingy,Running,-1,s2091784,
1696242742422,-1.1044922,0.14257812,-0.5175781,-23.5,11.1875,8.65625,0.0,0.0,0.0,Thingy,Running,-1,s2091784,
1696242742467,-1.0185547,0.203125,-0.42871094,-49.625,61.0625,-4.875,0.0,0.0,0.0,Thingy,Running,-1,s2091784,
