timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,ind
1696242707260,0.83154297,-0.7485962,0.23284912,-7.703125,-5.953125,0.765625,Respeck,Running,-1,s2091784,,46
1696242707300,0.44091797,-0.772522,0.21331787,28.171875,25.71875,-32.84375,Respeck,Running,-1,s2091784,,47
1696242707340,0.045410156,-0.4319458,-0.29156494,-2.53125,1.96875,-13.0625,Respeck,Running,-1,s2091784,,48
1696242707380,-0.12841797,0.15423584,-0.0960083,-10.1875,16.046875,42.3125,Respeck,Running,-1,s2091784,,49
1696242707420,0.15649414,0.26287842,-0.40631104,4.9375,3.34375,32.875,Respeck,Running,-1,s2091784,,50
1696242707460,0.90771484,-0.333313,0.028503418,30.046875,-73.34375,-36.828125,Respeck,Running,-1,s2091784,,51
1696242707500,1.999939,-2.0,0.28826904,-69.296875,-40.234375,15.734375,Respeck,Running,-1,s2091784,,52
1696242707540,0.4140625,-1.1299438,0.10076904,2.46875,51.84375,3.703125,Respeck,Running,-1,s2091784,,53
1696242707580,0.18652344,-0.92266846,-0.28277588,-28.5625,-31.0,-10.0625,Respeck,Running,-1,s2091784,,54
1696242707620,0.38842773,-0.60821533,0.32244873,-34.5,-38.390625,10.1875,Respeck,Running,-1,s2091784,,55
1696242707660,0.84375,-0.9727173,0.5614624,24.578125,21.5625,21.546875,Respeck,Running,-1,s2091784,,56
1696242707700,0.61816406,-0.65997314,0.12982178,-32.3125,-6.0,-28.515625,Respeck,Running,-1,s2091784,,57
1696242707740,0.1965332,0.043151855,-0.058898926,8.671875,-10.546875,-30.5,Respeck,Running,-1,s2091784,,58
1696242707780,-0.35253906,0.31829834,0.070495605,15.859375,32.8125,4.859375,Respeck,Running,-1,s2091784,,59
1696242707820,-0.12719727,-0.20831299,-0.5401001,-53.765625,17.359375,12.578125,Respeck,Running,-1,s2091784,,60
1696242707860,0.93481445,-0.29864502,-0.45220947,73.1875,-18.453125,2.703125,Respeck,Running,-1,s2091784,,61
