timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes
1696249733942,0.004638672,-0.98443604,0.17962646,-0.5625,-0.640625,-0.140625,Respeck,Sitting,-1,s2091784,
1696249733978,0.001953125,-0.9824829,0.18035889,-0.453125,-0.40625,-0.203125,Respeck,Sitting,-1,s2091784,
1696249734017,0.0029296875,-0.97735596,0.1774292,-0.390625,-0.4375,-0.125,Respeck,Sitting,-1,s2091784,
1696249734062,-0.0021972656,-0.9758911,0.18035889,-0.171875,-0.6875,0.0625,Respeck,Sitting,-1,s2091784,
1696249734092,-0.0007324219,-0.9812622,0.18450928,0.046875,-0.375,0.0,Respeck,Sitting,-1,s2091784,
1696249734137,0.00390625,-0.98150635,0.1762085,-1.03125,-0.65625,0.046875,Respeck,Sitting,-1,s2091784,
1696249734182,0.0012207031,-0.98272705,0.1828003,0.03125,-0.359375,-0.21875,Respeck,Sitting,-1,s2091784,
1696249734212,0.009277344,-0.9758911,0.18133545,-0.578125,-1.203125,0.171875,Respeck,Sitting,-1,s2091784,
1696249734257,0.0061035156,-0.9859009,0.17572021,-0.8125,-0.296875,0.0,Respeck,Sitting,-1,s2091784,
1696249734303,0.006591797,-0.9780884,0.18328857,-0.65625,-0.0625,-0.28125,Respeck,Sitting,-1,s2091784,
1696249734334,0.0068359375,-0.97662354,0.17010498,-0.21875,-0.765625,-0.25,Respeck,Sitting,-1,s2091784,
1696249734377,0.0043945312,-0.9800415,0.18060303,-0.890625,-0.515625,0.0,Respeck,Sitting,-1,s2091784,
1696249734422,0.0021972656,-0.98638916,0.18035889,-0.8125,-0.421875,-0.296875,Respeck,Sitting,-1,s2091784,
1696249734453,0.0053710938,-0.9849243,0.18060303,-1.328125,-0.484375,-0.625,Respeck,Sitting,-1,s2091784,
1696249734497,0.0009765625,-0.98028564,0.18133545,-1.515625,-0.3125,-0.640625,Respeck,Sitting,-1,s2091784,
1696249734542,-0.0014648438,-0.98883057,0.17547607,-2.265625,-0.640625,-0.796875,Respeck,Sitting,-1,s2091784,
1696249734574,0.0012207031,-0.9841919,0.18109131,-1.890625,-0.4375,-0.921875,Respeck,Sitting,-1,s2091784,
1696249734617,0.010253906,-0.98223877,0.17669678,-2.296875,-0.171875,-1.0625,Respeck,Sitting,-1,s2091784,
1696249734662,0.00048828125,-0.9807739,0.19793701,-1.9375,0.171875,-1.109375,Respeck,Sitting,-1,s2091784,
1696249734695,-0.0068359375,-0.97857666,0.2008667,-1.71875,0.21875,-0.96875,Respeck,Sitting,-1,s2091784,
1696249734737,-0.0012207031,-0.98516846,0.18865967,-1.09375,0.21875,-1.03125,Respeck,Sitting,-1,s2091784,
1696249734768,-0.004638672,-0.97320557,0.18621826,-1.890625,-0.015625,-1.609375,Respeck,Sitting,-1,s2091784,
1696249734813,-0.00048828125,-0.96881104,0.19744873,-1.921875,-1.3125,-1.078125,Respeck,Sitting,-1,s2091784,
1696249734857,-0.012207031,-0.973938,0.22406006,-1.125,-0.4375,-1.21875,Respeck,Sitting,-1,s2091784,
1696249734887,-0.009277344,-0.9661255,0.21795654,-1.046875,-0.890625,-1.34375,Respeck,Sitting,-1,s2091784,
1696249734932,-0.024414062,-0.9612427,0.2140503,0.3125,-1.171875,-1.125,Respeck,Sitting,-1,s2091784,
1696249734977,-0.0063476562,-0.9534302,0.21331787,0.4375,-1.6875,-0.890625,Respeck,Sitting,-1,s2091784,
1696249735009,-0.017578125,-0.958313,0.2086792,2.96875,-1.359375,0.21875,Respeck,Sitting,-1,s2091784,
1696249735055,-0.029541016,-0.9585571,0.1942749,4.625,-1.1875,1.28125,Respeck,Sitting,-1,s2091784,
1696249735097,-0.01928711,-0.97052,0.18963623,6.234375,-1.3125,1.234375,Respeck,Sitting,-1,s2091784,
1696249735127,-0.03540039,-0.9727173,0.17034912,4.515625,-0.546875,1.734375,Respeck,Sitting,-1,s2091784,
1696249735173,-0.015625,-0.9902954,0.15057373,3.71875,0.203125,2.28125,Respeck,Sitting,-1,s2091784,
1696249735217,0.009277344,-0.98443604,0.124938965,3.0625,0.203125,1.84375,Respeck,Sitting,-1,s2091784,
1696249735247,0.028564453,-1.013977,0.14178467,0.8125,-0.375,0.53125,Respeck,Sitting,-1,s2091784,
1696249735292,0.03100586,-0.99786377,0.15692139,0.8125,-0.4375,-0.46875,Respeck,Sitting,-1,s2091784,
1696249735337,0.0048828125,-0.9500122,0.17840576,1.765625,1.640625,-0.546875,Respeck,Sitting,-1,s2091784,
1696249735371,-0.0048828125,-0.95684814,0.14691162,1.0625,0.015625,0.25,Respeck,Sitting,-1,s2091784,
1696249735415,0.0063476562,-0.99713135,0.15081787,0.828125,0.078125,-0.5,Respeck,Sitting,-1,s2091784,
1696249735457,-0.001953125,-1.0339966,0.13470459,-1.125,-0.015625,-1.25,Respeck,Sitting,-1,s2091784,
1696249735488,-0.022949219,-0.99591064,0.13348389,-0.125,0.015625,-0.6875,Respeck,Sitting,-1,s2091784,
1696249735533,-0.0234375,-0.9692993,0.1515503,-1.34375,-2.234375,0.875,Respeck,Sitting,-1,s2091784,
1696249735563,-0.0053710938,-0.9512329,0.1642456,-0.421875,-1.234375,1.421875,Respeck,Sitting,-1,s2091784,
1696249735607,-0.0031738281,-1.017395,0.15447998,-1.796875,-1.0625,2.09375,Respeck,Sitting,-1,s2091784,
1696249735652,-0.0061035156,-0.99591064,0.13079834,-2.734375,-0.453125,0.78125,Respeck,Sitting,-1,s2091784,
1696249735682,-0.0053710938,-0.96759033,0.14129639,-2.890625,-1.625,-1.328125,Respeck,Sitting,-1,s2091784,
1696249735727,-0.03540039,-0.96343994,0.17694092,-2.03125,0.140625,-0.765625,Respeck,Sitting,-1,s2091784,
1696249735774,-0.0056152344,-0.9746704,0.17279053,-1.65625,0.8125,-0.203125,Respeck,Sitting,-1,s2091784,
1696249735802,0.038085938,-1.0088501,0.15594482,-3.71875,0.15625,-1.890625,Respeck,Sitting,-1,s2091784,
1696249735847,-0.0007324219,-1.0515747,0.13226318,-2.25,2.765625,-1.40625,Respeck,Sitting,-1,s2091784,
1696249735893,0.004638672,-0.97125244,0.15496826,-3.140625,-1.796875,-0.703125,Respeck,Sitting,-1,s2091784,
1696249735922,0.015625,-0.9295044,0.2164917,-2.6875,-2.71875,-0.96875,Respeck,Sitting,-1,s2091784,
1696249735968,0.021728516,-0.94073486,0.23260498,0.1875,-2.25,0.390625,Respeck,Sitting,-1,s2091784,
1696249736013,-0.00048828125,-0.9702759,0.20941162,-0.296875,-1.34375,0.421875,Respeck,Sitting,-1,s2091784,
1696249736042,0.0021972656,-0.9998169,0.17962646,-0.140625,2.328125,-0.875,Respeck,Sitting,-1,s2091784,
1696249736090,-0.012207031,-0.99542236,0.16986084,0.5625,0.765625,-1.3125,Respeck,Sitting,-1,s2091784,
1696249736134,-0.030761719,-0.9663696,0.1515503,1.875,0.609375,-0.421875,Respeck,Sitting,-1,s2091784,
1696249736162,-0.015380859,-0.97198486,0.16571045,-0.5,-1.828125,0.546875,Respeck,Sitting,-1,s2091784,
1696249736208,-0.011474609,-0.9981079,0.16326904,1.03125,0.109375,-0.109375,Respeck,Sitting,-1,s2091784,
1696249736255,-0.02319336,-0.98638916,0.15472412,1.078125,-0.109375,-0.671875,Respeck,Sitting,-1,s2091784,
1696249736282,-0.001953125,-0.99102783,0.17254639,-1.046875,-0.09375,-0.28125,Respeck,Sitting,-1,s2091784,
1696249736327,-0.0017089844,-0.98101807,0.18231201,-0.859375,-0.265625,-0.28125,Respeck,Sitting,-1,s2091784,
1696249736357,-0.005126953,-0.9834595,0.1774292,-0.171875,-0.671875,-0.078125,Respeck,Sitting,-1,s2091784,
1696249736402,-0.0021972656,-0.9819946,0.17596436,0.125,-0.21875,0.265625,Respeck,Sitting,-1,s2091784,
1696249736449,-0.013427734,-0.97613525,0.168396,0.125,0.28125,0.40625,Respeck,Sitting,-1,s2091784,
1696249736478,-0.009521484,-0.9890747,0.16156006,-1.171875,-0.734375,0.46875,Respeck,Sitting,-1,s2091784,
1696249736522,-0.0068359375,-0.99224854,0.17132568,-0.390625,-0.734375,0.359375,Respeck,Sitting,-1,s2091784,
1696249736567,-0.0043945312,-0.9746704,0.16986084,-0.765625,-0.890625,0.34375,Respeck,Sitting,-1,s2091784,
1696249736597,-0.012939453,-0.9763794,0.168396,-0.6875,-0.6875,0.4375,Respeck,Sitting,-1,s2091784,
1696249736643,-0.0107421875,-0.98516846,0.16619873,-0.75,-0.703125,0.4375,Respeck,Sitting,-1,s2091784,
1696249736688,-0.0056152344,-0.989563,0.17230225,-0.75,-0.46875,0.28125,Respeck,Sitting,-1,s2091784,
1696249736717,-0.001953125,-0.9788208,0.17181396,-0.484375,-0.609375,0.296875,Respeck,Sitting,-1,s2091784,
1696249736762,-0.001953125,-0.97857666,0.16790771,-0.8125,-0.734375,0.53125,Respeck,Sitting,-1,s2091784,
1696249736809,0.0056152344,-0.9883423,0.16790771,-0.875,-0.171875,0.109375,Respeck,Sitting,-1,s2091784,
1696249736838,0.007080078,-0.9795532,0.15618896,-1.390625,-0.546875,0.078125,Respeck,Sitting,-1,s2091784,
1696249736882,0.005859375,-0.9776001,0.17791748,-1.1875,-0.40625,-0.1875,Respeck,Sitting,-1,s2091784,
1696249736927,-0.0048828125,-0.96954346,0.17181396,-1.015625,-0.921875,0.25,Respeck,Sitting,-1,s2091784,
1696249736957,0.006591797,-0.98321533,0.17645264,-0.9375,-1.0,0.265625,Respeck,Sitting,-1,s2091784,
1696249737002,0.010986328,-0.9788208,0.17547607,-1.015625,-0.515625,-0.609375,Respeck,Sitting,-1,s2091784,
1696249737077,-0.0012207031,-0.96661377,0.17791748,-0.90625,-0.34375,-0.390625,Respeck,Sitting,-1,s2091784,
1696249737079,0.0061035156,-0.98516846,0.1762085,-0.96875,-1.390625,0.3125,Respeck,Sitting,-1,s2091784,
1696249737123,0.0063476562,-0.9841919,0.18109131,0.09375,-1.21875,0.09375,Respeck,Sitting,-1,s2091784,
1696249737152,-0.0036621094,-0.9873657,0.17034912,-0.296875,-0.375,0.0,Respeck,Sitting,-1,s2091784,
1696249737197,0.012451172,-0.975647,0.17938232,-0.1875,-0.71875,0.0,Respeck,Sitting,-1,s2091784,
1696249737242,0.0126953125,-0.97735596,0.1930542,-0.640625,-0.546875,-0.578125,Respeck,Sitting,-1,s2091784,
1696249737272,0.010498047,-0.9829712,0.17303467,-0.234375,0.015625,-1.5625,Respeck,Sitting,-1,s2091784,
1696249737317,-0.014404297,-0.98150635,0.15863037,-0.3125,0.03125,-2.875,Respeck,Sitting,-1,s2091784,
1696249737362,-0.026855469,-0.99176025,0.16741943,-1.90625,0.640625,-2.171875,Respeck,Sitting,-1,s2091784,
1696249737392,-0.030029297,-0.99542236,0.17913818,-1.328125,-1.890625,-0.109375,Respeck,Sitting,-1,s2091784,
1696249737437,-0.049560547,-0.99468994,0.18670654,-1.890625,-3.703125,0.65625,Respeck,Sitting,-1,s2091784,
1696249737482,-0.025146484,-0.9685669,0.17767334,-0.953125,-1.0625,-0.140625,Respeck,Sitting,-1,s2091784,
1696249737512,0.017578125,-1.0281372,0.14813232,-2.109375,-5.171875,-2.546875,Respeck,Sitting,-1,s2091784,
1696249737558,0.036621094,-0.9751587,0.20062256,-7.109375,1.265625,-1.8125,Respeck,Sitting,-1,s2091784,
1696249737603,0.04248047,-0.9932251,0.18963623,-7.734375,0.203125,-2.828125,Respeck,Sitting,-1,s2091784,
1696249737632,0.03515625,-0.95928955,0.21478271,-4.4375,-0.296875,-2.765625,Respeck,Sitting,-1,s2091784,
1696249737678,-0.046875,-0.95880127,0.19085693,-3.25,-3.78125,-1.21875,Respeck,Sitting,-1,s2091784,
1696249737722,-0.060302734,-0.97125244,0.22259521,-4.953125,-1.140625,-0.75,Respeck,Sitting,-1,s2091784,
1696249737752,-0.030273438,-0.9697876,0.19769287,0.484375,-5.0,-1.578125,Respeck,Sitting,-1,s2091784,
1696249737798,-0.03515625,-0.9729614,0.25360107,-4.953125,-2.984375,-2.203125,Respeck,Sitting,-1,s2091784,
1696249737842,-0.072265625,-0.9585571,0.23553467,-1.53125,-3.640625,-0.90625,Respeck,Sitting,-1,s2091784,
1696249737872,-0.0847168,-0.96099854,0.230896,-2.84375,-5.90625,-0.125,Respeck,Sitting,-1,s2091784,
1696249737918,-0.07128906,-0.9573364,0.2477417,-3.1875,-5.015625,-0.359375,Respeck,Sitting,-1,s2091784,
1696249737947,-0.02319336,-0.9644165,0.25482178,-1.078125,0.1875,-0.703125,Respeck,Sitting,-1,s2091784,
1696249737992,-0.0078125,-0.96173096,0.23822021,1.375,0.390625,-1.03125,Respeck,Sitting,-1,s2091784,
1696249738037,-0.03100586,-0.9456177,0.24969482,-1.25,4.296875,-0.265625,Respeck,Sitting,-1,s2091784,
1696249738068,-0.04321289,-0.9421997,0.25457764,-2.265625,1.4375,1.1875,Respeck,Sitting,-1,s2091784,
1696249738113,-0.0146484375,-0.98150635,0.23309326,1.546875,-0.78125,0.203125,Respeck,Sitting,-1,s2091784,
1696249738157,-0.045654297,-0.96661377,0.26409912,1.09375,-2.640625,-0.421875,Respeck,Sitting,-1,s2091784,
1696249738187,-0.055419922,-0.95880127,0.25213623,0.671875,1.734375,0.578125,Respeck,Sitting,-1,s2091784,
1696249738232,-0.037841797,-0.9644165,0.23016357,0.484375,0.78125,1.203125,Respeck,Sitting,-1,s2091784,
1696249738278,-0.020263672,-0.97857666,0.23040771,0.109375,-0.0625,0.953125,Respeck,Sitting,-1,s2091784,
1696249738307,-0.01586914,-0.9734497,0.23187256,-0.1875,0.0625,0.328125,Respeck,Sitting,-1,s2091784,
1696249738352,-0.02319336,-0.97198486,0.21697998,0.09375,0.15625,0.9375,Respeck,Sitting,-1,s2091784,
1696249738397,-0.029052734,-0.9639282,0.23187256,-0.359375,-0.578125,0.625,Respeck,Sitting,-1,s2091784,
1696249738427,-0.025146484,-0.96466064,0.22650146,0.59375,-0.5625,0.484375,Respeck,Sitting,-1,s2091784,
1696249738472,-0.027832031,-0.9746704,0.2399292,0.578125,-0.90625,0.421875,Respeck,Sitting,-1,s2091784,
1696249738517,-0.028320312,-0.9758911,0.22991943,0.25,-1.1875,0.21875,Respeck,Sitting,-1,s2091784,
1696249738547,-0.021484375,-0.9702759,0.22747803,-0.390625,0.015625,0.375,Respeck,Sitting,-1,s2091784,
1696249738593,-0.027832031,-0.96759033,0.23236084,-0.28125,0.359375,0.15625,Respeck,Sitting,-1,s2091784,
1696249738637,-0.021240234,-0.96466064,0.22332764,-0.421875,-0.234375,0.265625,Respeck,Sitting,-1,s2091784,
