timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes
1696249010537,0.11621094,-1.0198364,-0.13531494,-4.0625,-4.09375,-0.734375,Respeck,Standing,-1,s2091784,
1696249010585,0.083984375,-1.0369263,-0.12945557,-3.84375,-2.203125,-1.71875,Respeck,Standing,-1,s2091784,
1696249010612,0.072753906,-1.0447388,-0.1272583,-7.15625,-2.71875,-4.703125,Respeck,Standing,-1,s2091784,
1696249010662,0.028076172,-1.0264282,-0.09844971,-8.015625,-4.546875,-4.890625,Respeck,Standing,-1,s2091784,
1696249010703,0.03100586,-1.0025024,-0.101135254,-9.484375,-3.921875,-4.0625,Respeck,Standing,-1,s2091784,
1696249010732,0.045898438,-0.9783325,-0.09063721,-9.03125,-2.609375,-4.015625,Respeck,Standing,-1,s2091784,
1696249010813,0.061035156,-1.0159302,-0.09185791,-12.328125,-1.28125,-5.75,Respeck,Standing,-1,s2091784,
1696249010840,0.049316406,-1.0183716,-0.07232666,-12.59375,-0.21875,-5.265625,Respeck,Standing,-1,s2091784,
1696249010853,0.05126953,-0.9817505,-0.046936035,-15.859375,-1.265625,-6.828125,Respeck,Standing,-1,s2091784,
1696249010899,0.053710938,-0.972229,-0.06304932,-15.5625,0.734375,-7.40625,Respeck,Standing,-1,s2091784,
1696249010952,0.024902344,-0.9187622,-0.019348145,-12.328125,-1.046875,-6.203125,Respeck,Standing,-1,s2091784,
1696249010980,0.053955078,-0.9365845,-0.031066895,-12.8125,0.0625,-5.8125,Respeck,Standing,-1,s2091784,
1696249011020,0.040771484,-0.99542236,-0.045715332,-6.859375,2.265625,-4.5,Respeck,Standing,-1,s2091784,
1696249011047,0.08227539,-1.0166626,-0.009338379,-8.65625,-5.578125,-4.25,Respeck,Standing,-1,s2091784,
1696249011092,0.014404297,-0.9824829,0.034118652,-5.125,-5.875,-3.28125,Respeck,Standing,-1,s2091784,
1696249011138,0.0009765625,-0.94000244,0.024597168,-2.34375,-1.75,-0.21875,Respeck,Standing,-1,s2091784,
1696249011171,-0.026123047,-0.9487915,0.01361084,-1.21875,-2.515625,2.0625,Respeck,Standing,-1,s2091784,
1696249011214,-0.017333984,-0.989563,-0.009338379,0.328125,-2.09375,0.859375,Respeck,Standing,-1,s2091784,
1696249011257,0.004638672,-1.0029907,0.007507324,1.03125,-0.890625,-0.4375,Respeck,Standing,-1,s2091784,
1696249011288,0.020019531,-1.0003052,0.026550293,-0.78125,-0.046875,-0.90625,Respeck,Standing,-1,s2091784,
1696249011333,0.0043945312,-1.0049438,0.019714355,-2.15625,0.0,-0.984375,Respeck,Standing,-1,s2091784,
1696249011377,-0.017822266,-1.0027466,0.0053100586,-4.59375,-0.40625,-1.453125,Respeck,Standing,-1,s2091784,
1696249011408,-0.041015625,-0.9973755,0.032165527,4.46875,3.5,-0.34375,Respeck,Standing,-1,s2091784,
1696249011452,-0.067871094,-1.0117798,0.04437256,5.9375,1.21875,2.3125,Respeck,Standing,-1,s2091784,
1696249011497,0.022949219,-1.039856,-0.006652832,3.671875,-3.15625,3.234375,Respeck,Standing,-1,s2091784,
1696249011532,0.044189453,-0.97735596,0.03363037,6.171875,-0.765625,-1.6875,Respeck,Standing,-1,s2091784,
1696249011572,0.022460938,-1.0130005,0.03265381,1.09375,0.59375,-3.53125,Respeck,Standing,-1,s2091784,
1696249011602,-0.030761719,-1.0186157,0.039978027,-0.984375,3.265625,-0.53125,Respeck,Standing,-1,s2091784,
1696249011669,-0.030517578,-1.0176392,0.0119018555,0.5,1.96875,-0.03125,Respeck,Standing,-1,s2091784,
1696249011693,0.005859375,-1.0005493,-0.02178955,1.546875,-0.734375,-0.21875,Respeck,Standing,-1,s2091784,
1696249011722,-0.0026855469,-0.95025635,-0.010559082,0.046875,-1.125,-0.375,Respeck,Standing,-1,s2091784,
1696249011768,0.0012207031,-0.98565674,0.0006713867,-1.59375,-2.34375,-0.6875,Respeck,Standing,-1,s2091784,
1696249011812,-0.031982422,-1.0120239,0.038269043,0.21875,-0.625,-0.90625,Respeck,Standing,-1,s2091784,
1696249011843,-0.017089844,-1.0054321,0.0038452148,-1.40625,0.34375,-0.125,Respeck,Standing,-1,s2091784,
1696249011888,-0.0056152344,-0.96343994,-0.0025024414,1.015625,0.71875,0.265625,Respeck,Standing,-1,s2091784,
1696249011933,-0.00048828125,-0.9727173,0.0004272461,1.421875,-1.125,0.65625,Respeck,Standing,-1,s2091784,
1696249011963,-0.001953125,-1.010315,0.0004272461,-0.640625,-2.1875,0.28125,Respeck,Standing,-1,s2091784,
1696249012008,0.005126953,-0.99957275,0.0038452148,-0.640625,-0.859375,-0.125,Respeck,Standing,-1,s2091784,
1696249012053,-0.010009766,-0.9805298,0.0045776367,-0.671875,-1.46875,-0.15625,Respeck,Standing,-1,s2091784,
1696249012082,-0.011230469,-0.9783325,-0.01373291,0.59375,-1.625,1.140625,Respeck,Standing,-1,s2091784,
1696249012128,-0.009033203,-0.9956665,0.03289795,2.484375,-0.953125,1.4375,Respeck,Standing,-1,s2091784,
1696249012172,0.0073242188,-0.99884033,-0.00030517578,0.921875,-1.421875,0.5,Respeck,Standing,-1,s2091784,
1696249012203,-0.0056152344,-0.9915161,-0.0095825195,-0.375,-1.90625,0.0,Respeck,Standing,-1,s2091784,
1696249012251,-0.010498047,-0.987854,-0.00982666,0.53125,-0.765625,0.609375,Respeck,Standing,-1,s2091784,
1696249012319,-0.00024414062,-1.0154419,-0.011779785,2.0,-1.296875,0.859375,Respeck,Standing,-1,s2091784,
1696249012323,0.016601562,-0.99835205,-0.019104004,-0.171875,-1.90625,0.09375,Respeck,Standing,-1,s2091784,
1696249012376,0.010253906,-0.9951782,-0.015197754,-0.140625,-1.125,0.25,Respeck,Standing,-1,s2091784,
1696249012398,-0.00390625,-0.99176025,-0.017150879,-0.28125,-0.953125,0.0625,Respeck,Standing,-1,s2091784,
1696249012442,0.0043945312,-0.98638916,-0.01739502,1.296875,-0.578125,0.125,Respeck,Standing,-1,s2091784,
1696249012488,0.012207031,-0.9898071,-0.026672363,0.875,-0.328125,0.515625,Respeck,Standing,-1,s2091784,
1696249012517,0.01586914,-0.9834595,-0.026916504,0.609375,-0.578125,0.0625,Respeck,Standing,-1,s2091784,
1696249012563,0.012207031,-0.9961548,-0.021057129,1.515625,-0.5,0.390625,Respeck,Standing,-1,s2091784,
1696249012610,0.0034179688,-1.0054321,-0.050598145,-2.28125,-0.578125,0.0625,Respeck,Standing,-1,s2091784,
1696249012637,-0.0078125,-0.99786377,-0.0064086914,0.265625,-1.140625,-0.578125,Respeck,Standing,-1,s2091784,
1696249012684,0.020996094,-0.9795532,-0.038879395,-0.046875,1.34375,-0.84375,Respeck,Standing,-1,s2091784,
1696249012728,0.017822266,-0.97613525,-0.027648926,-0.421875,-2.09375,-0.5625,Respeck,Standing,-1,s2091784,
1696249012757,-0.0041503906,-0.96051025,0.0060424805,3.03125,-0.515625,-0.140625,Respeck,Standing,-1,s2091784,
1696249012804,0.0026855469,-0.9536743,0.013366699,4.234375,0.5,0.0625,Respeck,Standing,-1,s2091784,
1696249012848,-0.013427734,-1.02594,-0.04864502,3.3125,0.453125,-0.375,Respeck,Standing,-1,s2091784,
1696249012877,0.030273438,-1.0405884,-0.08673096,-1.1875,-1.109375,-0.984375,Respeck,Standing,-1,s2091784,
1696249012923,0.01953125,-1.0288696,-0.031799316,2.203125,-0.6875,-0.3125,Respeck,Standing,-1,s2091784,
1696249013014,-0.00048828125,-1.0283813,-0.039855957,-1.515625,-3.140625,0.578125,Respeck,Standing,-1,s2091784,
1696249013027,0.0126953125,-0.99346924,-0.035217285,-2.5625,-2.859375,-0.09375,Respeck,Standing,-1,s2091784,
1696249013050,-0.0009765625,-0.9866333,-0.03277588,-0.65625,0.859375,-0.125,Respeck,Standing,-1,s2091784,
1696249013088,-0.001953125,-0.9920044,-0.042785645,-1.453125,0.828125,0.9375,Respeck,Standing,-1,s2091784,
1696249013166,-0.0075683594,-1.0042114,-0.04864502,-2.828125,-1.46875,-0.328125,Respeck,Standing,-1,s2091784,
1696249013185,-0.014160156,-0.98394775,-0.022766113,-1.53125,-0.515625,-0.984375,Respeck,Standing,-1,s2091784,
1696249013193,-0.0073242188,-0.9834595,-0.023986816,0.921875,0.796875,0.046875,Respeck,Standing,-1,s2091784,
1696249013237,0.0061035156,-1.0005493,-0.03302002,-1.03125,-1.25,0.5,Respeck,Standing,-1,s2091784,
1696249013283,0.012207031,-0.99664307,-0.008605957,0.65625,0.03125,-0.34375,Respeck,Standing,-1,s2091784,
1696249013313,0.005859375,-0.9939575,-0.022521973,0.609375,-0.640625,-0.390625,Respeck,Standing,-1,s2091784,
1696249013358,0.0026855469,-1.0108032,-0.034729004,0.46875,0.359375,-0.140625,Respeck,Standing,-1,s2091784,
1696249013403,-0.0041503906,-1.0098267,-0.031066895,-0.328125,-0.5625,-0.09375,Respeck,Standing,-1,s2091784,
1696249013433,0.010986328,-1.0056763,-0.03717041,-1.65625,0.484375,-1.046875,Respeck,Standing,-1,s2091784,
1696249013478,0.010498047,-1.000061,-0.039855957,-1.921875,-1.015625,-0.75,Respeck,Standing,-1,s2091784,
1696249013523,-0.0034179688,-1.0010376,-0.023010254,-0.078125,-2.75,-0.5,Respeck,Standing,-1,s2091784,
1696249013552,-0.016601562,-1.0032349,-0.01739502,-0.015625,-0.921875,-0.03125,Respeck,Standing,-1,s2091784,
1696249013598,0.00390625,-0.9780884,-0.03302002,-2.96875,-1.703125,-0.140625,Respeck,Standing,-1,s2091784,
1696249013643,0.016357422,-0.9985962,-0.016418457,-0.421875,-0.171875,-0.796875,Respeck,Standing,-1,s2091784,
1696249013675,-0.012939453,-1.0078735,-0.03302002,-1.171875,-1.75,0.140625,Respeck,Standing,-1,s2091784,
1696249013718,-0.006591797,-1.0025024,-0.006164551,-0.21875,-3.59375,0.03125,Respeck,Standing,-1,s2091784,
1696249013763,0.013916016,-0.99786377,-0.021057129,0.3125,-1.0625,0.328125,Respeck,Standing,-1,s2091784,
