timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes
1696246555344,0.50341797,-0.8062134,0.2296753,4.234375,0.984375,4.140625,Respeck,Miscellaneous movements,-1,s2091784,
1696246555391,0.46923828,-0.83258057,0.22283936,-1.484375,0.21875,4.859375,Respeck,Miscellaneous movements,-1,s2091784,
1696246555420,0.5246582,-0.86602783,0.19647217,-3.28125,-1.015625,6.6875,Respeck,Miscellaneous movements,-1,s2091784,
1696246555464,0.5476074,-0.8574829,0.2020874,3.953125,1.671875,6.609375,Respeck,Miscellaneous movements,-1,s2091784,
1696246555509,0.56811523,-0.84991455,0.2345581,-1.5,-2.4375,6.578125,Respeck,Miscellaneous movements,-1,s2091784,
1696246555539,0.5427246,-0.8740845,0.19110107,0.734375,2.203125,5.359375,Respeck,Miscellaneous movements,-1,s2091784,
1696246555585,0.6555176,-0.9883423,0.19207764,-17.375,2.328125,5.609375,Respeck,Miscellaneous movements,-1,s2091784,
1696246555630,0.74365234,-1.0593872,0.33270264,-31.453125,-1.578125,3.375,Respeck,Miscellaneous movements,-1,s2091784,
1696246555659,0.87402344,-1.1001587,0.31658936,-1.109375,5.078125,0.171875,Respeck,Miscellaneous movements,-1,s2091784,
1696246555705,0.84887695,-0.9751587,0.3805542,4.0625,16.328125,-7.171875,Respeck,Miscellaneous movements,-1,s2091784,
1696246555750,0.763916,-0.9649048,0.21868896,31.375,22.78125,0.21875,Respeck,Miscellaneous movements,-1,s2091784,
1696246555779,0.62475586,-0.9529419,0.24407959,0.234375,11.171875,-4.0625,Respeck,Miscellaneous movements,-1,s2091784,
1696246555825,0.5698242,-0.90045166,0.2333374,-3.0625,11.0625,-12.78125,Respeck,Miscellaneous movements,-1,s2091784,
1696246555870,0.5710449,-1.0166626,0.23382568,10.25,18.84375,-13.6875,Respeck,Miscellaneous movements,-1,s2091784,
1696246555901,0.4897461,-0.8772583,0.19891357,0.734375,8.046875,-18.921875,Respeck,Miscellaneous movements,-1,s2091784,
1696246555945,0.42407227,-0.7522583,0.16326904,10.28125,11.1875,-26.703125,Respeck,Miscellaneous movements,-1,s2091784,
1696246555990,0.3305664,-0.7073364,0.081726074,0.75,9.9375,-33.546875,Respeck,Miscellaneous movements,-1,s2091784,
1696246556019,0.22680664,-0.60723877,0.061462402,-15.8125,7.8125,-32.875,Respeck,Miscellaneous movements,-1,s2091784,
1696246556065,0.22583008,-0.5425415,0.016540527,-18.8125,10.75,-25.328125,Respeck,Miscellaneous movements,-1,s2091784,
1696246556140,0.32250977,-0.63409424,0.011657715,-22.484375,6.359375,-16.90625,Respeck,Miscellaneous movements,-1,s2091784,
1696246556143,0.39257812,-0.6951294,0.14007568,-32.796875,3.640625,-18.21875,Respeck,Miscellaneous movements,-1,s2091784,
1696246556185,0.31933594,-0.7666626,0.2374878,-24.59375,2.140625,-23.9375,Respeck,Miscellaneous movements,-1,s2091784,
1696246556216,0.21606445,-0.87750244,0.15374756,-14.203125,1.109375,-19.96875,Respeck,Miscellaneous movements,-1,s2091784,
1696246556260,0.30371094,-0.9487915,0.14227295,-17.546875,-4.875,-15.09375,Respeck,Miscellaneous movements,-1,s2091784,
1696246556305,0.3388672,-0.835022,0.17840576,-6.328125,-5.5625,-11.90625,Respeck,Miscellaneous movements,-1,s2091784,
