timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes,ind
1696246247367,-0.083984375,-0.051757812,-1.0029297,-0.15625,-0.125,-0.03125,0.0,0.0,0.0,Thingy,Lying down on stomach,-1,s2091784,,0
1696246247407,-0.08105469,-0.057617188,-0.9921875,-0.03125,-0.0625,-0.03125,-42.0,-29.0625,-165.5,Thingy,Lying down on stomach,-1,s2091784,,1
1696246247447,-0.08203125,-0.053710938,-1.0078125,-0.15625,-0.1875,0.03125,0.0,0.0,0.0,Thingy,Lying down on stomach,-1,s2091784,,2
1696246247487,-0.08496094,-0.049804688,-1.0107422,-0.03125,0.0,0.09375,0.0,0.0,0.0,Thingy,Lying down on stomach,-1,s2091784,,3
1696246247527,-0.08203125,-0.057617188,-1.0058594,-0.09375,0.0,-0.09375,0.0,0.0,0.0,Thingy,Lying down on stomach,-1,s2091784,,4
1696246247567,-0.087890625,-0.059570312,-1.0097656,-0.09375,0.0,-0.09375,0.0,0.0,0.0,Thingy,Lying down on stomach,-1,s2091784,,5
1696246247607,-0.087890625,-0.06542969,-1.0107422,0.03125,0.0,-0.03125,0.0,0.0,0.0,Thingy,Lying down on stomach,-1,s2091784,,6
1696246247647,-0.0859375,-0.055664062,-0.99609375,-0.03125,-0.0625,0.15625,0.0,0.0,0.0,Thingy,Lying down on stomach,-1,s2091784,,7
1696246247687,-0.08691406,-0.05078125,-1.0,-0.15625,-0.1875,-0.03125,0.0,0.0,0.0,Thingy,Lying down on stomach,-1,s2091784,,8
1696246247727,-0.078125,-0.052734375,-1.0146484,-0.09375,-0.3125,0.03125,0.0,0.0,0.0,Thingy,Lying down on stomach,-1,s2091784,,9
1696246247767,-0.087890625,-0.053710938,-0.9970703,-0.21875,-0.3125,-0.03125,0.0,0.0,0.0,Thingy,Lying down on stomach,-1,s2091784,,10
1696246247807,-0.08984375,-0.046875,-0.9941406,-0.15625,-0.25,-0.03125,0.0,0.0,0.0,Thingy,Lying down on stomach,-1,s2091784,,11
1696246247847,-0.0859375,-0.06542969,-1.0058594,-0.15625,0.0625,-0.03125,0.0,0.0,0.0,Thingy,Lying down on stomach,-1,s2091784,,12
1696246247887,-0.09082031,-0.051757812,-1.0126953,0.09375,0.0,0.09375,-40.8125,-29.5,-163.875,Thingy,Lying down on stomach,-1,s2091784,,13
1696246247927,-0.076171875,-0.053710938,-1.0087891,0.09375,-0.0625,-0.03125,0.0,0.0,0.0,Thingy,Lying down on stomach,-1,s2091784,,14
1696246247967,-0.08984375,-0.06347656,-1.0058594,-0.15625,-0.125,-0.03125,0.0,0.0,0.0,Thingy,Lying down on stomach,-1,s2091784,,15
