timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,ind
1696249778148,0.06542969,-1.0044556,-0.09918213,-0.765625,-0.828125,-0.40625,Respeck,Standing,-1,s2091784,,0
1696249778188,0.08154297,-0.9915161,-0.09893799,-0.328125,0.0,-0.0625,Respeck,Standing,-1,s2091784,,1
1696249778228,0.08129883,-0.9788208,-0.09918213,-0.34375,-1.0,-0.109375,Respeck,Standing,-1,s2091784,,2
1696249778268,0.07446289,-0.9898071,-0.11212158,-1.140625,-0.53125,-0.109375,Respeck,Standing,-1,s2091784,,3
1696249778308,0.064208984,-0.9944458,-0.09039307,-0.78125,-0.625,-0.328125,Respeck,Standing,-1,s2091784,,4
1696249778348,0.06640625,-0.98443604,-0.09552002,-0.40625,0.109375,-0.671875,Respeck,Standing,-1,s2091784,,5
1696249778388,0.068359375,-0.98516846,-0.10357666,-0.625,-0.375,-0.328125,Respeck,Standing,-1,s2091784,,6
1696249778428,0.07788086,-0.99005127,-0.09625244,-1.015625,-0.640625,-0.25,Respeck,Standing,-1,s2091784,,7
1696249778468,0.068847656,-0.9915161,-0.09844971,-0.53125,-0.546875,-0.484375,Respeck,Standing,-1,s2091784,,8
1696249778508,0.06982422,-0.9939575,-0.08355713,-1.265625,-0.703125,-0.875,Respeck,Standing,-1,s2091784,,9
1696249778548,0.072509766,-1.0003052,-0.09869385,-1.25,-0.859375,-0.671875,Respeck,Standing,-1,s2091784,,10
1696249778588,0.07470703,-0.99786377,-0.08673096,-1.984375,-1.671875,-1.546875,Respeck,Standing,-1,s2091784,,11
1696249778628,0.061279297,-0.99224854,-0.09283447,-2.15625,-0.78125,-1.015625,Respeck,Standing,-1,s2091784,,12
1696249778668,0.06933594,-0.9920044,-0.09161377,-1.96875,-0.765625,-1.0625,Respeck,Standing,-1,s2091784,,13
1696249778708,0.072265625,-0.9963989,-0.08135986,-2.71875,-0.421875,-1.53125,Respeck,Standing,-1,s2091784,,14
1696249778748,0.048828125,-0.9846802,-0.074523926,-2.75,-0.34375,-1.53125,Respeck,Standing,-1,s2091784,,15
1696249778788,0.053710938,-0.98321533,-0.09088135,-1.59375,-0.296875,-1.171875,Respeck,Standing,-1,s2091784,,16
1696249778828,0.045410156,-0.96832275,-0.07672119,0.078125,-0.375,-1.4375,Respeck,Standing,-1,s2091784,,17
1696249778868,0.049804688,-0.9780884,-0.08282471,2.125,0.328125,-0.5,Respeck,Standing,-1,s2091784,,18
1696249778908,0.06323242,-0.99346924,-0.082092285,1.75,1.171875,-0.484375,Respeck,Standing,-1,s2091784,,19
1696249778948,0.059570312,-0.9854126,-0.08477783,1.0625,-0.8125,-0.375,Respeck,Standing,-1,s2091784,,20
1696249778988,0.05810547,-1.0003052,-0.09112549,2.78125,-0.34375,0.265625,Respeck,Standing,-1,s2091784,,21
1696249779028,0.06201172,-0.9859009,-0.097473145,1.796875,0.0625,0.234375,Respeck,Standing,-1,s2091784,,22
1696249779068,0.045898438,-0.98931885,-0.09503174,2.90625,0.0,0.3125,Respeck,Standing,-1,s2091784,,23
1696249779108,0.04321289,-0.9907837,-0.10479736,2.640625,0.03125,0.703125,Respeck,Standing,-1,s2091784,,24
