timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes
1696250646216,0.030517578,-1.0122681,-0.03277588,-0.359375,5.390625,1.21875,Respeck,Standing,-1,s2091784,
1696250646261,0.038330078,-1.0254517,-0.038879395,4.34375,5.890625,1.859375,Respeck,Standing,-1,s2091784,
1696250646291,0.012939453,-1.0222778,-0.010070801,6.4375,1.71875,3.453125,Respeck,Standing,-1,s2091784,
1696250646337,0.0014648438,-0.99005127,-0.024230957,2.640625,1.0625,2.34375,Respeck,Standing,-1,s2091784,
1696250646381,0.011474609,-1.0010376,-0.042297363,-1.8125,1.296875,0.625,Respeck,Standing,-1,s2091784,
1696250646411,0.008056641,-1.0144653,-0.020324707,0.578125,-0.578125,-0.078125,Respeck,Standing,-1,s2091784,
1696250646457,-0.001953125,-1.0090942,-0.019836426,1.875,-0.46875,0.578125,Respeck,Standing,-1,s2091784,
1696250646486,0.0107421875,-0.9998169,-0.015930176,-1.21875,-2.15625,-0.21875,Respeck,Standing,-1,s2091784,
1696250646531,0.020751953,-0.9949341,-0.030090332,-0.875,-3.34375,-0.625,Respeck,Standing,-1,s2091784,
1696250646577,0.027832031,-0.9951782,-0.031799316,-0.0625,-1.890625,-0.171875,Respeck,Standing,-1,s2091784,
1696250646607,0.02709961,-1.0105591,-0.02520752,-0.09375,-0.203125,-0.140625,Respeck,Standing,-1,s2091784,
1696250646651,0.009033203,-0.9920044,-0.029846191,0.34375,-1.265625,0.34375,Respeck,Standing,-1,s2091784,
1696250646696,0.029541016,-0.9939575,-0.027648926,0.03125,-1.515625,-0.171875,Respeck,Standing,-1,s2091784,
1696250646727,0.015380859,-1.0022583,-0.029846191,-0.578125,-1.9375,-0.1875,Respeck,Standing,-1,s2091784,
1696250646771,0.028076172,-0.989563,-0.035461426,0.5,-1.71875,0.5625,Respeck,Standing,-1,s2091784,
1696250646816,0.016601562,-0.987854,-0.031066895,0.671875,0.15625,0.453125,Respeck,Standing,-1,s2091784,
