timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,ind
1696250497864,-0.38964844,0.054138184,0.93133545,-0.640625,-0.59375,-0.09375,Respeck,Lying down back,-1,s2091784,,51
1696250497904,-0.3894043,0.062194824,0.9303589,0.375,-0.921875,0.015625,Respeck,Lying down back,-1,s2091784,,52
1696250497944,-0.39331055,0.06951904,0.902771,-0.984375,0.125,-0.125,Respeck,Lying down back,-1,s2091784,,53
1696250497984,-0.38549805,0.05657959,0.9232788,-0.5,-0.859375,-0.296875,Respeck,Lying down back,-1,s2091784,,54
1696250498024,-0.39233398,0.055114746,0.9425659,0.875,-0.53125,0.203125,Respeck,Lying down back,-1,s2091784,,55
1696250498064,-0.3894043,0.06390381,0.9262085,-0.640625,-0.265625,-0.09375,Respeck,Lying down back,-1,s2091784,,56
1696250498104,-0.39208984,0.0680542,0.93084717,0.703125,-1.1875,0.03125,Respeck,Lying down back,-1,s2091784,,57
1696250498144,-0.38745117,0.0602417,0.9159546,-2.25,-0.46875,-0.1875,Respeck,Lying down back,-1,s2091784,,58
1696250498184,-0.3876953,0.061950684,0.93182373,0.65625,-0.5625,-0.125,Respeck,Lying down back,-1,s2091784,,59
1696250498224,-0.39038086,0.06781006,0.91864014,-0.984375,0.390625,-0.046875,Respeck,Lying down back,-1,s2091784,,60
1696250498264,-0.3876953,0.057800293,0.9244995,0.0,-1.046875,0.015625,Respeck,Lying down back,-1,s2091784,,61
1696250498304,-0.38891602,0.058532715,0.9208374,-0.96875,-0.640625,-0.046875,Respeck,Lying down back,-1,s2091784,,62
1696250498344,-0.3876953,0.0602417,0.9257202,-0.28125,-0.78125,-0.21875,Respeck,Lying down back,-1,s2091784,,63
1696250498384,-0.38256836,0.05609131,0.9220581,0.015625,0.15625,-0.015625,Respeck,Lying down back,-1,s2091784,,64
1696250498424,-0.38916016,0.05657959,0.9286499,-0.015625,-0.5,0.015625,Respeck,Lying down back,-1,s2091784,,65
1696250498464,-0.38867188,0.059509277,0.9332886,0.3125,-0.8125,0.140625,Respeck,Lying down back,-1,s2091784,,66
1696250498504,-0.38330078,0.06414795,0.9266968,-0.53125,-0.84375,-0.078125,Respeck,Lying down back,-1,s2091784,,67
1696250498544,-0.38671875,0.066101074,0.93011475,-0.1875,-0.546875,-0.015625,Respeck,Lying down back,-1,s2091784,,68
1696250498584,-0.38720703,0.062683105,0.91619873,-0.703125,-0.203125,-0.21875,Respeck,Lying down back,-1,s2091784,,69
1696250498624,-0.39404297,0.059509277,0.9232788,-0.953125,-0.34375,-0.203125,Respeck,Lying down back,-1,s2091784,,70
