timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,ind
1696249152923,-0.40942383,0.066833496,0.89178467,-2.421875,-0.625,-0.390625,Respeck,Lying down back,-1,s2091784,,51
1696249152963,-0.40454102,0.066345215,0.9071655,0.40625,-1.015625,0.109375,Respeck,Lying down back,-1,s2091784,,52
1696249153003,-0.41577148,0.07171631,0.91400146,0.703125,-0.671875,0.171875,Respeck,Lying down back,-1,s2091784,,53
1696249153043,-0.42016602,0.0758667,0.9113159,-1.109375,0.140625,-0.25,Respeck,Lying down back,-1,s2091784,,54
1696249153083,-0.4091797,0.070251465,0.9298706,0.53125,-0.046875,-0.296875,Respeck,Lying down back,-1,s2091784,,55
1696249153123,-0.40966797,0.06341553,0.90545654,-2.0,-1.125,-0.171875,Respeck,Lying down back,-1,s2091784,,56
1696249153163,-0.41137695,0.061706543,0.9154663,-0.09375,-0.125,-0.21875,Respeck,Lying down back,-1,s2091784,,57
1696249153203,-0.41479492,0.06048584,0.9188843,-0.15625,-0.21875,0.015625,Respeck,Lying down back,-1,s2091784,,58
1696249153243,-0.41186523,0.062194824,0.9118042,-0.046875,-0.375,-0.0625,Respeck,Lying down back,-1,s2091784,,59
1696249153283,-0.40527344,0.070495605,0.9093628,0.078125,-0.671875,0.09375,Respeck,Lying down back,-1,s2091784,,60
1696249153323,-0.40649414,0.06732178,0.8851929,-0.421875,-0.03125,-0.15625,Respeck,Lying down back,-1,s2091784,,61
1696249153363,-0.40551758,0.05633545,0.90448,1.6875,0.546875,0.03125,Respeck,Lying down back,-1,s2091784,,62
1696249153403,-0.42382812,0.046813965,0.95233154,3.234375,0.171875,0.765625,Respeck,Lying down back,-1,s2091784,,63
1696249153443,-0.41235352,0.054138184,0.92352295,0.46875,1.96875,-0.25,Respeck,Lying down back,-1,s2091784,,64
1696249153483,-0.40454102,0.06390381,0.9118042,-0.234375,-0.84375,-0.578125,Respeck,Lying down back,-1,s2091784,,65
1696249153523,-0.39648438,0.057800293,0.8912964,0.828125,-1.4375,-0.109375,Respeck,Lying down back,-1,s2091784,,66
1696249153563,-0.41259766,0.04925537,0.94818115,2.484375,0.234375,0.625,Respeck,Lying down back,-1,s2091784,,67
1696249153603,-0.40478516,0.04901123,0.92059326,0.8125,2.46875,0.171875,Respeck,Lying down back,-1,s2091784,,68
1696249153643,-0.40795898,0.04827881,0.91986084,0.296875,0.71875,0.015625,Respeck,Lying down back,-1,s2091784,,69
1696249153683,-0.39379883,0.050720215,0.9164429,0.75,-0.671875,0.421875,Respeck,Lying down back,-1,s2091784,,70
1696249153723,-0.40405273,0.039489746,0.9203491,0.0,-0.953125,0.5625,Respeck,Lying down back,-1,s2091784,,71
1696249153763,-0.39819336,0.04168701,0.9279175,0.546875,1.578125,0.078125,Respeck,Lying down back,-1,s2091784,,72
1696249153803,-0.39990234,0.043640137,0.9237671,0.953125,1.296875,0.296875,Respeck,Lying down back,-1,s2091784,,73
1696249153843,-0.3996582,0.03729248,0.92059326,0.9375,0.453125,0.109375,Respeck,Lying down back,-1,s2091784,,74
1696249153883,-0.4008789,0.04437256,0.930603,0.890625,-0.125,0.1875,Respeck,Lying down back,-1,s2091784,,75
1696249153923,-0.39770508,0.039245605,0.9203491,0.5625,0.140625,-0.078125,Respeck,Lying down back,-1,s2091784,,76
1696249153963,-0.39257812,0.043884277,0.9225464,0.125,0.75,-0.015625,Respeck,Lying down back,-1,s2091784,,77
1696249154003,-0.38598633,0.036315918,0.92840576,0.671875,0.859375,-0.046875,Respeck,Lying down back,-1,s2091784,,78
1696249154043,-0.39526367,0.03387451,0.9279175,-0.546875,1.25,0.21875,Respeck,Lying down back,-1,s2091784,,79
1696249154083,-0.38745117,0.038024902,0.9450073,0.8125,0.3125,0.140625,Respeck,Lying down back,-1,s2091784,,80
1696249154123,-0.3864746,0.027770996,0.92840576,1.453125,0.28125,0.359375,Respeck,Lying down back,-1,s2091784,,81
1696249154163,-0.38476562,0.035339355,0.9332886,-0.703125,-0.109375,-0.015625,Respeck,Lying down back,-1,s2091784,,82
1696249154203,-0.38427734,0.04071045,0.9266968,0.125,-0.71875,-0.015625,Respeck,Lying down back,-1,s2091784,,83
1696249154243,-0.39501953,0.028259277,0.9352417,-0.921875,-0.828125,-0.03125,Respeck,Lying down back,-1,s2091784,,84
1696249154283,-0.38305664,0.021911621,0.9332886,0.53125,-0.390625,-0.421875,Respeck,Lying down back,-1,s2091784,,85
1696249154323,-0.3894043,0.039001465,0.92962646,-0.734375,0.265625,-0.265625,Respeck,Lying down back,-1,s2091784,,86
1696249154363,-0.38964844,0.03778076,0.92596436,-0.390625,-0.109375,-0.078125,Respeck,Lying down back,-1,s2091784,,87
1696249154403,-0.38842773,0.02166748,0.92181396,-1.1875,-0.1875,0.15625,Respeck,Lying down back,-1,s2091784,,88
1696249154443,-0.38720703,0.020446777,0.9254761,0.140625,-0.265625,-0.015625,Respeck,Lying down back,-1,s2091784,,89
1696249154483,-0.37768555,0.028015137,0.9269409,-0.515625,0.359375,0.015625,Respeck,Lying down back,-1,s2091784,,90
1696249154523,-0.39135742,0.028747559,0.9320679,0.875,-0.15625,0.0625,Respeck,Lying down back,-1,s2091784,,91
1696249154563,-0.3869629,0.027770996,0.9213257,0.265625,0.296875,0.015625,Respeck,Lying down back,-1,s2091784,,92
1696249154603,-0.38671875,0.030700684,0.934021,0.109375,0.34375,-0.15625,Respeck,Lying down back,-1,s2091784,,93
1696249154643,-0.38916016,0.038024902,0.93304443,0.703125,0.609375,0.140625,Respeck,Lying down back,-1,s2091784,,94
1696249154683,-0.3786621,0.02947998,0.9262085,-0.65625,0.203125,-0.078125,Respeck,Lying down back,-1,s2091784,,95
1696249154723,-0.375,0.027282715,0.93011475,-0.578125,0.09375,-0.140625,Respeck,Lying down back,-1,s2091784,,96
1696249154763,-0.37475586,0.020446777,0.93426514,-0.28125,0.1875,-0.0625,Respeck,Lying down back,-1,s2091784,,97
1696249154803,-0.37573242,0.02557373,0.9411011,0.71875,0.75,-0.09375,Respeck,Lying down back,-1,s2091784,,98
1696249154843,-0.3798828,0.027526855,0.9335327,0.640625,0.3125,0.15625,Respeck,Lying down back,-1,s2091784,,99
1696249154883,-0.37573242,0.028503418,0.9359741,-0.328125,-0.171875,-0.046875,Respeck,Lying down back,-1,s2091784,,100
1696249154923,-0.37939453,0.024353027,0.9430542,0.84375,-0.578125,0.109375,Respeck,Lying down back,-1,s2091784,,101
1696249154963,-0.37109375,0.031433105,0.9262085,-0.75,-0.21875,-0.453125,Respeck,Lying down back,-1,s2091784,,102
