timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,ind
1696250837335,0.10449219,-0.046203613,-0.9837036,-0.296875,-0.46875,-0.140625,Respeck,Lying down on stomach,-1,s2091784,,46
1696250837375,0.10595703,-0.049865723,-0.9993286,-0.875,-0.5625,-0.078125,Respeck,Lying down on stomach,-1,s2091784,,47
1696250837415,0.103271484,-0.047180176,-0.99835205,-0.390625,-0.53125,0.09375,Respeck,Lying down on stomach,-1,s2091784,,48
1696250837455,0.11010742,-0.061584473,-0.98883057,-0.28125,-0.34375,0.03125,Respeck,Lying down on stomach,-1,s2091784,,49
1696250837495,0.103271484,-0.04498291,-0.9976196,-0.171875,-0.640625,-0.265625,Respeck,Lying down on stomach,-1,s2091784,,50
1696250837535,0.1027832,-0.051086426,-1.0029907,-0.375,-0.578125,-0.0625,Respeck,Lying down on stomach,-1,s2091784,,51
1696250837575,0.111083984,-0.045959473,-0.9976196,-0.609375,-0.375,-0.09375,Respeck,Lying down on stomach,-1,s2091784,,52
1696250837615,0.10473633,-0.051086426,-0.9981079,-0.53125,-0.203125,-0.09375,Respeck,Lying down on stomach,-1,s2091784,,53
1696250837655,0.09790039,-0.049621582,-0.9961548,-0.265625,-0.546875,-0.125,Respeck,Lying down on stomach,-1,s2091784,,54
1696250837695,0.10205078,-0.04864502,-1.00177,-0.234375,-0.640625,-0.140625,Respeck,Lying down on stomach,-1,s2091784,,55
1696250837735,0.10888672,-0.051818848,-1.0025024,-0.625,-0.453125,-0.25,Respeck,Lying down on stomach,-1,s2091784,,56
1696250837775,0.09814453,-0.04864502,-1.0003052,-0.5,-0.4375,0.03125,Respeck,Lying down on stomach,-1,s2091784,,57
1696250837815,0.10498047,-0.050109863,-0.9968872,-0.46875,-0.15625,0.015625,Respeck,Lying down on stomach,-1,s2091784,,58
1696250837855,0.10986328,-0.06109619,-0.98931885,-0.1875,-0.40625,-0.125,Respeck,Lying down on stomach,-1,s2091784,,59
1696250837895,0.104003906,-0.046691895,-0.99102783,0.046875,-0.4375,-0.0625,Respeck,Lying down on stomach,-1,s2091784,,60
1696250837935,0.11303711,-0.051818848,-1.0022583,-0.578125,-0.578125,0.09375,Respeck,Lying down on stomach,-1,s2091784,,61
1696250837975,0.10620117,-0.051086426,-1.0049438,-0.609375,-0.40625,-0.125,Respeck,Lying down on stomach,-1,s2091784,,62
1696250838015,0.10229492,-0.054748535,-0.9939575,-0.515625,-0.15625,-0.171875,Respeck,Lying down on stomach,-1,s2091784,,63
1696250838055,0.103027344,-0.050354004,-0.9961548,-0.125,-0.3125,-0.0625,Respeck,Lying down on stomach,-1,s2091784,,64
1696250838095,0.10107422,-0.045959473,-0.9951782,-0.015625,-0.578125,-0.171875,Respeck,Lying down on stomach,-1,s2091784,,65
1696250838135,0.104003906,-0.046203613,-1.0032349,-0.5,-0.453125,-0.046875,Respeck,Lying down on stomach,-1,s2091784,,66
1696250838175,0.10668945,-0.05206299,-1.0020142,-0.71875,-0.421875,-0.046875,Respeck,Lying down on stomach,-1,s2091784,,67
1696250838215,0.10449219,-0.05670166,-0.99713135,-0.4375,-0.453125,-0.046875,Respeck,Lying down on stomach,-1,s2091784,,68
1696250838255,0.10107422,-0.04815674,-0.9949341,-0.453125,-0.3125,-0.109375,Respeck,Lying down on stomach,-1,s2091784,,69
1696250838295,0.10498047,-0.051086426,-0.98028564,0.09375,-0.4375,-0.046875,Respeck,Lying down on stomach,-1,s2091784,,70
1696250838335,0.10498047,-0.046691895,-1.006897,-0.40625,-0.65625,-0.03125,Respeck,Lying down on stomach,-1,s2091784,,71
1696250838375,0.10253906,-0.042297363,-1.0027466,-0.375,-0.484375,-0.09375,Respeck,Lying down on stomach,-1,s2091784,,72
1696250838415,0.10473633,-0.047424316,-0.9985962,-0.359375,-0.53125,-0.046875,Respeck,Lying down on stomach,-1,s2091784,,73
1696250838455,0.10571289,-0.04498291,-0.99591064,-0.296875,-0.34375,-0.046875,Respeck,Lying down on stomach,-1,s2091784,,74
1696250838495,0.10473633,-0.042297363,-0.9932251,-0.703125,-0.484375,-0.078125,Respeck,Lying down on stomach,-1,s2091784,,75
1696250838535,0.103271484,-0.05206299,-0.99542236,-0.375,-0.296875,-0.140625,Respeck,Lying down on stomach,-1,s2091784,,76
1696250838575,0.10253906,-0.051574707,-1.0010376,-0.46875,-0.34375,-0.03125,Respeck,Lying down on stomach,-1,s2091784,,77
1696250838615,0.10205078,-0.045959473,-0.99420166,-0.484375,-0.28125,-0.1875,Respeck,Lying down on stomach,-1,s2091784,,78
1696250838655,0.10058594,-0.051086426,-0.99298096,-0.40625,-0.5,-0.015625,Respeck,Lying down on stomach,-1,s2091784,,79
1696250838695,0.10253906,-0.04840088,-0.99664307,-0.453125,-0.484375,-0.0625,Respeck,Lying down on stomach,-1,s2091784,,80
1696250838735,0.10449219,-0.040100098,-1.0003052,-0.390625,-0.40625,-0.0625,Respeck,Lying down on stomach,-1,s2091784,,81
1696250838775,0.099121094,-0.050598145,-0.9981079,-0.421875,-0.53125,0.109375,Respeck,Lying down on stomach,-1,s2091784,,82
1696250838815,0.10253906,-0.045959473,-0.9924927,-0.203125,-0.4375,-0.046875,Respeck,Lying down on stomach,-1,s2091784,,83
1696250838855,0.10424805,-0.05670166,-1.0012817,-0.109375,-0.5625,-0.09375,Respeck,Lying down on stomach,-1,s2091784,,84
1696250838895,0.1081543,-0.053527832,-1.0078735,-0.5,-0.53125,-0.015625,Respeck,Lying down on stomach,-1,s2091784,,85
1696250838935,0.10473633,-0.049621582,-1.0020142,-0.484375,-0.4375,-0.078125,Respeck,Lying down on stomach,-1,s2091784,,86
1696250838975,0.10620117,-0.0491333,-1.0032349,-0.484375,-0.4375,-0.078125,Respeck,Lying down on stomach,-1,s2091784,,87
1696250839015,0.10522461,-0.04522705,-0.9817505,-0.21875,-0.296875,0.0625,Respeck,Lying down on stomach,-1,s2091784,,88
1696250839055,0.103027344,-0.050598145,-1.0083618,-0.515625,-0.734375,-0.078125,Respeck,Lying down on stomach,-1,s2091784,,89
1696250839095,0.10253906,-0.047668457,-1.0007935,-0.015625,-0.640625,0.015625,Respeck,Lying down on stomach,-1,s2091784,,90
1696250839135,0.1027832,-0.0491333,-0.9993286,-0.96875,-0.421875,-0.21875,Respeck,Lying down on stomach,-1,s2091784,,91
1696250839175,0.10473633,-0.04888916,-0.99835205,-0.390625,-0.59375,-0.09375,Respeck,Lying down on stomach,-1,s2091784,,92
1696250839215,0.099365234,-0.047424316,-1.0115356,-0.40625,-0.546875,-0.109375,Respeck,Lying down on stomach,-1,s2091784,,93
1696250839255,0.10205078,-0.050109863,-0.9927368,-0.40625,-0.3125,0.0,Respeck,Lying down on stomach,-1,s2091784,,94
1696250839295,0.099365234,-0.04864502,-0.9985962,-0.53125,-0.59375,-0.140625,Respeck,Lying down on stomach,-1,s2091784,,95
1696250839335,0.103271484,-0.051330566,-0.9985962,-0.4375,-0.546875,-0.15625,Respeck,Lying down on stomach,-1,s2091784,,96
1696250839375,0.10205078,-0.04449463,-1.0134888,-0.78125,-0.46875,-0.046875,Respeck,Lying down on stomach,-1,s2091784,,97
1696250839415,0.10644531,-0.042785645,-0.9981079,-0.328125,-0.40625,-0.125,Respeck,Lying down on stomach,-1,s2091784,,98
1696250839455,0.107177734,-0.047180176,-1.0005493,-0.40625,-0.421875,-0.03125,Respeck,Lying down on stomach,-1,s2091784,,99
1696250839495,0.10522461,-0.04522705,-0.99786377,-0.265625,-0.515625,-0.046875,Respeck,Lying down on stomach,-1,s2091784,,100
1696250839535,0.10180664,-0.04888916,-0.99542236,-0.4375,-0.3125,-0.09375,Respeck,Lying down on stomach,-1,s2091784,,101
1696250839575,0.10424805,-0.047912598,-1.0039673,-0.3125,-0.9375,-0.140625,Respeck,Lying down on stomach,-1,s2091784,,102
1696250839615,0.10473633,-0.04840088,-0.9985962,-0.15625,-0.46875,-0.046875,Respeck,Lying down on stomach,-1,s2091784,,103
1696250839655,0.10473633,-0.04937744,-1.006897,-0.84375,-0.578125,-0.21875,Respeck,Lying down on stomach,-1,s2091784,,104
1696250839695,0.10253906,-0.04815674,-0.9998169,-0.640625,-0.21875,-0.046875,Respeck,Lying down on stomach,-1,s2091784,,105
1696250839735,0.10058594,-0.045715332,-0.9968872,-0.5625,-0.40625,-0.125,Respeck,Lying down on stomach,-1,s2091784,,106
1696250839775,0.10839844,-0.042297363,-0.99005127,-0.3125,-0.484375,0.0,Respeck,Lying down on stomach,-1,s2091784,,107
1696250839815,0.10107422,-0.04864502,-1.008606,-0.625,-0.890625,-0.125,Respeck,Lying down on stomach,-1,s2091784,,108
1696250839855,0.099609375,-0.047668457,-0.987854,-0.3125,-0.65625,-0.09375,Respeck,Lying down on stomach,-1,s2091784,,109
1696250839895,0.10131836,-0.049621582,-1.0056763,-0.546875,-0.53125,-0.109375,Respeck,Lying down on stomach,-1,s2091784,,110
1696250839935,0.10498047,-0.04888916,-0.9973755,-0.671875,-0.140625,-0.203125,Respeck,Lying down on stomach,-1,s2091784,,111
1696250839975,0.103515625,-0.04937744,-0.9927368,-0.28125,-0.4375,0.015625,Respeck,Lying down on stomach,-1,s2091784,,112
1696250840015,0.1015625,-0.0491333,-1.003479,-0.453125,-0.609375,-0.203125,Respeck,Lying down on stomach,-1,s2091784,,113
1696250840055,0.103271484,-0.04888916,-0.9885864,-0.421875,-0.578125,-0.21875,Respeck,Lying down on stomach,-1,s2091784,,114
1696250840095,0.10449219,-0.047668457,-0.9927368,-0.28125,-0.5625,-0.046875,Respeck,Lying down on stomach,-1,s2091784,,115
