timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,ind
1696248532192,0.8339844,0.014343262,0.55218506,0.6875,-1.171875,-0.671875,Respeck,Lying down right,-1,s2091784,,31
1696248532232,0.84277344,-0.0012817383,0.46551514,0.40625,-0.296875,0.046875,Respeck,Lying down right,-1,s2091784,,32
1696248532272,0.8227539,-0.030822754,0.3973999,4.671875,20.515625,-3.234375,Respeck,Lying down right,-1,s2091784,,33
1696248532312,0.91430664,-0.06500244,0.60931396,14.234375,5.671875,-11.6875,Respeck,Lying down right,-1,s2091784,,34
1696248532352,0.7824707,-0.023254395,0.5631714,-2.859375,7.375,-1.828125,Respeck,Lying down right,-1,s2091784,,35
1696248532392,0.8791504,-0.06695557,0.51605225,-4.3125,14.421875,-1.53125,Respeck,Lying down right,-1,s2091784,,36
1696248532432,0.90356445,0.050231934,0.5343628,0.359375,0.75,-0.828125,Respeck,Lying down right,-1,s2091784,,37
1696248532472,0.8701172,-0.03765869,0.5634155,10.25,-11.703125,-1.953125,Respeck,Lying down right,-1,s2091784,,38
1696248532512,0.9265137,0.06488037,0.5363159,-14.6875,-10.921875,6.109375,Respeck,Lying down right,-1,s2091784,,39
1696248532552,0.8288574,0.009216309,0.3937378,-4.703125,-5.078125,3.96875,Respeck,Lying down right,-1,s2091784,,40
1696248532592,0.73095703,-0.07281494,0.46575928,9.28125,-1.59375,-0.1875,Respeck,Lying down right,-1,s2091784,,41
1696248532632,0.83862305,-0.066467285,0.602478,3.578125,-4.046875,-3.15625,Respeck,Lying down right,-1,s2091784,,42
1696248532672,0.890625,-0.04840088,0.51605225,-1.734375,2.78125,-2.046875,Respeck,Lying down right,-1,s2091784,,43
1696248532712,0.88256836,-0.014709473,0.48284912,1.53125,11.09375,0.15625,Respeck,Lying down right,-1,s2091784,,44
1696248532752,0.84033203,-0.023010254,0.56536865,3.453125,8.40625,-0.671875,Respeck,Lying down right,-1,s2091784,,45
1696248532792,0.7993164,-0.07647705,0.50286865,-6.484375,7.421875,-1.375,Respeck,Lying down right,-1,s2091784,,46
