timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes,ind
1696246661739,-0.9824219,-0.14355469,-0.20019531,55.625,21.0625,5.03125,0.0,0.0,0.0,Thingy,Shuffle walking,-1,s2091784,,0
1696246661779,-0.9863281,-0.051757812,-0.13085938,-9.9375,41.25,-14.9375,0.0,0.0,0.0,Thingy,Shuffle walking,-1,s2091784,,1
1696246661819,-1.0019531,-0.06542969,-0.11816406,-77.96875,21.65625,-16.21875,0.0,0.0,0.0,Thingy,Shuffle walking,-1,s2091784,,2
1696246661859,-1.0869141,-0.14257812,0.032226562,-191.125,8.84375,-17.5,-72.75,-38.5,-125.875,Thingy,Shuffle walking,-1,s2091784,,3
1696246661899,-1.1328125,-0.29003906,0.17675781,-147.125,-30.53125,-12.96875,0.0,0.0,0.0,Thingy,Shuffle walking,-1,s2091784,,4
1696246661939,-0.9951172,-0.3076172,0.2421875,50.75,-85.09375,-13.09375,0.0,0.0,0.0,Thingy,Shuffle walking,-1,s2091784,,5
1696246661979,-1.0185547,-0.21484375,-0.021484375,-7.53125,-164.1875,-30.8125,0.0,0.0,0.0,Thingy,Shuffle walking,-1,s2091784,,6
1696246662019,-1.2382812,-0.025390625,-0.20996094,88.59375,-125.5625,-21.71875,0.0,0.0,0.0,Thingy,Shuffle walking,-1,s2091784,,7
1696246662059,-1.1171875,0.2578125,-0.20117188,196.5625,-132.4375,-10.46875,0.0,0.0,0.0,Thingy,Shuffle walking,-1,s2091784,,8
1696246662099,-0.8886719,-0.0068359375,-0.17285156,14.1875,-70.5625,5.03125,0.0,0.0,0.0,Thingy,Shuffle walking,-1,s2091784,,9
1696246662139,-0.8154297,0.12402344,-0.23828125,-101.28125,44.625,-24.75,0.0,0.0,0.0,Thingy,Shuffle walking,-1,s2091784,,10
1696246662179,-0.8984375,0.19238281,-0.19726562,-54.90625,101.3125,-4.25,0.0,0.0,0.0,Thingy,Shuffle walking,-1,s2091784,,11
1696246662219,-0.6767578,0.09082031,-0.08300781,-27.75,108.71875,4.15625,0.0,0.0,0.0,Thingy,Shuffle walking,-1,s2091784,,12
