timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes,ind
1696246201341,-0.053710938,-0.16210938,-0.99609375,-0.03125,0.0625,0.0,0.0,0.0,0.0,Thingy,Lying down right,-1,s2091784,,51
1696246201381,-0.045898438,-0.16308594,-0.9980469,-0.03125,0.0625,-0.0625,-38.875,-32.5,-155.75,Thingy,Lying down right,-1,s2091784,,52
1696246201421,-0.047851562,-0.16503906,-1.0029297,-0.09375,-0.0625,-0.125,0.0,0.0,0.0,Thingy,Lying down right,-1,s2091784,,53
1696246201461,-0.05078125,-0.16503906,-0.9863281,-0.03125,0.0625,-0.0625,0.0,0.0,0.0,Thingy,Lying down right,-1,s2091784,,54
1696246201501,-0.052734375,-0.1640625,-0.9980469,-0.03125,0.125,-0.0625,0.0,0.0,0.0,Thingy,Lying down right,-1,s2091784,,55
1696246201541,-0.059570312,-0.16503906,-1.0009766,-0.03125,0.0625,0.0,0.0,0.0,0.0,Thingy,Lying down right,-1,s2091784,,56
1696246201581,-0.05859375,-0.1640625,-0.9980469,-0.21875,-0.125,-0.0625,0.0,0.0,0.0,Thingy,Lying down right,-1,s2091784,,57
1696246201621,-0.049804688,-0.16210938,-0.9902344,-0.09375,0.0,0.0625,0.0,0.0,0.0,Thingy,Lying down right,-1,s2091784,,58
1696246201661,-0.056640625,-0.15625,-0.99316406,-0.03125,0.125,-0.0625,0.0,0.0,0.0,Thingy,Lying down right,-1,s2091784,,59
1696246201701,-0.05078125,-0.16210938,-0.9951172,-0.03125,0.0625,-0.0625,0.0,0.0,0.0,Thingy,Lying down right,-1,s2091784,,60
1696246201741,-0.04296875,-0.16210938,-0.9921875,-0.15625,0.0,-0.0625,0.0,0.0,0.0,Thingy,Lying down right,-1,s2091784,,61
1696246201781,-0.0390625,-0.1640625,-0.99121094,0.09375,0.125,-0.0625,0.0,0.0,0.0,Thingy,Lying down right,-1,s2091784,,62
1696246201821,-0.0546875,-0.17285156,-0.9824219,-0.03125,0.15625,0.0625,0.0,0.0,0.0,Thingy,Lying down right,-1,s2091784,,63
1696246201861,-0.051757812,-0.16210938,-0.9941406,-0.03125,0.125,-0.0625,0.0,0.0,0.0,Thingy,Lying down right,-1,s2091784,,64
1696246201901,-0.055664062,-0.16894531,-0.99902344,-0.09375,0.0625,0.0625,-38.5625,-32.9375,-155.125,Thingy,Lying down right,-1,s2091784,,65
1696246201941,-0.053710938,-0.16699219,-1.0009766,0.03125,0.0625,0.0,0.0,0.0,0.0,Thingy,Lying down right,-1,s2091784,,66
1696246201981,-0.05078125,-0.15820312,-0.9980469,-0.09375,0.0,0.0,0.0,0.0,0.0,Thingy,Lying down right,-1,s2091784,,67
1696246202021,-0.052734375,-0.171875,-0.99609375,-0.09375,-0.0625,0.0625,0.0,0.0,0.0,Thingy,Lying down right,-1,s2091784,,68
1696246202061,-0.049804688,-0.16796875,-1.0195312,-0.09375,0.0,0.0,0.0,0.0,0.0,Thingy,Lying down right,-1,s2091784,,69
1696246202101,-0.05859375,-0.16015625,-0.9902344,-0.03125,0.125,0.0625,0.0,0.0,0.0,Thingy,Lying down right,-1,s2091784,,70
1696246202141,-0.045898438,-0.16113281,-0.98535156,-0.09375,-0.0625,-0.0625,0.0,0.0,0.0,Thingy,Lying down right,-1,s2091784,,71
1696246202181,-0.05859375,-0.16210938,-0.99121094,-0.03125,0.0625,-0.0625,0.0,0.0,0.0,Thingy,Lying down right,-1,s2091784,,72
1696246202221,-0.051757812,-0.16015625,-0.9736328,-0.03125,0.0625,0.0,0.0,0.0,0.0,Thingy,Lying down right,-1,s2091784,,73
1696246202261,-0.059570312,-0.16113281,-0.98339844,-0.15625,-0.0625,-0.125,0.0,0.0,0.0,Thingy,Lying down right,-1,s2091784,,74
1696246202301,-0.0546875,-0.16601562,-0.99121094,-0.03125,0.0625,0.0,0.0,0.0,0.0,Thingy,Lying down right,-1,s2091784,,75
1696246202341,-0.05859375,-0.15820312,-0.9980469,-0.09375,-0.0625,-0.0625,0.0,0.0,0.0,Thingy,Lying down right,-1,s2091784,,76
1696246202381,-0.055664062,-0.15820312,-0.99316406,-0.09375,0.0625,0.0625,-38.5625,-32.5,-154.375,Thingy,Lying down right,-1,s2091784,,77
1696246202421,-0.052734375,-0.16503906,-0.9902344,-0.09375,-0.0625,-0.125,0.0,0.0,0.0,Thingy,Lying down right,-1,s2091784,,78
1696246202461,-0.045898438,-0.15917969,-0.9921875,-0.09375,-0.0625,0.0,0.0,0.0,0.0,Thingy,Lying down right,-1,s2091784,,79
1696246202501,-0.051757812,-0.16210938,-1.0058594,-0.09375,-0.0625,-0.0625,0.0,0.0,0.0,Thingy,Lying down right,-1,s2091784,,80
1696246202541,-0.046875,-0.16015625,-0.99121094,-0.03125,0.15625,0.0,0.0,0.0,0.0,Thingy,Lying down right,-1,s2091784,,81
1696246202581,-0.060546875,-0.15722656,-1.0019531,-0.15625,0.0,0.0625,0.0,0.0,0.0,Thingy,Lying down right,-1,s2091784,,82
1696246202621,-0.049804688,-0.16308594,-0.9921875,-0.15625,-0.0625,0.125,0.0,0.0,0.0,Thingy,Lying down right,-1,s2091784,,83
1696246202661,-0.051757812,-0.16210938,-1.0146484,-0.15625,0.0,0.0,0.0,0.0,0.0,Thingy,Lying down right,-1,s2091784,,84
1696246202701,-0.055664062,-0.17089844,-0.99609375,-0.21875,-0.125,-0.0625,0.0,0.0,0.0,Thingy,Lying down right,-1,s2091784,,85
