timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes
1696242535832,-0.95996094,0.037109375,-0.14941406,-26.25,-15.15625,4.03125,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242535865,-0.9980469,0.038085938,-0.27929688,18.65625,-14.1875,4.28125,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242535914,-0.9355469,0.111328125,-0.18554688,-6.65625,6.0625,-1.59375,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242535961,-0.9394531,0.08691406,-0.234375,-6.71875,12.375,6.78125,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242535988,-0.9589844,0.171875,-0.21191406,-15.03125,20.40625,7.625,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242536034,-0.9199219,0.17480469,-0.25585938,-3.84375,27.125,9.6875,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242536079,-0.9941406,0.1796875,-0.25390625,-47.4375,59.34375,5.84375,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242536147,-0.98828125,0.103515625,-0.30664062,-51.59375,3.3125,8.90625,-97.375,12.0625,-132.1875,Thingy,Ascending stairs,-1,s2091784,
1696242536192,-0.89746094,0.11621094,-0.42871094,-6.78125,-55.9375,5.1875,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242536194,-0.86816406,0.125,-0.5683594,-39.6875,13.34375,3.46875,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242536227,-0.8886719,0.18359375,-0.33007812,17.6875,41.65625,8.90625,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242536272,-0.92578125,0.14257812,-0.23828125,15.96875,46.90625,17.375,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242536305,-0.9638672,0.140625,-0.30273438,6.53125,4.96875,19.15625,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242536349,-0.94628906,0.16601562,-0.41308594,22.9375,-25.65625,21.46875,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242536411,-0.9863281,0.15527344,-0.5527344,-9.96875,13.15625,5.375,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242536439,-1.0507812,0.40820312,-0.39746094,0.53125,24.4375,-3.78125,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242536483,-1.0224609,0.39257812,-0.27441406,-18.15625,-30.96875,18.5,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242536507,-1.1757812,0.095703125,-0.42871094,-7.65625,-11.9375,23.125,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242536552,-1.2421875,0.3798828,-0.2529297,-51.40625,10.03125,5.4375,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242536585,-1.2519531,0.3984375,-0.060546875,-54.59375,-16.09375,-5.1875,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242536630,-1.1357422,0.24316406,-0.0009765625,-98.34375,-61.1875,-30.21875,-95.125,18.5,-129.8125,Thingy,Ascending stairs,-1,s2091784,
1696242536665,-1.1806641,0.22753906,-0.0126953125,-136.0,-74.3125,-52.0625,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242536726,-1.0761719,0.14257812,-0.10546875,-183.96875,-88.03125,-67.875,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242536753,-1.0605469,0.19238281,-0.17285156,-87.59375,-80.21875,-77.28125,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242536799,-1.0058594,0.2626953,-0.24902344,-75.5,-16.75,-81.65625,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242536844,-0.7373047,0.28320312,-0.29101562,-27.1875,-32.6875,-53.59375,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242536889,-0.9550781,-0.21582031,0.047851562,-136.84375,-67.53125,-58.0625,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242536912,-1.0449219,-0.13476562,0.078125,-27.59375,-13.15625,-128.0625,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242536945,-0.84277344,0.19921875,0.08203125,-0.8125,-22.1875,-109.625,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242536990,-0.83691406,0.013671875,0.051757812,-19.3125,-9.625,-101.75,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242537025,-0.90234375,-0.22363281,0.05859375,-11.3125,-3.25,-99.96875,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242537069,-0.88183594,-0.19921875,0.076171875,-1.25,2.09375,-92.84375,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242537114,-0.8955078,-0.13964844,0.13378906,23.1875,-15.09375,-74.46875,-106.5,-10.1875,-103.375,Thingy,Ascending stairs,-1,s2091784,
1696242537159,-0.7597656,-0.07128906,0.12890625,14.4375,-9.71875,-56.40625,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242537204,-0.73828125,-0.08984375,0.08496094,-4.78125,4.71875,-43.9375,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242537226,-0.8222656,-0.2763672,0.08886719,-13.125,16.15625,-34.75,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242537272,-0.7451172,-0.30859375,0.015625,-1.0625,9.6875,-12.09375,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242537305,-0.6826172,-0.30664062,-0.016601562,6.875,13.03125,10.96875,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242537351,-0.58203125,-0.375,0.057617188,9.4375,29.375,32.40625,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242537385,-1.5097656,-1.0644531,-0.22265625,-8.8125,-35.5625,-2.625,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242537429,-0.83203125,-0.40039062,0.033203125,55.71875,-31.21875,25.5,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242537474,-0.67871094,-0.21679688,0.2841797,32.53125,-21.8125,17.5,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242537519,-0.8017578,-0.43652344,0.14550781,-3.125,14.9375,21.71875,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242537563,-1.1191406,-0.3876953,0.1328125,2.84375,13.75,18.5,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242537586,-0.9296875,-0.34570312,0.115234375,19.21875,20.84375,15.8125,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242537631,-0.9658203,-0.3251953,0.13476562,13.46875,25.96875,21.1875,-110.5625,-10.75,-105.625,Thingy,Ascending stairs,-1,s2091784,
1696242537665,-1.0263672,-0.31152344,0.15039062,15.90625,27.125,24.03125,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242537712,-0.921875,-0.19433594,0.13964844,8.46875,24.3125,28.25,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242537744,-0.95410156,-0.2685547,0.09375,5.0,28.28125,33.6875,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242537789,-1.0117188,-0.21582031,-0.049804688,10.4375,24.5,38.9375,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242537834,-1.0869141,-0.20898438,0.09375,-19.25,35.0625,53.21875,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242537879,-1.2158203,-0.037109375,0.009765625,3.03125,42.75,64.03125,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242537924,-1.0449219,-0.07128906,-0.029296875,11.15625,52.9375,77.625,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242537947,-0.8935547,-0.06640625,-0.08105469,20.125,39.8125,66.40625,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242537991,-1.0087891,0.029296875,-0.21582031,54.25,73.875,86.90625,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242538025,-1.2792969,0.056640625,-0.359375,102.84375,43.625,112.53125,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242538070,-1.0546875,-0.0126953125,-0.27929688,96.53125,12.4375,117.65625,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242538115,-1.0126953,0.0087890625,-0.2890625,88.0,7.59375,78.65625,-106.9375,12.8125,-125.0,Thingy,Ascending stairs,-1,s2091784,
1696242538149,-0.96875,0.095703125,-0.25878906,105.03125,1.5625,54.0,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242538194,-0.796875,0.15136719,-0.20703125,115.65625,28.53125,40.34375,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242538239,-0.7597656,0.17480469,-0.20019531,79.5625,2.71875,32.03125,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242538284,-0.7998047,0.07421875,-0.3623047,95.09375,-50.4375,37.34375,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242538306,-0.9033203,-0.015625,-0.4560547,142.6875,-36.71875,38.5,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242538351,-0.93652344,0.12792969,-0.23730469,-109.5,54.40625,-31.9375,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242538387,-1.0410156,0.20507812,-0.032226562,-106.875,26.03125,-32.0625,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242538430,-0.9970703,0.171875,-0.17871094,-12.15625,13.21875,-30.28125,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242538464,-0.79296875,0.2734375,-0.26367188,-23.8125,45.6875,-18.625,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242538509,-1.0664062,0.15234375,-0.083984375,8.46875,7.34375,15.0,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242538554,-0.9033203,0.08691406,-0.3515625,8.78125,12.375,10.4375,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242538599,-0.90527344,0.21386719,-0.20214844,-5.9375,18.53125,17.375,-100.375,14.125,-134.125,Thingy,Ascending stairs,-1,s2091784,
1696242538650,-0.9765625,0.16308594,-0.3203125,-17.96875,61.3125,20.8125,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242538668,-0.9951172,0.22460938,-0.2939453,-47.5,40.8125,4.875,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242538712,-0.8515625,0.19921875,-0.4482422,-28.625,-31.34375,-2.875,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242538746,-0.9013672,0.25976562,-0.69433594,-12.28125,10.78125,-5.5625,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242538790,-0.81933594,0.14941406,-0.47070312,54.6875,14.125,14.28125,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242538834,-0.9326172,0.22265625,-0.21582031,-29.3125,1.9375,11.96875,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242538869,-0.9326172,0.17480469,-0.39746094,-21.0625,12.90625,16.28125,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242538914,-0.9746094,0.30273438,-0.35839844,-19.65625,0.59375,12.4375,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242538959,-1.0449219,0.296875,-0.35351562,-7.9375,-4.90625,12.625,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242539004,-0.98339844,0.19042969,-0.33496094,-20.21875,-10.90625,11.96875,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242539026,-0.96875,0.2734375,-0.32910156,-13.375,-8.40625,13.65625,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242539071,-1.0693359,0.3408203,-0.36816406,-20.03125,-0.59375,13.125,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242539116,-1.2011719,0.4013672,-0.32714844,-36.21875,1.75,15.375,-96.625,20.3125,-133.6875,Thingy,Ascending stairs,-1,s2091784,
1696242539150,-1.3154297,0.22167969,0.16308594,-42.5625,-55.6875,-3.25,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242539195,-1.0839844,0.23242188,-0.13476562,-50.5625,-86.6875,-25.40625,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242539229,-1.0898438,0.29785156,-0.068359375,-60.375,-80.84375,-36.0625,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242539274,-1.1074219,0.2529297,-0.055664062,-123.96875,-71.125,-67.3125,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242539319,-1.0224609,0.23925781,-0.24707031,-78.8125,-43.25,-77.875,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242539364,-1.0986328,0.24316406,-0.057617188,-142.15625,-51.0625,-95.65625,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242539386,-0.8798828,0.20214844,-0.18847656,-105.125,20.53125,-83.3125,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242539431,-0.89941406,0.12988281,-0.00390625,-36.03125,1.75,-70.875,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242539465,-0.84472656,0.17382812,-0.043945312,-26.9375,-8.9375,-75.625,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242539510,-0.9667969,-0.022460938,0.08203125,-5.875,-51.84375,-71.34375,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242539555,-1.0478516,-0.359375,0.08203125,-22.71875,12.46875,-104.375,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242539589,-0.82910156,0.09667969,-0.02734375,12.125,-25.96875,-119.5625,-111.125,5.4375,-106.5625,Thingy,Ascending stairs,-1,s2091784,
1696242539634,-0.98046875,-0.13671875,0.08984375,-13.375,-10.15625,-109.9375,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242539679,-0.98535156,-0.18652344,0.05859375,-7.40625,-14.96875,-96.25,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242539724,-0.8232422,-0.095703125,0.09863281,4.5,-24.6875,-79.59375,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242539759,-0.6972656,-0.055664062,0.06347656,-12.78125,-6.1875,-56.28125,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242539791,-0.6845703,-0.20019531,0.016601562,-25.34375,16.75,-33.15625,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242539825,-0.6953125,-0.26757812,0.0087890625,-22.59375,21.9375,-12.03125,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242539871,-0.67285156,-0.27441406,-0.07128906,-2.15625,19.3125,12.5,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242539915,-0.6669922,-0.43847656,0.14648438,12.0625,14.875,36.25,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242539949,-1.2451172,-0.87402344,-0.4921875,32.09375,-36.59375,20.125,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242539993,-1.3447266,-0.45214844,0.047851562,68.78125,-1.5,23.75,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242540039,-0.8203125,-0.20703125,0.20605469,35.03125,-12.65625,14.03125,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242540084,-0.70703125,-0.3515625,0.064453125,10.0,17.125,15.375,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242540130,-0.97753906,-0.44433594,0.064453125,9.15625,20.34375,16.34375,-110.5625,-7.625,-107.0,Thingy,Ascending stairs,-1,s2091784,
1696242540151,-0.99902344,-0.42578125,0.12109375,13.46875,-1.4375,8.28125,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242540185,-0.8095703,-0.3330078,0.087890625,10.65625,-4.3125,12.75,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242540231,-0.9238281,-0.37402344,0.10253906,7.3125,4.1875,17.625,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242540275,-0.9042969,-0.35058594,0.09765625,-6.90625,10.59375,16.15625,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
1696242540308,-0.94628906,-0.34570312,0.028320312,-6.4375,18.28125,20.875,0.0,0.0,0.0,Thingy,Ascending stairs,-1,s2091784,
