timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes
1696250751038,0.8486328,0.018493652,0.5192261,0.578125,-1.78125,-0.015625,Respeck,Lying down right,-1,s2091784,
1696250751083,0.8522949,0.012390137,0.5038452,-0.390625,-0.515625,-0.25,Respeck,Lying down right,-1,s2091784,
1696250751113,0.84350586,0.010437012,0.49969482,-1.203125,-1.078125,-0.046875,Respeck,Lying down right,-1,s2091784,
1696250751158,0.8466797,0.008972168,0.51116943,-0.015625,-0.796875,-0.109375,Respeck,Lying down right,-1,s2091784,
1696250751204,0.85131836,0.0028686523,0.5140991,0.015625,-0.6875,-0.265625,Respeck,Lying down right,-1,s2091784,
1696250751233,0.84594727,0.014343262,0.51483154,-0.328125,0.4375,0.109375,Respeck,Lying down right,-1,s2091784,
1696250751278,0.84472656,0.009460449,0.5126343,-0.671875,0.1875,0.234375,Respeck,Lying down right,-1,s2091784,
1696250751323,0.84936523,0.0045776367,0.5084839,-0.796875,-0.25,0.421875,Respeck,Lying down right,-1,s2091784,
1696250751355,0.86279297,-0.0010375977,0.5282593,0.0625,-0.421875,0.0,Respeck,Lying down right,-1,s2091784,
1696250751398,0.8515625,0.0045776367,0.50408936,-0.59375,1.5625,-0.1875,Respeck,Lying down right,-1,s2091784,
1696250751429,0.8605957,0.015319824,0.5060425,-0.375,0.640625,0.09375,Respeck,Lying down right,-1,s2091784,
1696250751474,0.88134766,0.010192871,0.5309448,1.71875,-0.78125,-0.65625,Respeck,Lying down right,-1,s2091784,
1696250751518,0.8684082,0.006286621,0.5199585,-1.234375,0.5625,-0.59375,Respeck,Lying down right,-1,s2091784,
1696250751548,0.8564453,0.0099487305,0.50994873,-1.484375,-0.203125,-0.09375,Respeck,Lying down right,-1,s2091784,
1696250751597,0.859375,0.02508545,0.48358154,-3.515625,0.953125,0.15625,Respeck,Lying down right,-1,s2091784,
1696250751638,0.8720703,0.01727295,0.49969482,0.171875,-1.859375,-0.90625,Respeck,Lying down right,-1,s2091784,
1696250751670,0.86743164,0.010437012,0.49993896,-1.078125,-2.15625,-0.53125,Respeck,Lying down right,-1,s2091784,
1696250751713,0.8613281,0.008483887,0.5014038,-1.078125,-0.46875,-0.1875,Respeck,Lying down right,-1,s2091784,
1696250751758,0.84765625,0.0065307617,0.50335693,0.046875,-1.09375,0.03125,Respeck,Lying down right,-1,s2091784,
1696250751788,0.8659668,0.005065918,0.49993896,-1.1875,-2.3125,-0.109375,Respeck,Lying down right,-1,s2091784,
1696250751833,0.84936523,0.005554199,0.5067749,-1.03125,-1.5,-0.140625,Respeck,Lying down right,-1,s2091784,
1696250751878,0.8510742,0.0067749023,0.5182495,-1.265625,-1.6875,0.0625,Respeck,Lying down right,-1,s2091784,
1696250751908,0.8581543,0.011413574,0.510437,-2.375,-1.375,-0.5,Respeck,Lying down right,-1,s2091784,
1696250751953,0.85253906,0.019714355,0.50164795,-3.171875,-1.953125,-0.65625,Respeck,Lying down right,-1,s2091784,
1696250751998,0.85009766,0.014587402,0.50653076,-3.15625,-2.984375,-0.609375,Respeck,Lying down right,-1,s2091784,
1696250752030,0.85668945,0.020202637,0.4899292,-2.703125,-1.25,-0.4375,Respeck,Lying down right,-1,s2091784,
1696250752074,0.86206055,0.016296387,0.48358154,-4.859375,0.015625,-1.359375,Respeck,Lying down right,-1,s2091784,
1696250752119,0.8544922,0.014587402,0.5133667,-1.65625,0.453125,-3.1875,Respeck,Lying down right,-1,s2091784,
1696250752148,0.81591797,0.0072631836,0.5680542,0.890625,-4.03125,-1.4375,Respeck,Lying down right,-1,s2091784,
1696250752195,0.8222656,0.00579834,0.5321655,0.609375,-2.171875,-0.171875,Respeck,Lying down right,-1,s2091784,
1696250752223,0.8691406,0.018249512,0.49554443,-2.578125,-0.59375,-0.53125,Respeck,Lying down right,-1,s2091784,
1696250752268,0.8508301,0.038024902,0.51483154,-0.90625,-2.40625,-0.15625,Respeck,Lying down right,-1,s2091784,
1696250752313,0.84765625,0.029724121,0.5319214,-0.15625,-2.34375,0.265625,Respeck,Lying down right,-1,s2091784,
1696250752345,0.829834,0.008239746,0.52142334,-1.125,-0.75,0.390625,Respeck,Lying down right,-1,s2091784,
1696250752390,0.8166504,0.010925293,0.49432373,-0.65625,-1.21875,-0.03125,Respeck,Lying down right,-1,s2091784,
1696250752436,0.82836914,0.0289917,0.49749756,-0.4375,-0.515625,-0.515625,Respeck,Lying down right,-1,s2091784,
1696250752464,0.8227539,0.015075684,0.52264404,1.515625,-1.4375,-0.546875,Respeck,Lying down right,-1,s2091784,
1696250752509,0.84228516,-0.015930176,0.5751343,3.578125,-1.046875,-1.59375,Respeck,Lying down right,-1,s2091784,
1696250752553,0.8557129,-0.0056762695,0.58587646,3.90625,-2.625,-0.40625,Respeck,Lying down right,-1,s2091784,
1696250752584,0.8540039,0.020202637,0.49676514,-4.734375,3.625,2.015625,Respeck,Lying down right,-1,s2091784,
1696250752628,0.829834,0.014343262,0.5055542,-2.171875,2.359375,0.515625,Respeck,Lying down right,-1,s2091784,
1696250752673,0.8342285,0.0036010742,0.51361084,1.625,-1.296875,-0.453125,Respeck,Lying down right,-1,s2091784,
1696250752705,0.8273926,0.007019043,0.5206909,-1.703125,0.03125,-0.390625,Respeck,Lying down right,-1,s2091784,
1696250752750,0.8347168,0.012634277,0.51727295,1.53125,0.0,-0.75,Respeck,Lying down right,-1,s2091784,
1696250752795,0.875,0.0038452148,0.5397339,1.453125,-0.921875,-0.625,Respeck,Lying down right,-1,s2091784,
1696250752824,0.8796387,-6.1035156e-05,0.5524292,0.9375,-0.734375,-0.09375,Respeck,Lying down right,-1,s2091784,
1696250752868,0.8474121,0.007507324,0.49261475,-3.015625,2.53125,0.859375,Respeck,Lying down right,-1,s2091784,
1696250752914,0.83740234,0.01727295,0.4953003,-0.203125,0.546875,0.390625,Respeck,Lying down right,-1,s2091784,
1696250752944,0.84765625,0.016784668,0.51678467,1.125,-2.78125,-0.140625,Respeck,Lying down right,-1,s2091784,
1696250752988,0.84716797,0.008483887,0.508728,-1.15625,0.015625,0.0,Respeck,Lying down right,-1,s2091784,
